manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Tupolev,Tu-16,P,04,Badger,,fixed_wing,monoplane,military,electronic_warfare,,Wears bort 04 red. Aircraft park at the Dyagilevo long-range aviation training centre; entry by prior application to the unit. Data from the russianplanes.net museum register (museum 73). Construction number 1883511.,Tu16; Tu16P; c/n 1883511,Ryazan Museum of Long-Range Aviation,on_display
Tupolev,Tu-16,,,Badger,,fixed_wing,monoplane,military,bomber,,"Second Tu-16 in the park, standing at the northern edge of the site; no bort number or construction number recorded. Aircraft park at the Dyagilevo long-range aviation training centre; entry by prior application to the unit. Data from the russianplanes.net museum register (museum 73).",Tu16; second of two examples,Ryazan Museum of Long-Range Aviation,on_display
Tupolev,Tu-22M,4,4504,Backfire,,fixed_wing,monoplane,military,bomber,,Tu-22M4 development airframe. Wears bort 4504 red. Aircraft park at the Dyagilevo long-range aviation training centre; entry by prior application to the unit. Data from the russianplanes.net museum register (museum 73). Construction number 2145345.,Tu22M; Tu22M4; c/n 2145345,Ryazan Museum of Long-Range Aviation,on_display
Tupolev,Tu-22M,2,42,Backfire,,fixed_wing,monoplane,military,bomber,,Wears bort 42 red. Aircraft park at the Dyagilevo long-range aviation training centre; entry by prior application to the unit. Data from the russianplanes.net museum register (museum 73). Construction number 2723321.,Tu22M; Tu22M2; c/n 2723321,Ryazan Museum of Long-Range Aviation,on_display
Tupolev,Tu-95,K,35,Bear,,fixed_wing,monoplane,military,bomber,,Missile carrier. Wears bort 35 red. Aircraft park at the Dyagilevo long-range aviation training centre; entry by prior application to the unit. Data from the russianplanes.net museum register (museum 73). Construction number 60802307.,Tu95; Tu95K; c/n 60802307,Ryazan Museum of Long-Range Aviation,on_display
Tupolev,Tu-22,PD,51,Blinder,,fixed_wing,monoplane,military,electronic_warfare,,Wears bort 51 red. Aircraft park at the Dyagilevo long-range aviation training centre; entry by prior application to the unit. Data from the russianplanes.net museum register (museum 73). Construction number 3345035.,Tu22; Tu22PD; c/n 3345035,Ryazan Museum of Long-Range Aviation,on_display
Myasishchev,M-4,M,60,Bison,,fixed_wing,monoplane,military,tanker,,Wears bort 60 red. Aircraft park at the Dyagilevo long-range aviation training centre; entry by prior application to the unit. Data from the russianplanes.net museum register (museum 73). Construction number 6302831.,M4; M4M; c/n 6302831,Ryazan Museum of Long-Range Aviation,on_display
Raduga,Kh-20,,,Kangaroo,,missile_rocket,,military,air_to_surface,,Displayed with the Tu-95K. Aircraft park at the Dyagilevo long-range aviation training centre; entry by prior application to the unit. Data from the russianplanes.net museum register (museum 73).,Kh20,Ryazan Museum of Long-Range Aviation,on_display
Raduga,Kh-22,,,Kitchen,,missile_rocket,,military,anti_ship,,Displayed with the Tu-22M2. Aircraft park at the Dyagilevo long-range aviation training centre; entry by prior application to the unit. Data from the russianplanes.net museum register (museum 73).,Kh22,Ryazan Museum of Long-Range Aviation,on_display
Raduga,KSR-2,,,Kelt,,missile_rocket,,military,anti_ship,,Displayed with the Tu-16. Aircraft park at the Dyagilevo long-range aviation training centre; entry by prior application to the unit. Data from the russianplanes.net museum register (museum 73).,KSR2,Ryazan Museum of Long-Range Aviation,on_display
