manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Mikoyan-Gurevich,MiG-23,M,,Flogger,,fixed_wing,monoplane,military,fighter,,"From the museum of the Kacha Higher Military Aviation School for Pilots; after the school disbanded in 2006 its aircraft passed to the Stalingrad Battle Museum-Reserve, stood for some years on the museum-panorama ramp, moved to Mamayev Kurgan in 2010 and were transferred to Srednyaya Akhtuba in June 2020. russianplanes.net monument and registry cards, checked September 2026.",MiG23; MiG23M,Chislov Aero Club Aviation Museum,on_display
Mikoyan-Gurevich,MiG-21,U,,Mongol,,fixed_wing,monoplane,military,trainer,,"From the museum of the Kacha Higher Military Aviation School for Pilots; after the school disbanded in 2006 its aircraft passed to the Stalingrad Battle Museum-Reserve, stood for some years on the museum-panorama ramp, moved to Mamayev Kurgan in 2010 and were transferred to Srednyaya Akhtuba in June 2020. russianplanes.net monument and registry cards, checked September 2026.",MiG21; MiG21U,Chislov Aero Club Aviation Museum,on_display
Mikoyan-Gurevich,MiG-17,,39,Fresco,,fixed_wing,monoplane,military,fighter,,"Aero club display. russianplanes.net monument and registry cards, checked September 2026.",MiG17,Chislov Aero Club Aviation Museum,on_display
Tupolev,Tu-134,,RA-65086,Crusty,,fixed_wing,monoplane,civilian,commercial_transport,1977,"Built 1 December 1977. As of September 2021 the airframe was partly dismantled with panels removed. russianplanes.net monument and registry cards, checked September 2026.",Tu134; c/n 60130,Chislov Aero Club Aviation Museum,on_display
Mikoyan-Gurevich,MiG-29,9-13,,Fulcrum,,fixed_wing,monoplane,military,fighter,,"No bort number recorded. russianplanes.net monument and registry cards, checked September 2026.",MiG29; MiG29913; c/n 2960727438,Chislov Aero Club Aviation Museum,on_display
Aero,L-39,,,Albatros,,fixed_wing,monoplane,military,trainer,,"From the museum of the Kacha Higher Military Aviation School for Pilots; after the school disbanded in 2006 its aircraft passed to the Stalingrad Battle Museum-Reserve, stood for some years on the museum-panorama ramp, moved to Mamayev Kurgan in 2010 and were transferred to Srednyaya Akhtuba in June 2020. russianplanes.net monument and registry cards, checked September 2026.",L39,Chislov Aero Club Aviation Museum,on_display
Aero,L-29,,,Delfin,,fixed_wing,monoplane,military,trainer,1973,"No bort number recorded; first of two untailed L-29s at the club. russianplanes.net monument and registry cards, checked September 2026.",L29; c/n 395049; first of two,Chislov Aero Club Aviation Museum,on_display
Aero,L-29,,,Delfin,,fixed_wing,monoplane,military,trainer,1968,"Unveiled as a monument on Soviet Air Fleet Day, 20 August 1972, beside the parade ground of the military town next to the airfield, before coming to the aero club. russianplanes.net monument and registry cards, checked September 2026. Wears bort number 29; recorded without a tail number because another airframe of this type in the database already carries it.",L29; c/n 893130; 29,Chislov Aero Club Aviation Museum,on_display
Aero,L-29,,,Delfin,,fixed_wing,monoplane,military,trainer,1972,"From the museum of the Kacha Higher Military Aviation School for Pilots; after the school disbanded in 2006 its aircraft passed to the Stalingrad Battle Museum-Reserve, stood for some years on the museum-panorama ramp, moved to Mamayev Kurgan in 2010 and were transferred to Srednyaya Akhtuba in June 2020. Second of two untailed L-29s at the club. russianplanes.net monument and registry cards, checked September 2026.",L29; c/n 294969; second of two,Chislov Aero Club Aviation Museum,on_display
Mikoyan-Gurevich,MiG-17,,,Fresco,,fixed_wing,monoplane,military,fighter,,"No bort number recorded; first of two untailed MiG-17s at the club. russianplanes.net monument and registry cards, checked September 2026.",MiG17; first of two,Chislov Aero Club Aviation Museum,on_display
