manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Yakovlev,Yak-40,,RA-87992,Codling,,fixed_wing,monoplane,civilian,transport,1975,"Built 1975; in the 1980s the Yak-40 ""Shtorm"" meteorological laboratory. Placed in the plant museum after withdrawal. Museum of the 411th Civil Aviation Repair Plant, Mineralnye Vody. russianplanes.net monument and registry cards, checked September 2026.",Yak40; c/n 9541644,ARZ-411 Aviation Repair Plant Museum,on_display
Antonov,An-2,,RA-55411,Colt,,fixed_wing,biplane,civilian,transport,,"Museum of the 411th Civil Aviation Repair Plant, Mineralnye Vody. russianplanes.net monument and registry cards, checked September 2026.",An2,ARZ-411 Aviation Repair Plant Museum,on_display
Lisunov,Li-2,,CCCP-13373,Cab,,fixed_wing,monoplane,civilian,transport,1952,"Built at the Saratov aircraft factory in March 1952; installed on the plant museum site in 1976. Museum of the 411th Civil Aviation Repair Plant, Mineralnye Vody. russianplanes.net monument and registry cards, checked September 2026.",Li2; c/n 23441407; PS-84; PS84,ARZ-411 Aviation Repair Plant Museum,on_display
Mil,Mi-1,M,CCCP-17762,Hare,,rotary_wing,,civilian,utility,1958,"Built 1958 with an AI-26V engine; first overhaul by 1 November 1963. Placed in the Plant No. 411 museum after withdrawal. Museum of the 411th Civil Aviation Repair Plant, Mineralnye Vody. russianplanes.net monument and registry cards, checked September 2026.",Mi1; Mi1M; c/n 04020,ARZ-411 Aviation Repair Plant Museum,on_display
Mil,Mi-2,,CCCP-15724,Hoplite,,rotary_wing,,civilian,utility,1972,"Museum of the 411th Civil Aviation Repair Plant, Mineralnye Vody. russianplanes.net monument and registry cards, checked September 2026.",Mi2; c/n 522328032,ARZ-411 Aviation Repair Plant Museum,on_display
Polikarpov,Po-2,,07,Mule,,fixed_wing,biplane,military,trainer,,"Whether this is an original airframe or a reproduction is not established. Museum of the 411th Civil Aviation Repair Plant, Mineralnye Vody. russianplanes.net monument and registry cards, checked September 2026.",Po2; U-2; U2,ARZ-411 Aviation Repair Plant Museum,on_display
Tupolev,Tu-154,M,RA-85677,Careless,,fixed_wing,monoplane,civilian,commercial_transport,1990,"Built 29 May 1990; briefly leased to KrasAir in 2000, stored at Magadan from 2006 after the collapse of Mavial, flown to the Mineralnye Vody repair plant in 2009 and preserved there. Museum of the 411th Civil Aviation Repair Plant, Mineralnye Vody. russianplanes.net monument and registry cards, checked September 2026.",Tu154; Tu154M; c/n 90A839,ARZ-411 Aviation Repair Plant Museum,on_display
Aero,L-29,,40,Delfin,,fixed_wing,monoplane,military,trainer,,"Placed on the museum site in 2022-2023. Museum of the 411th Civil Aviation Repair Plant, Mineralnye Vody. russianplanes.net monument and registry cards, checked September 2026.",L29,ARZ-411 Aviation Repair Plant Museum,on_display
PZL,Wilga 2000,,RA-2378G,,,fixed_wing,monoplane,civilian,private,2004,"Built 2004; carries S7 house colours. Museum of the 411th Civil Aviation Repair Plant, Mineralnye Vody. russianplanes.net monument and registry cards, checked September 2026.",Wilga2000; PZL-104; PZL104,ARZ-411 Aviation Repair Plant Museum,on_display
Tupolev,Tu-154,,RA-85330,Careless,,fixed_wing,monoplane,civilian,commercial_transport,1979,"Built 20 March 1979. Housed in a hangar at Mineralnye Vody and used as a survival and evacuation trainer by the KMV-Avia training centre, with the outer wing panels and tailplane cut down; roughly 3 km from the main plant museum site. russianplanes.net monument and registry cards, checked September 2026.",Tu154; c/n 79A330,ARZ-411 Aviation Repair Plant Museum,in_storage
