manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Antonov,An-24,B,CCCP-46791,Coke,,fixed_wing,monoplane,civilian,commercial_transport,1965,"Built 1965; shown at the Paris Air Show at Le Bourget in 1965. Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",An24; An24B; c/n 57301804,Military Hill Open-Air Museum,on_display
Sukhoi,Su-17,M3,37,Fitter,,fixed_wing,monoplane,military,ground_attack,1978,"Built 1978; used in trials of the Kh-28, Kh-27PS and Kh-58U missiles. Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",Su17; Su17M3; c/n 27207,Military Hill Open-Air Museum,on_display
Mikoyan-Gurevich,MiG-23,UB,56,Flogger,,fixed_wing,monoplane,military,trainer,1973,"Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",MiG23; MiG23UB; c/n 3901505,Military Hill Open-Air Museum,on_display
Aero,L-29,,20,Delfin,,fixed_wing,monoplane,military,trainer,1966,"Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",L29; c/n 692003,Military Hill Open-Air Museum,on_display
Mikoyan-Gurevich,MiG-21,PFM,68,Fishbed,,fixed_wing,monoplane,military,fighter,1964,"Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",MiG21; MiG21PFM; c/n 94210314,Military Hill Open-Air Museum,on_display
Mil,Mi-4,A,40,Hound,,rotary_wing,,military,transport,,"Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",Mi4; Mi4A,Military Hill Open-Air Museum,on_display
Mikoyan-Gurevich,MiG-17,,139,Fresco,,fixed_wing,monoplane,military,fighter,,"Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",MiG17,Military Hill Open-Air Museum,on_display
Antonov,An-14,A,,Clod,,fixed_wing,monoplane,civilian,utility,,"No bort number or registration recorded. Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",An14; An14A,Military Hill Open-Air Museum,on_display
Mikoyan-Gurevich,MiG-17,,61,Fresco,,fixed_wing,monoplane,military,fighter,,"Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",MiG17,Military Hill Open-Air Museum,on_display
Mikoyan-Gurevich,MiG-15,UTI,38,Midget,,fixed_wing,monoplane,military,trainer,,"Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",MiG15; MiG15UTI,Military Hill Open-Air Museum,on_display
Chelomey,P-5,,,Shaddock,,missile_rocket,,military,cruise,,"Submarine-launched cruise missile displayed in the park; russianplanes files it under unmanned vehicles. Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",P5; SS-N-3; SSN3,Military Hill Open-Air Museum,on_display
Raduga,P-15,,,Styx,,missile_rocket,,military,anti_ship,,"P-15 Termit anti-ship missile. Voennaya Gorka open-air museum, Temryuk. russianplanes.net monument and registry cards, checked September 2026.",P15; Termit; SS-N-2; SSN2,Military Hill Open-Air Museum,on_display
