manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Sukhoi,Su-15,UM,30,Flagon,,fixed_wing,monoplane,military,trainer,,"Bort ""30 blue"". Moved from the air defence aviation museum at Savasleyka in 2019.",Su15; Su15UM,Kubinka Air Force Aeroclub Aircraft Display,on_display
Mikoyan-Gurevich,MiG-21,UM,04,Mongol,,fixed_wing,monoplane,military,trainer,,"Bort ""04 blue"". Moved from Savasleyka in 2019.",MiG21; MiG21UM,Kubinka Air Force Aeroclub Aircraft Display,on_display
Mikoyan-Gurevich,MiG-21,bis,09,Fishbed,,fixed_wing,monoplane,military,fighter,,"Bort ""09 blue"". Moved from Savasleyka in 2019.",MiG21; MiG21bis,Kubinka Air Force Aeroclub Aircraft Display,on_display
Mikoyan-Gurevich,MiG-19,S,03,Farmer,,fixed_wing,monoplane,military,fighter,,"Bort ""03 blue"". Moved from Savasleyka in 2019.",MiG19; MiG19S,Kubinka Air Force Aeroclub Aircraft Display,on_display
Mikoyan-Gurevich,MiG-15,UTI,02,Midget,,fixed_wing,monoplane,military,trainer,,"Bort ""02 blue"". Moved from Savasleyka in 2019.",MiG15; MiG15UTI,Kubinka Air Force Aeroclub Aircraft Display,on_display
Aero,L-39,C,82,Albatros,,fixed_wing,monoplane,military,trainer,,"Bort ""82 blue"". Moved from Savasleyka in 2019.",L39; L39C,Kubinka Air Force Aeroclub Aircraft Display,on_display
Mikoyan-Gurevich,MiG-23,UB,10,Flogger,,fixed_wing,monoplane,military,trainer,,"Works number 8902515, bort ""10 blue""; previously ""70 blue"". Moved from Savasleyka in 2019.",MiG23; MiG23UB; c/n 8902515; 70 blue,Kubinka Air Force Aeroclub Aircraft Display,on_display
Mikoyan-Gurevich,MiG-23,M,15,Flogger,,fixed_wing,monoplane,military,fighter,,"Bort ""15 blue"". Moved from Savasleyka in 2019.",MiG23; MiG23M; first of two examples,Kubinka Air Force Aeroclub Aircraft Display,on_display
Mikoyan-Gurevich,MiG-23,M,05,Flogger,,fixed_wing,monoplane,military,fighter,,"Bort ""05 blue"". Moved from Savasleyka in 2019.",MiG23; MiG23M; second of two examples,Kubinka Air Force Aeroclub Aircraft Display,on_display
Mikoyan-Gurevich,MiG-23,MLD,20,Flogger,,fixed_wing,monoplane,military,fighter,,"Works number 0390320548, bort ""20 blue"". Recorded by russianplanes.net with the sub-type uncertain between MiG-23 and MiG-27.",MiG23; MiG23MLD; c/n 0390320548,Kubinka Air Force Aeroclub Aircraft Display,on_display
