manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Convair,F-102,A,56-1282,Delta Dagger,,fixed_wing,monoplane,military,fighter,,Outdoor display on the museum's Jacobsen Lake site near Wasilla Airport; NMUSAF loan directly to the Museum of Alaska Transportation and Industry,c/n 8-10-229; F102; F102A,Museum of Alaska Transportation and Industry,on_display
Fairchild,C-123,B,N3144W,Provider,,fixed_wing,monoplane,military,transport,,USAF 55-4558; outdoor display; Aerial Visuals and Wikipedia agree on the identity,55-4558; c/n 20219; C123; C123B,Museum of Alaska Transportation and Industry,on_display
Douglas,DC-3,A,N101Z,,,fixed_wing,monoplane,civilian,transport,,Ex USAAF 41-18482; a well-known airframe latterly flown by US government agencies; outdoor display,41-18482; c/n 04574; DC3; DC3A,Museum of Alaska Transportation and Industry,on_display
Douglas,C-47,A,,Skytrain,,fixed_wing,monoplane,military,transport,,NMUSAF loan directly to the Museum of Alaska Transportation and Industry; Aerial Visuals flags the airframe as not on site at the mapped spot so its present location within the museum grounds is unclear; tail_number blank - this serial is already recorded in the database (aircraft id 24868) and the conflict is unresolved,Skytrain; c/n 19666; C47; C47A; 43-15200,Museum of Alaska Transportation and Industry,on_display
Bell,UH-1,H,66-17044,Iroquois,,rotary_wing,,military,utility,,Outdoor display; Aerial Visuals gives an arc-second fix,c/n 9238; Huey; UH1; UH1H,Museum of Alaska Transportation and Industry,on_display
Sikorsky,H-5,H,49-2001,Dragonfly,,rotary_wing,,military,search_rescue,,NMUSAF loan directly to the museum listed as H-5(HH) 49-2001; an early rescue helicopter type rare in preservation,Dragonfly; H5; H5H,Museum of Alaska Transportation and Industry,on_display
Piasecki,CH-21,B,53-4362,Work Horse,,rotary_wing,,military,transport,,NMUSAF loan directly to the museum; one of three H-21s preserved in southcentral Alaska,Flying Banana; CH21; CH21B,Museum of Alaska Transportation and Industry,on_display
Kaman,UH-2,B,150185,Seasprite,,rotary_wing,,military,search_rescue,,US Navy BuNo 150185; outdoor display at the north end of the museum's aircraft row,Seasprite; UH2; UH2B,Museum of Alaska Transportation and Industry,on_display
Cessna,UC-78,,N44793,Bobcat,,fixed_wing,monoplane,military,transport,,USAAF 43-5744; part of the museum's indoor collection,43-5744; c/n 5064; UC78,Museum of Alaska Transportation and Industry,on_display
Bowers,Fly Baby,1A,N5586,,,fixed_wing,monoplane,civilian,experimental,,Homebuilt displayed with the museum's indoor collection,c/n 64-40,Museum of Alaska Transportation and Industry,on_display
Rand,KR,1,N5552,,,fixed_wing,monoplane,civilian,experimental,,Homebuilt displayed with the museum's indoor collection,c/n 13FK13; KR1,Museum of Alaska Transportation and Industry,on_display
