manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Stinson,L-5,,42-98196,Sentinel,,fixed_wing,monoplane,military,utility,1942,FAA registry current 2026: Stinson L-5 serial 42-98196 with YEAR-MFR 1942 registered N1252 to the Iowa Military Aviation Heritage Museum at Ankeny; Aerial Visuals gives c/n 76-0437,N1252; c/n 76-0437; L5,Iowa Aviation Heritage Museum,on_display
Naval Aircraft Factory,N3N,3,4494,,,fixed_wing,biplane,military,trainer,1941,FAA registry current 2026: Naval Aircraft Factory N3N-3 BuNo 4494 with YEAR-MFR 1941 registered N45120 to the Iowa Military Aviation Heritage Museum at Ankeny,N45120; BuNo 4494,Iowa Aviation Heritage Museum,on_display
Naval Aircraft Factory,N3N,3,2837,,,fixed_wing,biplane,military,trainer,1940,FAA registry current 2026: Naval Aircraft Factory N3N-3 BuNo 2837 with YEAR-MFR 1940 registered N45184 to the Iowa Military Aviation Heritage Museum at Ankeny; Aerial Visuals had listed this airframe as unconfirmed at the museum - the live registration settles it,N45184; BuNo 2837,Iowa Aviation Heritage Museum,on_display
Stinson,108,3,N6528M,Voyager,,fixed_wing,monoplane,civilian,private,1948,FAA registry current 2026: Stinson 108-3 c/n 108-4528 with YEAR-MFR 1948 registered to the Iowa Military Aviation Heritage Museum at Ankeny,c/n 108-4528,Iowa Aviation Heritage Museum,on_display
Cessna,172,B,N6922X,Skyhawk,,fixed_wing,monoplane,civilian,private,1960,FAA registry current 2026: Cessna 172B c/n 17247822 with YEAR-MFR 1960 registered to the Iowa Military Aviation Heritage Museum at Ankeny,c/n 17247822,Iowa Aviation Heritage Museum,on_display
Beech,A23,24,N6927Q,Musketeer Super,,fixed_wing,monoplane,civilian,private,1967,FAA registry current 2026: Beech A23-24 c/n MA-286 with YEAR-MFR 1967 registered to the Iowa Military Aviation Heritage Museum at Ankeny,c/n MA-286,Iowa Aviation Heritage Museum,on_display
Republic,F-84,F,51-1655,Thunderstreak,,fixed_wing,monoplane,military,fighter,,Aerial Visuals fix 41.694025 -93.569383 immediately outside the museum hangar at Ankeny Regional; former civil N4930 which was not found live in the September 2026 FAA file; the FY51 Republic block could not be checked against Baugher within this sweep so the serial is unverified,N4930; F84; F84F,Iowa Aviation Heritage Museum,on_display
Beech,C-45,G,51-11854,Expeditor,,fixed_wing,monoplane,military,transport,,Aerial Visuals: Beech RC-45G c/n 6275 former civil N72409 in the museum collection; the registration was not found live in the September 2026 FAA file; the FY51 serial is a remanufacture number and is not usable as a build date,RC-45G; N72409; c/n 6275; C45; C45G; RC45G,Iowa Aviation Heritage Museum,on_display
Aeronca,7,AC,N83032,Champion,,fixed_wing,monoplane,civilian,private,,FAA registry current 2026: Aeronca 7AC c/n 7AC-1688 registered to the Vintage Flying Club at Ankeny; Aerial Visuals places the aircraft in the museum collection,c/n 7AC-1688,Iowa Aviation Heritage Museum,on_display
Stinson,10,A,N34618,Voyager,,fixed_wing,monoplane,civilian,private,1941,FAA registry current 2026: Stinson 10A c/n 8018 with YEAR-MFR 1941 registered to the Vintage Flying Club LLC at Ankeny; Aerial Visuals places the aircraft in the museum collection,c/n 8018,Iowa Aviation Heritage Museum,on_display
