manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Anderson Greenwood,AG-14,,N3904K,,,fixed_wing,monoplane,civilian,private,1953,the last AG-14 built of only 5 completed; one of about four survivors,c/n 5; AG14,Lone Star Flight Museum,on_display
Beecraft,Honey Bee,,,Honey Bee,,fixed_wing,monoplane,civilian,experimental,1958,amateur-built by Truman L. Smith from purchased plans; certificated 1967; registration not established,,Lone Star Flight Museum,on_display
Boeing-Stearman,N2S,3,N84LK,Kaydet,,fixed_wing,biplane,military,trainer,1943,airworthy ride aircraft,c/n 75-7322; BuNo 07718,Lone Star Flight Museum,on_display
Boeing-Stearman,N2S,5,N75272,Kaydet,,fixed_wing,biplane,military,trainer,1943,airworthy,c/n 75-8111; BuNo 38490,Lone Star Flight Museum,on_display
Cessna,172,E,N15138,Skyhawk,,fixed_wing,monoplane,civilian,trainer,1967,a civil 172E converted to T-41 configuration after service; not a factory T-41,,Lone Star Flight Museum,on_display
Cessna,O-1,A,N5073Y,Bird Dog,,fixed_wing,monoplane,military,recon,,wears Royal Laotian three-headed-elephant insignia added by donors to honour the Ravens FACs,c/n 21714; L-19; O1; L19; O1A,Lone Star Flight Museum,on_display
Culver,Dart,GC,N4HM,Dart,,fixed_wing,monoplane,civilian,private,1939,about 50 built; suspended from the ceiling; donated 2022,c/n GC-64,Lone Star Flight Museum,on_display
Douglas,DC-3,A,N25673,,,fixed_wing,monoplane,civilian,commercial_transport,1940,American Airlines then Trans-Texas then Continental; donated by Continental 2004; wears Continental livery,c/n 2213; DC3; DC3A,Lone Star Flight Museum,on_display
Fairchild,24,W-41A,N66143,Argus,,fixed_wing,monoplane,military,utility,1941,privately owned and on loan; Lend-Lease delivery to the RAF cancelled after Pearl Harbor,c/n W41A240; UC-61; UC61,Lone Star Flight Museum,on_display
Fairchild,PT-19,,N1941N,Cornell,,fixed_wing,monoplane,military,trainer,1941,donated 2015,c/n T41-1184; PT19,Lone Star Flight Museum,on_display
General Atomics,MQ-1,B,07-3185,Predator,,fixed_wing,monoplane,military,drone,,79 combat sorties from Jalalabad and 1276 hours; landing mishap May 2009; later a Big Safari test article; re-marked 00-185; suspended,MQ1; MQ1B,Lone Star Flight Museum,on_display
Grumman,TBM,3E,N6447C,Avenger,Barbara III,fixed_wing,monoplane,military,bomber,1945,built by General Motors Eastern Aircraft; acquired 2017 in a trade for the museum's F6F; painted as George H. W. Bush's Barbara III which was never recovered,BuNo 53575; TBM3E,Lone Star Flight Museum,on_display
