manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
McDonnell Douglas,A-12,,,Avenger II,Flying Dorito,fixed_wing,monoplane,military,ground_attack,1990,full-scale mockup and the only full-size A-12 artifact in existence; landing gear is plastic and cannot bear weight; built at General Dynamics Fort Worth; on loan from the City of Fort Worth,A12,Fort Worth Aviation Museum,on_display
North American Rockwell,OV-10,A,NAA-001,Bronco,,fixed_wing,monoplane,military,recon,1965,factory engineering mockup with a short 30 ft wingspan and many parts carved from wood including the tires; acquired 2001 disassembled,OV10,Fort Worth Aviation Museum,under_restoration
Cessna,O-2,A,,Skymaster,Kudy Jay,fixed_wing,monoplane,military,recon,,a composite of several airframes cobbled together to represent a 1970 night FAC aircraft; 23rd TASS Ho Chi Minh Trail markings,O2,Fort Worth Aviation Museum,on_display
Vultee,BT-13,,34373,Valiant,,fixed_wing,monoplane,military,trainer,1943,incomplete airframe missing tail covering; accepted May 1943 at Cuddihy Field Corpus Christi; owned by the City of Fort Worth,SNV-1; BT13; SNV1,Fort Worth Aviation Museum,under_restoration
Douglas,A-4,C,147715,Skyhawk,,fixed_wing,monoplane,military,ground_attack,1960,built as A-4D-2N; VA-93 VA-125 VA-112 VA-873 then VC-7 Miramar; on loan from the National Naval Aviation Museum,A4,Fort Worth Aviation Museum,on_display
Douglas,TA-4,J,158073,Skyhawk,,fixed_wing,monoplane,military,trainer,1972,VT-7 Meridian then VT-21 Kingsville; carrier landings on USS Lexington; NNAM loan,TA4,Fort Worth Aviation Museum,under_restoration
Vought,A-7,B,154479,Corsair II,,fixed_wing,monoplane,military,ground_attack,1968,built at Grand Prairie Texas; retired 1986; on loan from the US GSA,A7,Fort Worth Aviation Museum,on_display
Bell,AH-1,J,070280,SeaCobra,,rotary_wing,,military,ground_attack,,the tail number was assigned during restoration at the museum in 1991 so it is an applied marking not a verified BuNo; built by Bell in Fort Worth; NNAM loan,AH1,Fort Worth Aviation Museum,on_display
Bell,AH-1,S,82-24076,Cobra,,rotary_wing,,military,ground_attack,,used about 15 years by Elbit Systems Fort Worth as an engineering testbed; museum-owned,AH1,Fort Worth Aviation Museum,on_display
Hawker Siddeley,AV-8,A,158387,Harrier,,fixed_wing,monoplane,military,ground_attack,1970,ex-RAF XW647 and ex-NASA N719NA; one of the first four USMC Harriers; VMA-513 and VMA-231; NNAM loan,AV8,Fort Worth Aviation Museum,under_restoration
