manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Consolidated,PBY,5A,,Catalina,,fixed_wing,monoplane,military,recon,1943,,PBY;Catalina,San Diego Air and Space Museum,on_display
Curtiss-Robertson,B-1,,329,Robin,,fixed_wing,monoplane,civilian,private,1929,,Curtiss Robin,San Diego Air and Space Museum,on_display
Douglas,SBD,4,06900,Dauntless,,fixed_wing,monoplane,military,bomber,,,SBD;Dauntless,San Diego Air and Space Museum,on_display
Ford,5-AT,11,,Trimotor,,fixed_wing,monoplane,civilian,commercial_transport,1928,,Trimotor;Tin Goose,San Diego Air and Space Museum,on_display
Granville Brothers,R-1,,,Gee Bee,,fixed_wing,monoplane,civilian,experimental,,"Replica / reproduction, not an original airframe.",Gee Bee;R-1;replica,San Diego Air and Space Museum,on_display
McDonnell,Mercury,,,,Sigma 7,spacecraft,,civilian,space,,"Replica / reproduction, not an original airframe.",Mercury;mock-up;replica,San Diego Air and Space Museum,on_display
Mikoyan-Gurevich,MiG-17,,,Fresco,,fixed_wing,monoplane,military,fighter,,,MiG-17;Fresco;Shenyang J-5,San Diego Air and Space Museum,on_display
McDonnell Douglas,F-4,S,,Phantom II,,fixed_wing,monoplane,military,fighter,,,F-4;Phantom II,San Diego Air and Space Museum,on_display
Bell,AH-1,E,,Cobra,,rotary_wing,,military,ground_attack,1977,,AH-1;Cobra,San Diego Air and Space Museum,on_display
Douglas,A-4,B,142905,Skyhawk,,fixed_wing,monoplane,military,ground_attack,,,A-4;Skyhawk,San Diego Air and Space Museum,on_display
McDonnell Douglas,F/A-18,A,,Hornet,Blue Angel 1,fixed_wing,monoplane,military,fighter,,,F-18;Hornet;Blue Angels,San Diego Air and Space Museum,on_display
McDonnell,Gemini,,,,,spacecraft,,civilian,space,,"Replica / reproduction, not an original airframe.",Gemini;mock-up;replica,San Diego Air and Space Museum,on_display
Boeing,P-26,,,Peashooter,,fixed_wing,monoplane,military,fighter,,"Replica / reproduction, not an original airframe.",P-26;Peashooter;replica,San Diego Air and Space Museum,on_display
Horten,229,V3,,,,fixed_wing,monoplane,military,fighter,,"Replica / reproduction, not an original airframe.",Ho 229;Horten;replica,San Diego Air and Space Museum,on_display
Stearman,N2S,3,,Kaydet,,fixed_wing,biplane,military,trainer,1943,,N2S;Kaydet;Yellow Peril,San Diego Air and Space Museum,on_display
North American,P-51,D,,Mustang,,fixed_wing,monoplane,military,fighter,1945,,P-51;Mustang,San Diego Air and Space Museum,on_display
Messerschmitt,Bf 109,G-14,,,,fixed_wing,monoplane,military,fighter,1978,"Replica / reproduction, not an original airframe.",Bf 109;Gustav;replica,San Diego Air and Space Museum,on_display
Supermarine,Spitfire,Mk.XVI,,,,fixed_wing,monoplane,military,fighter,,,Spitfire,San Diego Air and Space Museum,on_display
Vought,F4U,7,,Corsair,,fixed_wing,monoplane,military,fighter,1953,,F4U;Corsair;AU-1,San Diego Air and Space Museum,on_display
Mitsubishi,A6M,7,,Zero,,fixed_wing,monoplane,military,fighter,1945,,A6M;Zero;Zeke,San Diego Air and Space Museum,on_display
Grumman,F6F,3,,Hellcat,,fixed_wing,monoplane,military,fighter,,,F6F;Hellcat,San Diego Air and Space Museum,on_display
Grumman,F4F,4,,Wildcat,,fixed_wing,monoplane,military,fighter,,,F4F;Wildcat,San Diego Air and Space Museum,on_display
Lincoln-Standard,J-1,,,,,fixed_wing,biplane,civilian,utility,,,Standard J-1;Hisso Standard,San Diego Air and Space Museum,on_display
Consolidated,PT-1,,,Trusty,,fixed_wing,biplane,military,trainer,,,PT-1;Trusty,San Diego Air and Space Museum,on_display
