manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
McDonnell,F-4,D,66-7463,Phantom II,,fixed_wing,monoplane,military,fighter,,six MiG kill markings; 555th TFS; kills by Ritchie and DeBellevue 1972,Honor Court; F4,United States Air Force Academy Static Displays,on_display
McDonnell Douglas,F-15,A,76-0042,Eagle,,fixed_wing,monoplane,military,fighter,,NMUSAF loan; repainted 2023,c/n 0224/A194; Honor Court; F15,United States Air Force Academy Static Displays,on_display
General Dynamics,F-16,A,75-0748,Fighting Falcon,,fixed_wing,monoplane,military,fighter,,full-scale development airframe c/n 61-4 listed as a YF-16A; repainted 2023 as F-16C 84-1390 of the 10th TFS flown by Capt William Andrews when shot down in Desert Storm; NMUSAF loan,Honor Court; F16,United States Air Force Academy Static Displays,on_display
Republic,F-105,D,60-0482,Thunderchief,,fixed_wing,monoplane,military,fighter,,combat damaged September 1966 and rebuilt from parts of ten airframes at McClellan; displayed since 31 May 1968; refurbished 2021; NMUSAF loan,c/n D169; Honor Court; F105,United States Air Force Academy Static Displays,on_display
Martin Marietta,SV-5,J,,SV-5J,,fixed_wing,monoplane,military,experimental,,jet-powered lifting body never flown; X-24A configuration; pylon outside the Aeronautics Laboratory; NMUSAF loan; one source gives 66-13552 unverified,SV5,United States Air Force Academy Static Displays,on_display
North American,F-100,F,56-3730,Super Sabre,Spirit of St. Louis II,fixed_wing,monoplane,military,fighter,,flew the Lindbergh route New York to Paris in 6 hours 33 minutes in 1957 piloted by Maj Robinson Risner; NMUSAF loan; displayed at the Preparatory School,c/n 243-6; F100,United States Air Force Academy Static Displays,on_display
Fairchild Republic,A-10,A,77-0205,Thunderbolt II,Chopper Popper,fixed_wing,monoplane,military,ground_attack,,gun kill on an Iraqi Bo-105 6 February 1991 by Capt Robert Swain; once painted as 75-0288 and later corrected; pylon at the Thunderbird Airmanship Overlook; NMUSAF loan,c/n A10-130; A10,United States Air Force Academy Static Displays,on_display
Northrop,T-38,A,59-1602,Talon,,fixed_wing,monoplane,military,trainer,,Thunderbirds markings; pylon at the Thunderbird Airmanship Overlook; NMUSAF loan since October 1975,c/n N.5115; T38,United States Air Force Academy Static Displays,on_display
Cessna,T-41,A,65-5107,Mescalero,,fixed_wing,monoplane,military,trainer,,NMUSAF loan; one source gives the registration N557AF; displayed at the Academy Airfield,T41,United States Air Force Academy Static Displays,on_display
Schweizer,TG-4,A,80-566,SGS 2-33A,,fixed_wing,monoplane,military,trainer,,NMUSAF loan; Aerial Visuals renders the serial as 80-900566 with civil registration N94TH; hung inside the Barry Goldwater Visitor Center,TG4,United States Air Force Academy Static Displays,on_display
