name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Adnan Menderes Airport Military Area F-104 -- İzmir,İzmir,İzmir,Turkey,,Asia,"Gölcükler Mahallesi, Menderes",,restricted,38.274231,27.165857
Afyonkarahisar TF-104G Monument,Afyonkarahisar,Afyonkarahisar,Turkey,,Asia,Fatih Mahallesi,,public,38.722839,30.593596
"Ahmetbey F-5 Monument -- Lüleburgaz, Kırklareli",Lüleburgaz,Kırklareli,Turkey,,Asia,"Gündoğu Mahallesi, Ahmetbey",,public,41.435822,27.584194
Ahılı TF-104G School Display -- Kırıkkale,Kırıkkale,Kırıkkale,Turkey,,Asia,"Karşıyaka Mahallesi, Ahılı Caddesi",,public,39.794102,33.547050
"Akasya KidZania 737 Nose Section -- Üsküdar, İstanbul",İstanbul,İstanbul,Turkey,,Asia,"Acıbadem Mahallesi, Akasya AVM, Üsküdar",,public,41.000759,29.054710
Akhisar Air Base F-100 Displays -- Manisa,Akhisar,Manisa,Turkey,,Asia,Akhisar Hava Üssü,,restricted,38.820450,27.827148
Akhisar Air Base F-104 Gate Guard -- Manisa,Akhisar,Manisa,Turkey,,Asia,Akhisar Hava Üssü,,public,38.813530,27.842903
Akhisar Second F-104 Monument -- Manisa,Akhisar,Manisa,Turkey,,Asia,Akhisar,,public,38.810993,27.839525
Aksaray BAe 146 Roadside Display,Aksaray,Aksaray,Turkey,,Asia,"Aratol İstiklal, Ankara-Adana Yolu",,public,38.331257,33.975391
Aksaray Yolu Interchange NF-5 Monument -- Konya,Konya,Konya,Turkey,,Asia,"Büyükkayacık Mahallesi, Aksaray Yolu Köprülü Kavşağı, Selçuklu",,public,37.952396,32.554039
Aksu Aviation Vocational School Aircraft -- Antalya,Aksu,Antalya,Turkey,,Asia,"Çalkaya, Aksu",,appointment,36.946301,30.845224
"Akıncı Air Base Air Park -- Kahramankazan, Ankara",Kahramankazan,Ankara,Turkey,,Asia,"Akıncı Hava Üssü, Mürted",,restricted,40.084831,32.573051
Aliağa Phantom Monument -- İzmir,Aliağa,İzmir,Turkey,,Asia,"Yalı Mahallesi, Plaj Caddesi",,public,38.832691,26.968670
Anamur Phantom Monument -- Mersin,Anamur,Mersin,Turkey,,Asia,Yalıevleri,,public,36.059509,32.853714
