manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Antonov,An-2,T,D-FKME,Colt,,fixed_wing,biplane,civilian,utility,1957,"Antonov An-2T in German civil marks, kept in flying condition. The museum own page gives 1957 as the year of construction. Spottingmode status pre; last noted July 2025. Also listed on the museum's own collection page.",An-2T;An2T;An-2;An2;Colt;17847305,M.S.Ö. Hava ve Uzay Müzesi,on_display
de Havilland,DH.82,A,D-ESYS,Tiger Moth,,fixed_wing,biplane,civilian,trainer,1942,"De Havilland DH.82A Tiger Moth in German civil marks, kept in flying condition. The museum own page gives 1942 as the year of construction. Spottingmode status pre; last noted July 2025. Also listed on the museum's own collection page.",DH.82A;DH82A;DH.82;DH82;Tiger Moth;83900,M.S.Ö. Hava ve Uzay Müzesi,on_display
North American,P-51,D,TC-SMO,Mustang,Ferocious Frankie,fixed_wing,monoplane,civilian,fighter,1944,"North American P-51D Mustang, United States serial 44-73149, in Turkish civil marks TC-SMO and painted as B7-H Ferocious Frankie. Airworthy; a veteran of Saving Private Ryan, Memphis Belle and Fury. Acquired January 2018. Spottingmode status pre; last noted July 2025. Also listed on the museum's own collection page.",P-51D;P51D;P-51;P51;Mustang;44-73149;B7-H;122-39608,M.S.Ö. Hava ve Uzay Müzesi,on_display
Piper,PA-32,,,Cherokee Six,,fixed_wing,monoplane,civilian,private,,Piper PA-32 carried in the Spottingmode register without a registration and painted as TC-SVG. Tail number left blank because the true identity could not be established; the museum own collection list does not name a PA-32.,PA-32;PA32;Cherokee Six;TC-SVG,M.S.Ö. Hava ve Uzay Müzesi,on_display
Boeing,A75N1,,TC-AMK,Stearman,,fixed_wing,biplane,civilian,trainer,1940,"Boeing Stearman A75N1 in Turkish civil marks, kept in flying condition. The museum own page gives 1940. Spottingmode records the type as an E75; the construction number 75-863 is consistent with A75N1 production.",A75N1;Stearman;PT-17;PT17;Boeing Stearman;Model 75;75-863,M.S.Ö. Hava ve Uzay Müzesi,on_display
Boeing,A75N1,,TC-OMS,Stearman,,fixed_wing,biplane,civilian,trainer,1943,"Boeing Stearman A75N1 in Turkish civil marks, kept in flying condition, wearing the number 196. The museum own page gives 1943. Spottingmode status pre; last noted July 2025. Also listed on the museum's own collection page.",A75N1;Stearman;PT-17;PT17;Boeing Stearman;Model 75;196;75-4620,M.S.Ö. Hava ve Uzay Müzesi,on_display
North American,T-6,G,N726KM,Texan,Happy Hour,fixed_wing,monoplane,civilian,trainer,1953,"North American T-6G Texan in United States civil marks, kept in flying condition and named Happy Hour. The museum own page gives 1953. Spottingmode status pre; last noted July 2025. Also listed on the museum's own collection page.",T-6G;T6G;T-6;T6;Texan;AT-6G;AT6G;Harvard;SA-79;SA79,M.S.Ö. Hava ve Uzay Müzesi,on_display
Cessna,195,A,N195RS,Businessliner,,fixed_wing,monoplane,civilian,private,1950,"Cessna 195A Businessliner in United States civil marks, kept in flying condition. The museum own page gives 1950. Spottingmode status pre; last noted July 2025. Also listed on the museum's own collection page.",195A;195;Businessliner;Cessna 195A;C195;C195A;7594,M.S.Ö. Hava ve Uzay Müzesi,on_display
Fouga,CM.170,,N497F,Magister,,fixed_wing,monoplane,civilian,trainer,1966,"Fouga CM.170 Magister jet trainer in United States civil marks, held as a static exhibit. The museum own page gives 1966. Spottingmode status pre; last noted July 2025. Also listed on the museum's own collection page.",CM.170;CM170;Magister;Fouga Magister;497,M.S.Ö. Hava ve Uzay Müzesi,on_display
Douglas,DC-3,A,N3291,Dakota,Turkish Delight,fixed_wing,monoplane,civilian,commercial_transport,1940,"Douglas DC-3A in United States civil marks, kept in flying condition and named Turkish Delight. Delivered 1940 as Flagship Cleveland, later USAAF, Trans Texas, Provincetown-Boston and Champlain Air; completed a round-the-world flight in 2017 under Breitling sponsorship. Acquired March 2019. Spottingmode status pre; last noted July 2025. Also listed on the museum's own collection page.",DC-3A;DC3A;DC-3;DC3;Dakota;C-47;C47;2204,M.S.Ö. Hava ve Uzay Müzesi,on_display
