manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
de Havilland,DH.82,Tiger Moth,VT-DBK,,,fixed_wing,biplane,military,trainer,,"Ex-RAF T8582, G-AKGU, then VT-DBK of Hyderabad Flying Club, presented to AFA 1975 (marked AFA-1975); restored 2002 and painted as spurious IAF HU838. Inside the AFA museum. Source WoI, BR.",HU838; HU-838; T8582; G-AKGU; DH82,Air Force Academy Dundigal,on_display
North American,Harvard,IIB,IT365,,,fixed_wing,monoplane,military,trainer,,"Restored 2001-02 on circular platform outside the AFA museum with painted canopy cover. Source WoI, BR.",IT-365; T-6; IT365; T6,Air Force Academy Dundigal,on_display
HAL,HT-2,,IX718,,,fixed_wing,monoplane,military,trainer,,"Outside the AFA museum beside the Harvard, restored with yellow bands. Source WoI, BR.",IX-718; HT2; IX718,Air Force Academy Dundigal,on_display
de Havilland,Vampire,FB.52,IB1638,,,fixed_wing,monoplane,military,fighter,,"In service 1958-75 (FTW Hakimpet), at the Vampire Triangle near the Commandant's residence since 1974; restored, wooden nose replaced with aluminium, engine removed. Source WoI, BR.",IB-1638; DH100,Air Force Academy Dundigal,on_display
Dassault,MD 450,Ouragan,IC578,Toofani,,fixed_wing,monoplane,military,fighter,,"c/n 272. Toofani Triangle, repainted with large serials and red nose stripe. Source WoI, BR.",IC-578; Ouragan; Toofani; IC578,Air Force Academy Dundigal,on_display
Dassault,Mystere IV,A,IA938,,,fixed_wing,monoplane,military,fighter,,"c/n 254, fourth IAF Mystere; long marked only 938, repainted IA-938 in metal finish. Toofani Triangle. Source WoI, BR.",IA-938; Mystere IVa; IA938; Mystere,Air Force Academy Dundigal,on_display
Sukhoi,Su-7,BMK,B784,Fitter,,fixed_wing,monoplane,military,ground_attack,,"No.26 Sqn 1969; largest aircraft in the Toofani Triangle, restored to metal finish with serial moved to fin. Source WoI, BR.",B-784; S-22; Su7BMK; Su7; B784; S22,Air Force Academy Dundigal,on_display
HAL,Gnat,F.1,E355,,,fixed_wing,monoplane,military,fighter,,"Displayed in banking attitude beside the Sekhon block (ATC) since Dec 2004, no hardpoints or seat. Source WoI, BR.",E-355; Folland Gnat; E355,Air Force Academy Dundigal,on_display
HAL,HF-24,Mk 1T,D1691,Marut,,fixed_wing,monoplane,military,trainer,,"Two-seater recovered from Bhatinda 2001 (No.31 Sqn markings), assembled and pole-mounted in climbing attitude right of the main entrance road in 2004. Source WoI, BR.",D-1691; HF24; Marut 1T,Air Force Academy Dundigal,on_display
Mikoyan-Gurevich,MiG-21,FL,C1167,Fishbed,,fixed_wing,monoplane,military,fighter,,"In front of the Flying Cadets Mess since before 1998, metal finish, serial painted on rear fuselage. Source WoI, BR.",C-1167; Type 77; MiG21FL; MiG21,Air Force Academy Dundigal,on_display
