manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Hawker,Sea Hawk,Mk 100,IN234,,,fixed_wing,monoplane,military,fighter,,"Ex-German Navy Mk 100, c/n AW.6666; restored by Cdr H P Singh's team (warbirds.in).",IN-234; Sea Hawk FGA100; IN234,Naval Aviation Museum Goa,on_display
British Aerospace,Sea Harrier,FRS.51,IN621,,,fixed_wing,monoplane,military,fighter,1991,"TOC Sept 1991, written off in an accident and displayed stripped on trestles since the museum opened (warbirds.in); c/n B15 per aerialvisuals. INAS 300 White Tigers markings.",IN-621; Sea Harrier FRS51; White Tigers; IN621,Naval Aviation Museum Goa,on_display
Short,Sealand,Mk I,IN106,,,fixed_wing,monoplane,military,utility,1953,"c/n SH1763; displayed at Bal Bhavan Trivandrum 1971-late 1970s, restored by NIAT; only surviving Indian Sealand.",IN-106; INS106; Sealand; IN106,Naval Aviation Museum Goa,on_display
de Havilland,DH.104,C.1,IN124,Devon,,fixed_wing,monoplane,military,transport,1965,Ex-IAF Devon transferred to the Navy May 1965; natural metal finish.,IN-124; Dove; Devon; IN124,Naval Aviation Museum Goa,on_display
Breguet,Alize,,IN202,,,fixed_wing,monoplane,military,other,,"c/n 63; INAS 310 Cobras; complete with engine, wings folded.",IN-202; Alize; Br1050; IN202; Br.1050,Naval Aviation Museum Goa,on_display
de Havilland,Vampire,T.55,IN149,,,fixed_wing,monoplane,military,trainer,1957,Sole Navy Vampire T.55 procured Sept 1957; INAS 550 Phantoms emblem.,IN-149; Vampire T55; IN149,Naval Aviation Museum Goa,on_display
Hughes,269,B,IN083,,,rotary_wing,,military,trainer,1971,"One of four Hughes 300s of the Helicopter Training School (INAS 561), c/n 0411, ex VT-DZY (aerialvisuals).",IN-083; Hughes 300; Hu300; 269B; IN083,Naval Aviation Museum Goa,on_display
Lockheed,L-1049,G,IN315,Super Constellation,,fixed_wing,monoplane,military,recon,,"Ex-Air India VT-DHM, c/n 4614; ex-IAF then INAS 312; largest exhibit, walk-through.",IN-315; VT-DHM; Constellation; Connie; IN315,Naval Aviation Museum Goa,on_display
Fairey,Firefly,TT.1,INS112,,,fixed_wing,monoplane,military,other,,"Rebuilt from an original fuselage (c/n F.7720) with fabricated cowling, undercarriage and tail; aviationmuseum.eu labels it a replica but warbirds.in states the fuselage is original. Recorded as a heavily reconstructed original.",INS-112; IN112; Firefly TT1; INS112,Naval Aviation Museum Goa,on_display
Westland,Sea King,Mk 42,IN505,,,rotary_wing,,military,other,1971,"First-batch Sea King, c/n WA0737; arrived late 2002; Harpoons markings.",IN-505; Sea King Mk42; IN505,Naval Aviation Museum Goa,on_display
HAL,SA 316B,,IN475,Chetak,,rotary_wing,,military,utility,,"c/n AH-256; displayed without rotor blades, engine shown in the engine gallery.",IN-475; Chetak; Alouette III; IN475,Naval Aviation Museum Goa,on_display
HAL,SA 316B,,IN465,Chetak,,rotary_wing,,military,utility,,"Second Chetak, c/n AH310, listed by aerialvisuals and aviationmuseum.eu.",IN-465; Chetak; Alouette III; IN465,Naval Aviation Museum Goa,on_display
HAL,HT-2,,BX748,,,fixed_wing,monoplane,military,trainer,,"Ex-IAF HT-2 formerly gate guard at AFS Jalahalli Bangalore, displayed in IAF colours.",BX-748; HT2; BX748,Naval Aviation Museum Goa,on_display
Kamov,Ka-25,PL,IN573,Hormone,,rotary_wing,,military,other,,Coded VVZ per aviationmuseum.eu; Wikipedia list.,IN-573; Ka25; Hormone; Ka25PL; IN573,Naval Aviation Museum Goa,on_display
Ilyushin,Il-38,SD,IN305,Sea Dragon,,fixed_wing,monoplane,military,recon,,"Il-38SD of INAS 315 installed at the museum around March 2020 (idrw.org, aviationmuseum.eu).",IN-305; Il38SD; Sea Dragon; Il38; IN305,Naval Aviation Museum Goa,on_display
Ilyushin,Il-38,SD,IN306,Sea Dragon,,fixed_wing,monoplane,military,recon,,Second Il-38SD reported being prepared for display (idrw.org) and listed by aviationmuseum.eu; arrival not independently confirmed.,IN-306; Il38SD; Il38; IN306,Naval Aviation Museum Goa,on_display
Britten-Norman,BN-2,A,IN139,Islander,,fixed_wing,monoplane,military,utility,,Listed by aviationmuseum.eu coded COC; not verified elsewhere.,IN-139; Islander; BN2; BN2A; IN139,Naval Aviation Museum Goa,on_display
