name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Cradle of Aviation Museum,Garden City,New York,United States,11530,North America,Charles Lindbergh Blvd,https://www.cradleofaviation.org,public,40.728864,-73.596825
American Airpower Museum,Farmingdale,New York,United States,11735,North America,1230 New Highway Republic Airport,https://www.americanairpowermuseum.com,public,40.729100,-73.415700
Old Rhinebeck Aerodrome,Red Hook,New York,United States,12571,North America,9 Norton Road,https://oldrhinebeck.org,public,41.971500,-73.863200
Grumman Memorial Park -- Calverton,Calverton,New York,United States,11933,North America,NY-25 Middle Country Road at Grumman Boulevard,https://grummanmemorialpark.org,public,40.924700,-72.765400
Historic Aircraft Restoration Project -- Brooklyn,Brooklyn,New York,United States,11234,North America,Hangar B Floyd Bennett Field Gateway National Recreation Area,https://www.nps.gov/gate,public,40.589300,-73.889600
New York Hall of Science Rocket Park -- Queens,Corona,New York,United States,11368,North America,47-01 111th Street Flushing Meadows-Corona Park,https://nysci.org,public,40.736500,-73.852000
Glenn H. Curtiss Museum,Hammondsport,New York,United States,14840,North America,8419 State Route 54,https://glennhcurtissmuseum.org,public,42.40611,-77.21833
National Warplane Museum,Geneseo,New York,United States,14454,North America,3489 Big Tree Lane,https://nationalwarplanemuseum.com,public,42.79556,-77.81139
National Soaring Museum,Elmira,New York,United States,14903,North America,51 Soaring Hill Drive,https://www.soaringmuseum.org,public,42.14778,-76.89639
Wings of Eagles Discovery Center,Horseheads,New York,United States,14845,North America,339 Daniel Zenker Drive,https://www.wingsofeagles.com,public,42.16167,-76.89083
Niagara Aerospace Museum,Niagara Falls,New York,United States,14304,North America,9990 Porter Road,https://niagaraaerospacemuseum.org,public,43.10750,-78.94500
Buffalo and Erie County Naval & Military Park,Buffalo,New York,United States,14202,North America,1 Naval Park Cove,https://buffalonavalpark.org,public,42.87694,-78.88000
Frederick Douglass Greater Rochester International Airport,Rochester,New York,United States,14624,North America,1200 Brooks Avenue,https://www.rocairport.com,public,43.11889,-77.67240
The History Center in Tompkins County,Ithaca,New York,United States,14850,North America,110 North Tioga Street,https://www.thehistorycenter.net,public,42.44120,-76.49660
Dart Airport Aviation Museum,Mayville,New York,United States,14757,North America,6440 Centralia-Hartfield Road,https://www.dartairport.com,public,42.25000,-79.44000
Plattsburgh Air Force Base Museum,Plattsburgh,New York,United States,12903,North America,31 Washington Road,https://plattsburghafbmuseum.org,public,44.68118,-73.44713
Griffiss Air Park B-52 Memorial -- Rome,Rome,New York,United States,13441,North America,Griffiss Business and Technology Park,https://www.griffissbusinesspark.com/,public,43.21628,-75.40650
Sampson World War II Navy Veterans Memorial Museum -- Romulus,Romulus,New York,United States,14541,North America,Sampson State Park - 6096 State Route 96A,https://sampsonmuseum.org,public,42.728747,-76.905117
The Oriskany Museum at Trinkaus Park -- Oriskany,Oriskany,New York,United States,13424,North America,409 Utica Street,,public,43.153672,-75.328233
Col. John Moriarty Memorial Air Park -- Niagara Falls Air Reserve Station,Niagara Falls,New York,United States,14304,North America,2720 Kirkwood Street Niagara Falls Air Reserve Station,https://www.niagara.afrc.af.mil/,restricted,43.1196,-78.9414
Hancock Field Air National Guard Base Air Park,Syracuse,New York,United States,13211,North America,6001 East Molloy Road,https://www.174attackwing.ang.af.mil/,restricted,43.10047,-76.10310
Stratton Air National Guard Base,Scotia,New York,United States,12302,North America,1 Air National Guard Road,https://www.109aw.ang.af.mil/,restricted,,
New York National Guard Joint Force Headquarters -- Latham,Latham,New York,United States,12110,North America,330 Old Niskayuna Road,https://dmna.ny.gov/,public,,
Stewart Air National Guard Base,Newburgh,New York,United States,12550,North America,1 Maguire Way Stewart ANGB,https://www.105aw.ang.af.mil/,restricted,,
Francis S. Gabreski Air National Guard Base,Westhampton Beach,New York,United States,11978,North America,150 Old Riverhead Road,https://www.106rqw.ang.af.mil/,public,,
Eastern Air Defense Sector -- Rome,Rome,New York,United States,13441,North America,Eastern Air Defense Sector Griffiss Business and Technology Park,https://www.eads.ang.af.mil/,restricted,,
VFW Post 374 -- Arcade,Arcade,New York,United States,14009,North America,550 West Main Street,,public,42.532919,-78.436369
VFW Post 1470 -- Bath,Bath,New York,United States,14810,North America,Veterans Administration Center grounds - Bath,,public,42.351506,-77.304161
American Legion Post 939 -- Moira,Moira,New York,United States,12957,North America,1020 State Route 11,,public,44.826067,-74.535419
Walter M. Kenney Park -- Town of Tonawanda,Tonawanda,New York,United States,14150,North America,Brighton Road at Colvin Boulevard,,public,42.991525,-78.853061
American Legion Post 1279 -- Campbell,Campbell,New York,United States,14821,North America,4735 Tannery Road,,public,42.230083,-77.199367
American Legion Post 34 -- Shortsville,Shortsville,New York,United States,14548,North America,Main Street,,public,42.958717,-77.230019
Putnam County Veterans Memorial Park -- Carmel,Carmel,New York,United States,10512,North America,201 Gipsy Trail Road,,public,41.442889,-73.708425
VFW Post 2721 -- Cuba,Cuba,New York,United States,14727,North America,5423 Hammond Road,,public,42.236247,-78.276269
American Legion Post 894 Armed Forces Tribute -- DeRuyter,DeRuyter,New York,United States,13052,North America,239 Mariposa Road,,public,42.734217,-75.821875
American Legion Post 362 -- East Aurora,East Aurora,New York,United States,14052,North America,Legion Drive,,public,42.757428,-78.623203
American Legion Post 880 -- Eden,Eden,New York,United States,14057,North America,2912 Legion Drive,,public,42.662056,-78.891250
VFW Post 9487 -- Franklinville,Franklinville,New York,United States,14737,North America,2460 Rushford Road,,public,42.344200,-78.446203
American Legion Post 409 -- Gowanda,Gowanda,New York,United States,14070,North America,Legion Drive,,public,42.463111,-78.932872
VFW Post 1419 -- Hamburg,Hamburg,New York,United States,14075,North America,Lakeview Road,,public,42.713064,-78.885014
Alexander Corners Veterans and Pearl Harbor Memorial -- Henderson,Henderson,New York,United States,13650,North America,7249 State Route 3,,public,43.824483,-76.202658
American Legion Post 1434 -- Hinsdale,Hinsdale,New York,United States,14743,North America,3724 State Highway 16,,public,42.163300,-78.396497
Fulton County Airport -- Johnstown,Johnstown,New York,United States,12095,North America,160 Airport Road,,public,42.994181,-74.337617
Marine Corps League Detachment 754 Farney Hall -- Lowville,Lowville,New York,United States,13367,North America,7428 State Highway 12,,public,43.787533,-75.511950
VFW Post 5092 -- Lyons,Lyons,New York,United States,14489,North America,202 Geneva Street,,public,43.051253,-76.994197
American Legion Post 79 -- Massena,Massena,New York,United States,13662,North America,40 East Orvis Street,,public,44.930125,-74.890822
AMVETS Post 4 -- Massena Center,Massena Center,New York,United States,13662,North America,295 Fregoe Road,,public,44.982119,-74.780739
VFW Post 369 -- Mexico,Mexico,New York,United States,13114,North America,Edick-Hamlink VFW Post 369,http://www.vfwpost369.com/,public,,
Crane Park -- Monroe,Monroe,New York,United States,10950,North America,Crane Park - Lake Street,,public,41.334261,-74.191161
77 Water Street Rooftop -- New York,New York,New York,United States,10005,North America,77 Water Street,,restricted,40.704303,-74.008311
Museum of Modern Art -- New York,New York,New York,United States,10019,North America,11 West 53rd Street,https://www.moma.org,public,40.761147,-73.976911
Town of Wheatfield Highway Department -- Wheatfield,Wheatfield,New York,United States,14304,North America,6860 Ward Road,,public,43.091814,-78.890106
American Legion Post 601 -- Parish,Parish,New York,United States,13131,North America,217 State Highway 69A,,public,43.397122,-76.140636
American Legion Post 8495 Freedom Hill Memorial -- Perinton,Fairport,New York,United States,14450,North America,Freedom Hill - Macedon Center Road,,public,43.096022,-77.423089
American Legion Post 1757 -- Sackets Harbor,Sackets Harbor,New York,United States,13685,North America,209 Ambrose Street,,public,43.945294,-76.122458
