name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Aviation Heritage Park,Bowling Green,Kentucky,United States,42104,North America,Three Springs Road at Basil Griffin Park,https://www.aviationheritagepark.com/,public,36.919708,-86.435311
Aviation Museum of Kentucky,Lexington,Kentucky,United States,40510,North America,4029 Airport Road,https://aviationky.org/,public,38.033606,-84.598303
Campbell Army Airfield Displays,Fort Campbell,Kentucky,United States,42223,North America,Campbell Army Airfield - Fort Campbell,,restricted,36.6652,-87.4798
Fleming-Mason Airport F-4 Display -- Maysville,Maysville,Kentucky,United States,41056,North America,Fleming-Mason Airport,,public,38.5400,-83.7455
Fort Campbell Memorial Park -- Hopkinsville,Hopkinsville,Kentucky,United States,42240,North America,Fort Campbell Memorial Park,,public,36.8339,-87.4712
Greenup County War Memorial -- Wurtland,Wurtland,Kentucky,United States,41144,North America,Greenup County War Memorial - US-23,,public,38.5535,-82.7973
Jeffersontown Veterans Memorial Park -- Jeffersontown,Jeffersontown,Kentucky,United States,40299,North America,Jeffersontown Veterans Memorial Park,,public,38.1893,-85.5547
Kentucky Air National Guard 123rd Airlift Wing,Louisville,Kentucky,United States,40213,North America,Louisville Muhammad Ali International Airport - Kentucky ANG Base,https://www.123aw.ang.af.mil,restricted,38.1794,-85.7222
Kentucky Army National Guard Armory 1204th Aviation Support Battalion -- Independence,Independence,Kentucky,United States,41051,North America,Kentucky Army National Guard Armory,,public,39.0372,-84.7159
Kentucky National Guard Capital City Airport Display -- Frankfort,Frankfort,Kentucky,United States,40601,North America,Capital City Airport,,restricted,38.1884,-84.9038
Kentucky Science Center,Louisville,Kentucky,United States,40202,North America,727 West Main Street,https://kysciencecenter.org/,public,38.257542,-85.762675
Middlesboro-Bell County Airport F-86 Display -- Middlesboro,Middlesboro,Kentucky,United States,40965,North America,Middlesboro-Bell County Airport,,public,36.6089,-83.7361
Veterans of Foreign Wars Post 10281 -- Vine Grove,Vine Grove,Kentucky,United States,40175,North America,VFW Post 10281,,public,37.8552,-85.9865
