manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Grumman,F-14,B,161860,Tomcat,,fixed_wing,monoplane,military,fighter,,BuNo 161860; c/n 496; block-check passes for the F-14A/B run. Displayed outdoors on the ramp beside the museum,BuNo 161860; c/n 496; F14; F14B,Aviation Museum of Kentucky,on_display
McDonnell,RF-101,C,56-0125,Voodoo,,fixed_wing,monoplane,military,recon,,c/n 375; block-check passes for the 56-0040 to 56-0233 RF-101C run,c/n 375; RF101; RF101C,Aviation Museum of Kentucky,on_display
McDonnell Douglas,F-4,S,153904,Phantom II,,fixed_wing,monoplane,military,fighter,,BuNo 153904; c/n 2590; an F-4J rebuilt to F-4S standard; block-check passes,BuNo 153904; c/n 2590; F4; F4S,Aviation Museum of Kentucky,on_display
Douglas,A-4,L,147708,Skyhawk,,fixed_wing,monoplane,military,ground_attack,,BuNo 147708; c/n 12472; painted in Blue Angels markings - the paint is not the identity,BuNo 147708; c/n 12472; Blue Angels; A4; A4L,Aviation Museum of Kentucky,on_display
Northrop,T-38,AT-38B,64-13292,Talon,,fixed_wing,monoplane,military,trainer,,c/n N.5721; block-check passes for the FY64 T-38A run,c/n N.5721; T38; T38AT38B,Aviation Museum of Kentucky,on_display
Bell,AH-1,F,67-15759,Cobra,,rotary_wing,,military,ground_attack,,c/n 20423; block-check passes for the FY67 AH-1G run from which the F was remanufactured,c/n 20423; AH1; AH1F,Aviation Museum of Kentucky,on_display
Bell,OH-58,A,72-21256,Kiowa,,rotary_wing,,military,recon,,c/n 41922; block-check passes for the FY72 OH-58A run,c/n 41922; OH58; OH58A,Aviation Museum of Kentucky,on_display
Boeing,PT-17,,N61818,Kaydet,,fixed_wing,monoplane,military,trainer,,Stearman PT-17; c/n 75-4751; Aerial Visuals ties it to USAAF 42-16588,c/n 75-4751; 42-16588; PT17,Aviation Museum of Kentucky,on_display
Piper,J-3,C,N42008,Cub,,fixed_wing,monoplane,civilian,private,,c/n 14083; Aerial Visuals ties the airframe to USAAF L-4 45-55317,c/n 14083; L-4; J3; J3C; L4,Aviation Museum of Kentucky,on_display
Waco,RNF,,N11456,,,fixed_wing,monoplane,civilian,private,,c/n 3471,c/n 3471,Aviation Museum of Kentucky,on_display
Douglas,A-3,,,Skywarrior,,fixed_wing,monoplane,military,bomber,,Listed in the museum's Wikipedia entry; no serial published and Aerial Visuals does not carry it - confirm presence and identity on a visit,Skywarrior; A3,Aviation Museum of Kentucky,on_display
Sellers,Quadruplane,,,,,fixed_wing,monoplane,civilian,experimental,,REPLICA - reproduction of Matthew Bacon Sellers Jr's 1908 Kentucky-built quadruplane. A second Sellers reproduction is recorded at the Kentucky Science Center in Louisville - the two-site claim needs resolving,1908 Quadruplane,Aviation Museum of Kentucky,on_display
Crosley,Moonbeam,,,,,fixed_wing,monoplane,civilian,experimental,,A Kentucky-built biplane named in the museum's Wikipedia entry and in the Aerial Visuals reported-airframes list; no registration recorded,Moonbeam,Aviation Museum of Kentucky,on_display
