name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Stafford Air & Space Museum,Weatherford,Oklahoma,United States,73096,North America,3000 Logan Road,https://staffordmuseum.org/,public,35.5447,-98.6701
Science Museum Oklahoma,Oklahoma City,Oklahoma,United States,73111,North America,2020 Remington Place,https://www.sciencemuseumok.org/,public,35.5232,-97.4758
Oklahoma National Guard Museum,Oklahoma City,Oklahoma,United States,73111,North America,3301 NE Grand Boulevard,https://www.okngmuseum.com/,public,35.5112,-97.4683
Tulsa Air and Space Museum,Tulsa,Oklahoma,United States,74115,North America,3624 North 74th East Avenue,https://www.tulsamuseum.org/,public,36.2069,-95.8956
Oklahoma Museum of Flying,Bethany,Oklahoma,United States,73008,North America,"7110 Millionaire Drive, Wiley Post Airport",,appointment,35.5335,-97.6382
The Caldwell Collection at Mustang Field,El Reno,Oklahoma,United States,73036,North America,"6600 South Mustang Field, Hangar 3",https://www.thecaldwellcollection.org/,appointment,35.4718,-97.9997
Woolaroc Museum and Wildlife Preserve,Bartlesville,Oklahoma,United States,74003,North America,1925 Woolaroc Ranch Road,https://woolaroc.org/,public,36.6633,-96.1093
WWII Airborne Demonstration Team,Frederick,Oklahoma,United States,73542,North America,Frederick Regional Airport,https://wwiiadt.org/,appointment,34.3518,-98.9889
Cimarron Field and Mustang Field Museum,Yukon,Oklahoma,United States,73099,North America,Clarence E. Page Municipal Airport,https://cimarronfield.com/,appointment,35.4887,-97.8220
CAF Spirit of Tulsa Squadron,Tulsa,Oklahoma,United States,74132,North America,801 East 91st Street,https://caftulsa.org/,appointment,36.0333,-95.9848
CAF Cimarron Strip Wing,Guymon,Oklahoma,United States,73942,North America,"Guymon Municipal Airport, 1701 NW 12th Street",,appointment,36.6828,-101.4815
Charles B. Hall Air Park,Oklahoma City,Oklahoma,United States,73145,North America,"South Air Depot Boulevard, Tinker AFB",https://www.tinker.af.mil/About-Tinker/Charles-B-Hall-Air-Park/,public,35.43359,-97.40541
Tinker AFB Base Displays,Oklahoma City,Oklahoma,United States,73145,North America,Tinker Air Force Base,https://www.tinker.af.mil/,restricted,35.4118,-97.3908
Vance AFB Air Park,Enid,Oklahoma,United States,73705,North America,"Gott Road, Vance AFB",https://www.vance.af.mil/,public,36.3409,-97.9102
Vance AFB Base Displays,Enid,Oklahoma,United States,73705,North America,Vance Air Force Base,https://www.vance.af.mil/,restricted,36.3409,-97.9102
Wings of Freedom Park,Altus,Oklahoma,United States,73523,North America,Altus Air Force Base,https://www.altus.af.mil/,restricted,34.6643,-99.2692
Woodring Wall of Honor and Veterans Park,Enid,Oklahoma,United States,73701,North America,1026 South 66th Street,https://woodringwallofhonor.com/,public,36.3853,-97.7883
Hightower Park,Altus,Oklahoma,United States,73521,North America,East Broadway Street at North Park Lane,,public,34.6380,-99.3168
U.S. Army Field Artillery Museum,Lawton,Oklahoma,United States,73503,North America,"238 Randolph Road, Fort Sill",https://sill-www.army.mil/famuseum/,restricted,34.6657,-98.3853
138th Fighter Wing Static Displays,Tulsa,Oklahoma,United States,74115,North America,"9100 East 46th Street North, Tulsa Air National Guard Base",https://www.138fw.ang.af.mil/,restricted,36.1983,-95.8881
Elk City Regional Business Airport,Elk City,Oklahoma,United States,73644,North America,101 Norman Martin Boulevard,https://www.elkcity.com/city-hall/departments/airport/,public,35.4345,-99.3935
A-26 Invader Sonny Display,El Reno,Oklahoma,United States,73036,North America,1515 South Rock Island Avenue,,public,35.5143,-97.9476
Jet Veterans Memorial and Air Park,Jet,Oklahoma,United States,73749,North America,US Highway 64 at 1st Street,,public,36.6661,-98.1812
Mustang Veterans Plaza,Mustang,Oklahoma,United States,73064,North America,Wild Horse Park,,public,35.4058,-97.7283
American Legion Post 240,Salina,Oklahoma,United States,74365,North America,Salina,,public,36.2932,-95.1580
Oklahoma Veterans Memorial of Pottawatomie County,Shawnee,Oklahoma,United States,74801,North America,331 North Broadway Avenue,https://www.pcvm.org/,public,35.3303,-96.9235
Skiatook Municipal Airport,Skiatook,Oklahoma,United States,74070,North America,South Sky Street,https://www.cityofskiatook.com/254/Skiatook-Municipal-Airport,public,36.3576,-96.0130
Thatcher Hall Air Park,Stillwater,Oklahoma,United States,74078,North America,"North Knoblock Street at Athletic Avenue, Oklahoma State University",,public,36.1228,-97.0658
Tishomingo Veterans Memorial Park,Tishomingo,Oklahoma,United States,73460,North America,203 South Capitol Avenue,,public,34.2352,-96.6828
Midwest City Veterans Memorial,Midwest City,Oklahoma,United States,73110,North America,"Joe B. Barnes Regional Park, 8700 East Reno Avenue",,public,35.4619,-97.3715
Eldon Lyon Park,Bethany,Oklahoma,United States,73008,North America,Eldon Lyon Park,,public,35.5107,-97.6422
American Military Heritage Museum,Enid,Oklahoma,United States,73703,North America,"Oakwood Mall, 4125 West Owen K Garriott Road",https://woodringwallofhonor.com/our-museum,public,36.3880,-97.9288
Ames Main Street Display,Ames,Oklahoma,United States,73718,North America,Main Street,,public,36.2458,-98.1864
Bartlesville Wall of Honor Veterans Memorial,Bartlesville,Oklahoma,United States,74003,North America,Bartlesville,,public,36.7170,-95.9311
Medford Municipal Airfield,Medford,Oklahoma,United States,73759,North America,Medford Municipal Airfield,,public,36.7918,-97.7432
Sac and Fox Nation Memorial,Stroud,Oklahoma,United States,74079,North America,Sac and Fox Nation,,public,35.6732,-96.6631
VFW Post 1843,Glencoe,Oklahoma,United States,74032,North America,Glencoe,,public,36.1889,-96.9281
American Legion Post 339,Roland,Oklahoma,United States,74954,North America,Roland,,public,35.4197,-94.5138
Okmulgee Regional Airport,Okmulgee,Oklahoma,United States,74447,North America,Okmulgee Regional Airport,,public,35.6675,-95.9526
