name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
MAPS Air Museum,North Canton,Ohio,United States,44720,North America,2260 International Parkway,https://mapsairmuseum.org,public,40.91694,-81.45444
Liberty Aviation Museum,Port Clinton,Ohio,United States,43452,North America,3515 E State Road,https://libertyaviationmuseum.org,public,41.5092,-82.8646
Crawford Auto-Aviation Museum,Cleveland,Ohio,United States,44106,North America,10825 East Boulevard,https://www.wrhs.org,public,41.5087,-81.6118
NASA Glenn Visitor Center,Cleveland,Ohio,United States,44114,North America,601 Erieside Avenue,https://greatscience.com,public,41.5074,-81.6968
Armstrong Air and Space Museum,Wapakoneta,Ohio,United States,45895,North America,500 Apollo Drive,https://www.armstrongmuseum.org,public,40.5637,-84.1731
Champaign Aviation Museum,Urbana,Ohio,United States,43078,North America,1652 N Main Street,https://www.champaignaviationmuseum.org,public,40.1325,-83.755
Grimes Flying Lab Museum,Urbana,Ohio,United States,43078,North America,1636 N Main Street,https://n8640e.wixsite.com/grimesflyinglab,public,40.1325,-83.755
WACO Air Museum,Troy,Ohio,United States,45373,North America,1865 South County Road 25A,https://www.wacoairmuseum.org,public,40.0126,-84.199
Tri-State Warbird Museum,Batavia,Ohio,United States,45103,North America,4021 Borman Drive,https://www.tri-statewarbirdmuseum.org,public,39.0776,-84.213
Butler County Warbirds,Middletown,Ohio,United States,45042,North America,2351 Wedekind Drive,https://www.bcwarbirds.com,public,39.5335,-84.385
Motts Military Museum,Groveport,Ohio,United States,43125,North America,5075 South Hamilton Road,https://mottsmilitarymuseuminc.com,public,39.8589,-82.8869
Historical Aircraft Squadron,Carroll,Ohio,United States,43112,North America,3266 Old Columbus Road,https://www.historicalaircraftsquadron.org,public,39.7583,-82.6575
Wright B Flyer Inc,Miamisburg,Ohio,United States,45342,North America,10550 Springboro Pike,https://www.wright-b-flyer.org,public,39.589,-84.225
Wright Brothers National Museum,Dayton,Ohio,United States,45409,North America,1000 Carillon Boulevard,https://daytonhistory.org,public,39.729,-84.193
Zanesville Municipal Airport Memorial,Zanesville,Ohio,United States,43701,North America,Zanesville Municipal Airport,,public,39.9444,-81.8921
Licking County Regional Airport Memorial,Heath,Ohio,United States,43056,North America,Newark-Heath Airport,,public,40.0233,-82.4619
