manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Yokosuka,K5Y,1,TJ-62,Cureng,,fixed_wing,biplane,military,trainer,,"Replica of the K5Y1 trainer type flown by Adisutjipto in 1945-46. aviahistoria.com records that the Jakarta and Yogyakarta museums exchanged their Cureng replicas and that the better example, carrying TJ-62, remained in Jakarta.",K5Y; TJ62; Cureng; Willow,Satriamandala Armed Forces Museum,on_display
Mansyu,Ki-79,,01,Nishikoren,,fixed_wing,monoplane,military,trainer,,"Japanese advanced trainer, displayed marked '01'. Pacific Wrecks records a Ki-79 as having been moved from Satriamandala to the air force museum; aviahistoria.com photographed it at Satriamandala in 2022, which is taken as current.",Ki79; Ki-79b; Nishikoren; Ki79b,Satriamandala Armed Forces Museum,on_display
Noorduyn,AT-16,,B-416,Harvard,,fixed_wing,monoplane,military,trainer,,Canadian-built Harvard IIB in AURI markings.,AT16; B416; Harvard; T-6; T6,Satriamandala Armed Forces Museum,on_display
North American,B-25,,M-458,Mitchell,,fixed_wing,monoplane,military,bomber,,AURI Mitchell.,B25; M458; Mitchell,Satriamandala Armed Forces Museum,on_display
Cavalier,Mustang,II,F-347,Mustang,,fixed_wing,monoplane,military,fighter,,"Cavalier Mustang II rebuild of a P-51D, supplied to the AURI in 1973.",P-51; P51; F347; Cavalier,Satriamandala Armed Forces Museum,on_display
Piper,L-4,J,R-344,Cub,,fixed_wing,monoplane,military,recon,,Liaison Cub.,L4; R344; Cub; J3; L4J,Satriamandala Armed Forces Museum,on_display
Douglas,C-47,,PK-GDZ,Skytrain,Seulawah,fixed_wing,monoplane,civilian,transport,,"Stand-in for the historic Dakota RI-001 'Seulawah', bought with Acehnese gold in 1948; the original has disappeared. This airframe is an ex-Garuda Indonesia DC-3 registered PK-GDZ, on display since 1976 and raised on concrete piers after the 2002 and 2007 Jakarta floods. Paint and markings are badly faded.",DC-3; DC3; C47; PKGDZ; RI-001; RI001; Seulawah,Satriamandala Armed Forces Museum,on_display
Fairey,Gannet,AS.4,,,,fixed_wing,monoplane,military,anti_ship,,"Ex-Indonesian Navy (ALRI) Gannet anti-submarine aircraft. Displayed carrying the marking 'AS 00'; aviahistoria.com treats this as a display marking rather than a full serial, so tail_number is left blank.",Gannet; AS 00; AS00,Satriamandala Armed Forces Museum,on_display
Mil,Mi-4,,HA-5007,Hound,,rotary_wing,,military,transport,,Ex-Indonesian Army (Penerbad) Mi-4; the HA- prefix denotes Army aviation.,Mi4; HA5007; Hound,Satriamandala Armed Forces Museum,on_display
Bell,204,B,H-268,Iroquois,,rotary_wing,,military,utility,,Ex-TNI-AU Bell 204B.,Bell204; H268; Huey,Satriamandala Armed Forces Museum,on_display
Mikoyan-Gurevich,MiG-21,F-13,F-2164,Fishbed,,fixed_wing,monoplane,military,fighter,,Ex-AURI MiG-21F-13; stands at the museum frontage on Jl. Gatot Subroto.,MiG21; F2164; Fishbed,Satriamandala Armed Forces Museum,on_display
Douglas,A-4,E,TT-0438,Skyhawk,,fixed_wing,monoplane,military,ground_attack,,"Ex-Skadron Udara 11/12 Skyhawk, added to the collection 14 March 2017.",A4; TT0438; Skyhawk; A4E,Satriamandala Armed Forces Museum,on_display
North American Rockwell,OV-10,F,TT-1013,Bronco,,fixed_wing,monoplane,military,ground_attack,,Added to the collection in 2021 as the museum's newest airframe.,OV10; TT1013; Bronco; OV10F,Satriamandala Armed Forces Museum,on_display
PZL-Okecie,PZL-104,,ST-1410,Gelatik,,fixed_wing,monoplane,military,utility,,Polish-built Wilga in AURI 'Gelatik' markings.,PZL104; ST1410; Wilga; Gelatik,Satriamandala Armed Forces Museum,on_display
Almaz,S-75,Dvina,,,,missile_rocket,,military,surface_to_air,,SA-2 Guideline missile on its launcher in the museum's outdoor weapons park.,SA-2; SA2; S75; Guideline; Dvina,Satriamandala Armed Forces Museum,on_display
