name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Museo Aeronáutico de Maracay Coronel Luis Hernán Paredes,Maracay,Aragua,Venezuela,,South America,"Av. Santos Michelena con Av. 19 de Abril (antiguo Aeropuerto Florencio Gómez), Maracay 2101",https://www.instagram.com/museaviaoficial/,public,10.2526,-67.5951
"Redoma El Avión AT-6 Texan Monument, Maracay",Maracay,Aragua,Venezuela,,South America,"Redoma El Avión, Av. Intercomunal Maracay–Palo Negro / Autopista Regional del Centro, Palo Negro sector",,public,10.23751,-67.58902
"Academia Militar de la Aviación Bolivariana Displays, Maracay",Maracay,Aragua,Venezuela,,South America,"Base Aérea Mariscal Sucre / Escuela de Aviación Militar, Maracay",,restricted,10.23751,-67.58902
"Base Aérea Teniente Vicente Landaeta Gil Gate Guards, Barquisimeto",Barquisimeto,Lara,Venezuela,,South America,"Aeropuerto Jacinto Lara / Base Aérea Vicente Landaeta Gil, Barquisimeto",,restricted,10.0461,-69.3663
"Plaza El Avión F-86K Sabre Monument, Barcelona",Barcelona,Anzoátegui,Venezuela,,South America,"Plaza El Avión, beside the Río Neverí bridge, Barcelona",,public,10.13260,-64.68196
"Base Aérea Teniente Luis del Valle García Canberra, Barcelona",Barcelona,Anzoátegui,Venezuela,,South America,"Base Aérea Tte. Luis del Valle García, Aeropuerto José Antonio Anzoátegui, Barcelona",,restricted,10.13260,-64.68196
"Avenida El Ejército F-86K Sabre Monument, Maturín",Maturín,Monagas,Venezuela,,South America,"Avenida El Ejército (the 'mercado del avión' landmark), Maturín",,public,9.74228,-63.18889
"Monumento al Avión F-86 Sabre, Calabozo",Calabozo,Guárico,Venezuela,,South America,"Monumento al Avión, Calabozo",,public,,
"T-2D Buckeye Monument, Valera",Valera,Trujillo,Venezuela,,South America,"Parque Fuerzas Armadas Nacionales, Valera",,public,9.31482,-70.60817
"Monumento al Aviador OV-10 Bronco, San Francisco (Zulia)",San Francisco,Zulia,Venezuela,,South America,"Distribuidor de la Circunvalación 1 (C-1), municipio San Francisco, Maracaibo area",,public,10.55982,-71.64302
Museo del Transporte Guillermo José Schael,Caracas,Miranda,Venezuela,,South America,"Av. Francisco de Miranda con enlace Autopista del Este, sector Santa Cecilia–La Carlota (junto al Parque del Este), municipio Sucre",http://museodeltransportecaracas.blogspot.com/,public,10.4927,-66.8370
"Aeropuerto Tomás de Heres Flamingo El Río Caroní, Ciudad Bolívar",Ciudad Bolívar,Bolívar,Venezuela,,South America,"Parque frente al terminal, Aeropuerto Tomás de Heres, Ciudad Bolívar",,public,8.10285,-63.54696
