manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Lockheed,C-130,E,2459,Hercules,,fixed_wing,monoplane,military,transport,,"One of two ex-FAB Hercules at this open-air aircraft park opened to the public in 2026 (about 40 aircraft and military vehicles, daily 09-17, ticketed). One of the park's Hercules houses a Florybal chocolate shop opened Aug 2026 (Portal da Folha). Serial per Feb 2026 compilation.",C130; C130E; C-130E,"Jardim Secreto do Capitão, Gramado",on_display
Lockheed,C-130,H,2478,Hercules,,fixed_wing,monoplane,military,transport,,Second ex-FAB Hercules at the park (Feb 2026 compilation). The park also reports an Egyptian Air Force C-130.,C130; C130H; C-130H,"Jardim Secreto do Capitão, Gramado",on_display
Lockheed,P-3,AM,,Orion,,fixed_wing,monoplane,military,recon,,"Ex-FAB P-3AM Orion, first of two reported at the park (Feb 2026 compilation; AeroJota Jun 2026 lists 'P-3 Orion (US Navy and FAB)'). Serials not read.",P3; P3AM; P-3AM; Orion,"Jardim Secreto do Capitão, Gramado",on_display
Lockheed,P-3,AM,,Orion,,fixed_wing,monoplane,military,recon,,"Second P-3 Orion at the park, second of two examples; serial not read (Feb 2026 compilation).",P3; P3AM; P-3AM; Orion; second example,"Jardim Secreto do Capitão, Gramado",on_display
Embraer,A-1,,,AMX,,fixed_wing,monoplane,military,ground_attack,,"AMX at the park; AeroJota (Jun 2026) reports three AMX fighters on site, serials not read. Recorded as one placeholder row - the park's own inventory should be captured on a visit.",A1; AMX; A-1A; A1A,"Jardim Secreto do Capitão, Gramado",on_display
Boeing,C-97,,,Stratofreighter,,fixed_wing,monoplane,military,transport,,"Ex-FAB C-97 reported at the park (Feb 2026 compilation, then dismantled/stored); serial not read.",C97; KC-97; KC97,"Jardim Secreto do Capitão, Gramado",on_display
Embraer,EMB-120,,,Brasília,,fixed_wing,monoplane,civilian,commercial_transport,,EMB-120 Brasília listed among the park's aircraft (AeroJota Jun 2026); identity not read.,EMB120; Brasilia,"Jardim Secreto do Capitão, Gramado",on_display
Embraer,EMB-110,,,Bandeirante,,fixed_wing,monoplane,civilian,commercial_transport,,EMB-110 Bandeirante listed among the park's aircraft (AeroJota Jun 2026); identity not read.,EMB110,"Jardim Secreto do Capitão, Gramado",on_display
Neiva,T-25,,,Universal,,fixed_wing,monoplane,military,trainer,,T-25 Universal listed among the park's aircraft (AeroJota Jun 2026); serial not read.,T25; Universal; Neiva Universal,"Jardim Secreto do Capitão, Gramado",on_display
Bell,UH-1,H,,Iroquois,,rotary_wing,,military,utility,,UH-1H Huey listed among the park's aircraft (AeroJota Jun 2026); serial not read.,UH1; UH1H; H-1H; H1H; Huey,"Jardim Secreto do Capitão, Gramado",on_display
