manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Douglas,C-47,A,5-24,Skytrain,,fixed_wing,monoplane,military,transport,,"Douglas C-47A in Iranian Air Force markings, serial 5-24. Part of the outdoor display ring around the museum's central pavilion; a high-wing twin-prop of matching planform is visible at this spot on Esri imagery of 6 November 2025.",C47;C47A;Dakota;Skytrain;DC-3;DC3,Islamic Republic of Iran Air Force Museum,on_display
de Havilland,DH.82,A,166,Tiger Moth,,fixed_wing,biplane,military,trainer,,"de Havilland DH.82A Tiger Moth, c/n 3470, Iranian Air Force serial 166. The oldest airframe recorded in the collection.",DH82;DH82A;Tiger Moth;3470,Islamic Republic of Iran Air Force Museum,on_display
Republic,F-84,G,3-19,Thunderjet,,fixed_wing,monoplane,military,fighter,,"Republic F-84G Thunderjet, Iranian Air Force serial 3-19. Iran received F-84Gs under US military assistance in the 1950s.",F84;F84G;Thunderjet,Islamic Republic of Iran Air Force Museum,on_display
Lockheed,RT-33,A,2-207,,,fixed_wing,monoplane,military,recon,,"Lockheed RT-33A reconnaissance Shooting Star, Iranian Air Force serial 2-207. One of a pair of RT-33As in this collection.",RT33;RT33A;Shooting Star;T-33;T33,Islamic Republic of Iran Air Force Museum,on_display
Lockheed,RT-33,A,2-210,,,fixed_wing,monoplane,military,recon,,"Lockheed RT-33A, Iranian Air Force serial 2-210. Second RT-33A held here.",RT33;RT33A;Shooting Star;T-33;T33,Islamic Republic of Iran Air Force Museum,on_display
Ilyushin,Il-14,P,5-55,Crate,,fixed_wing,monoplane,military,transport,,"Ilyushin Il-14P, c/n 147001241, Iranian Air Force serial 5-55. An unusual Soviet type in pre-revolutionary Iranian service.",Il14;Il14P;Crate;147001241,Islamic Republic of Iran Air Force Museum,on_display
de Havilland Canada,DHC-2,,6-311,Beaver,,fixed_wing,monoplane,military,utility,,"DHC-2 Beaver, Iranian Air Force serial 6-311. No construction number recorded.",DHC2;Beaver;U-6;U6;L-20;L20,Islamic Republic of Iran Air Force Museum,on_display
Kaman,HH-43,B,4-9401,Huskie,,rotary_wing,,military,search_rescue,,"Kaman HH-43B Huskie, Iranian Air Force serial 4-9401. A rotorcraft of matching size sits on the eastern side of the display ring on November 2025 imagery.",HH43;HH43B;Huskie,Islamic Republic of Iran Air Force Museum,on_display
Westland,Whirlwind,2,4-301,,,rotary_wing,,military,utility,,"Westland Whirlwind Series 2, Iranian Air Force serial 4-301. Recorded by the source simply as Whirlwind 2; the exact British mark designation is not established.",Whirlwind;Westland Whirlwind,Islamic Republic of Iran Air Force Museum,on_display
Sukhoi,Su-22,M,22635,Fitter,,fixed_wing,monoplane,military,ground_attack,,"Captured Iraqi Air Force Su-22M, serial 22635, retained as an Iran-Iraq War trophy. Iraqi Fitters were taken both by capture on the ground and from defecting or downed aircraft; the specific capture circumstances of this airframe are not documented in the sources reached.",Su22;Su22M;Fitter,Islamic Republic of Iran Air Force Museum,on_display
