name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Military Aviation Museum,Virginia Beach,Virginia,United States,23457,North America,1341 Princess Anne Road,https://www.militaryaviationmuseum.org,public,36.6788,-76.0281
Virginia Air & Space Science Center,Hampton,Virginia,United States,23669,North America,600 Settlers Landing Road,https://vasc.org,public,37.023944,-76.344498
Air Power Park,Hampton,Virginia,United States,23666,North America,413 West Mercury Boulevard,https://www.hampton.gov/facilities/facility/details/Air-Power-Park-23,public,37.043067,-76.365550
U.S. Army Transportation Museum,Newport News,Virginia,United States,23604,North America,300 Washington Boulevard Besson Hall Joint Base Langley-Eustis,https://transportation.army.mil/museum/,restricted,37.165000,-76.575560
National Museum of the Marine Corps,Triangle,Virginia,United States,22172,North America,1775 Semper Fidelis Way,https://www.usmcmuseum.com,public,38.544139,-77.343361
Aviation Historical Park NAS Oceana,Virginia Beach,Virginia,United States,23460,North America,Tomcat Boulevard Naval Air Station Oceana,https://www.oceana.navy.mil,restricted,36.807583,-76.020500
Langley Air Force Base Memorial Park,Hampton,Virginia,United States,23665,North America,Nealy Avenue Joint Base Langley-Eustis,,restricted,37.082900,-76.360500
Shannon Air Museum,Fredericksburg,Virginia,United States,22408,North America,3380 Shannon Airport Circle,https://shannonairmuseum.com,public,38.267580,-77.449210
Defense Supply Center Richmond Air Park,Richmond,Virginia,United States,23237,North America,G Road at Elk Grove Drive Defense Supply Center Richmond,https://www.dla.mil/Aviation/,restricted,37.432500,-77.452100
Front Royal-Warren County Airport,Front Royal,Virginia,United States,22630,North America,195 Stokes Airport Road,https://www.warrencountyva.gov/303/Front-Royal-Warren-County-Airport,public,38.918800,-78.247133
Accomack County Airport,Melfa,Virginia,United States,23410,North America,24500 Airport Drive,,public,37.646940,-75.761110
NASA Wallops Flight Facility Visitor Center,Wallops Island,Virginia,United States,23337,North America,Building J-17 Route 175,https://www.nasa.gov/wallops,public,37.938600,-75.457360
