name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Museo Aeronáutico del Perú (Castillo Rospigliosi),Lima,Lima,Peru,,South America,"Calle Manuel del Pino 448, Santa Beatriz, Cercado de Lima",https://museos.cultura.pe/museos/museo-aeron%C3%A1utico-del-per%C3%BA,public,-12.0785,-77.0330
"Parque del Aire, Santiago de Surco",Santiago de Surco,Lima,Peru,,South America,"Jirón General Belisario Suárez / Av. Jorge Chávez, Surco Viejo (outside Base Aérea Las Palmas)",,public,-12.1537,-77.0093
Base Aérea Las Palmas Heritage Collection,Santiago de Surco,Lima,Peru,,South America,"Base Aérea Las Palmas, Av. Jorge Chávez s/n, Surco (inside the air base)",,restricted,-12.1503,-76.9982
"Grupo Aéreo N.º 8 Heritage Display, Callao",Callao,Callao,Peru,,South America,"Grupo Aéreo N.º 8, Av. Elmer Faucett cuadra 35, Aeropuerto Jorge Chávez, Callao",,restricted,-12.0105,-77.1141
"Cuartel General FAP Su-22 Monument, Jesús María",Jesús María,Lima,Peru,,South America,"Av. de la Peruanidad con Av. 28 de Julio, frente al Cuartel General de la FAP, Jesús María",,public,-12.07819,-77.04640
"Parque del Avión F-80 Monument, Rímac",Rímac,Lima,Peru,,South America,"Parque Fuerza Aérea del Perú ('Parque del Avión'), Rímac, Lima",,public,-12.0273,-77.0308
"MB-339 Monument San Roque, Santiago de Surco",Santiago de Surco,Lima,Peru,,South America,"Av. Santiago de Surco, ingreso a la urbanización San Roque, Surco",,public,-12.1429,-76.9911
"Museo Chinen, Mall del Sur",San Juan de Miraflores,Lima,Peru,,South America,"Mall del Sur, Av. Panamericana Sur, San Juan de Miraflores, Lima",,public,-12.1549,-76.9823
Base Aérea Pisco Canberra Gate Guard,Pisco,Ica,Peru,,South America,"Grupo Aéreo N.º 51 / Base Aérea Pisco, Aeropuerto de Pisco",,restricted,-13.7426,-76.2234
Pisco Seafront Canberra Monuments,Pisco,Ica,Peru,,South America,"Malecón / Pisco Playa seafront, south of the Base Aérea Pisco perimeter",,public,-13.7497,-76.2227
"Parque Aeronáutico de Castilla A-37 Display, Piura",Castilla,Piura,Peru,,South America,"Parque Temático Aeronáutico, Av. Corpac / access road to Aeropuerto Cap. FAP Guillermo Concha Iberico, Castilla",,public,-5.1909,-80.6234
"Base Aérea El Pato Su-22 Gate Guard, Talara",Talara,Piura,Peru,,South America,"Grupo Aéreo N.º 11, Base Aérea El Pato / Aeropuerto Cap. FAP Víctor Montes, Talara",,restricted,-4.5770,-81.2510
"F-80 Monument, Talara",Talara,Piura,Peru,,South America,"Talara town (position per aerialvisuals Locator), Pariñas district",,public,-4.5802,-81.2739
Chiclayo Airport Hunter Gate Guard,Chiclayo,Lambayeque,Peru,,South America,"Aeropuerto Internacional Cap. FAP José A. Quiñones / Grupo Aéreo N.º 6, Av. Fitzcarrald, Chiclayo",,restricted,-6.7761,-79.8243
"Parque del Avión F-86 Monument, Arequipa",Arequipa,Arequipa,Peru,,South America,"Parque Fuerza Aérea del Perú ('Parque del Avión'), Av. José Abelardo Quiñones, Umacollo / El Remanso, Yanahuara",,public,-16.3957,-71.5477
Arequipa Airport Su-22 Monument,Arequipa,Arequipa,Peru,,South America,"Aeropuerto Internacional Alfredo Rodríguez Ballón, Arequipa",,public,-16.3507,-71.5689
Puerto Maldonado Airport An-2,Puerto Maldonado,Madre de Dios,Peru,,South America,"Outside Aeropuerto Internacional Padre Aldamiz, Av. Elmer Faucett, Puerto Maldonado",,public,-12.6027,-69.2213
"Northrop 8A-3P FAP 277 Monument, San Sebastián de Sacraca",San Sebastián de Sacraca,Ayacucho,Peru,,South America,"Plaza de Armas, San Sebastián de Sacraca, Lampa district, Páucar del Sara Sara province",,public,-15.2156,-73.3467
"Parque de la Avioneta, Ayacucho",Ayacucho,Ayacucho,Peru,,South America,"Parque del Avión, Mollepata, Huamanga",,public,-13.1431,-74.2270
"Óvalo Retamal Mi-8 Monument, Villa María del Triunfo",Villa María del Triunfo,Lima,Peru,,South America,"Óvalo Retamal, Av. Retamal / Av. Pachacútec border of Villa María del Triunfo and Pachacámac",,public,-12.1556,-76.8841
"Museo de la Fuerza de Aviación Naval, Callao",Callao,Callao,Peru,,South America,"Av. Elmer Faucett (Parque Temático de la Marina de Guerra), Urb. Aeropuerto, Callao",,public,-12.0305,-77.1024
"Cerrito de la Libertad Light Aircraft, Huancayo",Huancayo,Junín,Peru,,South America,"Parque Cerrito de la Libertad (mirador/zoo), Pasaje Circunvalación, Huancayo",,public,-12.0622,-75.1966
