manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Lockheed,F-104,G,22+40,Starfighter,,fixed_wing,monoplane,military,fighter,,Ex-Luftwaffe F-104G displayed in the museum's postwar military line-up; confirmed present in a dated walkaround published March 2026. Not in the previously recorded 170 airframes.,F104G; F-104G; Starfighter; 2240; F104,Musee de l'Air et de l'Espace,on_display
Republic,F-105,G,63-8300,Thunderchief,,fixed_wing,monoplane,military,electronic_warfare,,Wild Weasel F-105G photographed at the museum wearing 63-300/WW; listed on the surviving-F-105 register as Le Bourget. Not in the previously recorded airframes.,F105G; F-105G; Thunderchief; 63-300/WW; F105,Musee de l'Air et de l'Espace,on_display
Dassault,Balzac,V,001,,,fixed_wing,monoplane,military,experimental,,VTOL testbed rebuilt from the Mirage III-001 airframe; held by the museum and distinct from the Mirage III V 01 already recorded.,Balzac; Balzac V; BalzacV,Musee de l'Air et de l'Espace,on_display
Massia-Biot,Glider,,,,,fixed_wing,monoplane,civilian,experimental,1879,"The oldest surviving original heavier-than-air machine in the world, about 30 kg, displayed in the pioneers gallery.",Biot-Massia; BiotMassia; Massia Biot,Musee de l'Air et de l'Espace,on_display
Renard-Krebs,La France,,,,,lighter_than_air,,military,other,1884,"Gondola of the airship La France, the first to fly a closed circuit, 1884. Gondola and machinery only, not a complete airship.",La France; Renard Krebs; RenardKrebs,Musee de l'Air et de l'Espace,on_display
Santos-Dumont,No 6,,,,,lighter_than_air,,civilian,other,1901,Gondola of the Santos-Dumont airship that won the Deutsch de la Meurthe prize in 1901. Gondola only. Distinct from the Oehmichen No 6 helicopter also held.,Santos Dumont No 6; No.6,Musee de l'Air et de l'Espace,on_display
Zeppelin,LZ 113,,,,,lighter_than_air,,military,bomber,1918,Rear gondola of Zeppelin LZ 113 with three Maybach HS engines; gondola section only.,LZ113; LZ 113; Zeppelin LZ113,Musee de l'Air et de l'Espace,on_display
Mignet,HM.14,,,Pou-du-Ciel,,fixed_wing,monoplane,civilian,private,1934,Flying Flea light aircraft in the between-the-wars and light aviation hall.,HM14; HM.14; Pou-du-Ciel; Flying Flea,Musee de l'Air et de l'Espace,on_display
Morane-Saulnier,MS.317,,,,,fixed_wing,monoplane,military,trainer,,Parasol trainer listed in the museum's between-the-wars display; distinct from the MS.230 and MS.472 already recorded.,MS317; MS.317,Musee de l'Air et de l'Espace,on_display
Voisin,10,CA2,,,,fixed_wing,biplane,military,bomber,,"Airframe structure (cellule) of a Voisin 10 CA2 night bomber displayed in the salle des huit colonnes of the Grande Galerie. Structure only, no engine installed.",Voisin 10; Voisin X; Voisin 10 CA2,Musee de l'Air et de l'Espace,on_display
SEREB,Diamant,A,,,,missile_rocket,,military,launch_vehicle,,Unlaunched Diamant A launch vehicle in the space hall.,Diamant A; DiamantA; Diamant,Musee de l'Air et de l'Espace,on_display
Douglas,DC-3,,,,,fixed_wing,monoplane,civilian,commercial_transport,,"Cockpit section only, displayed in the Second World War hall; separate from the complete C-47A also held.",DC3; DC-3; Dakota,Musee de l'Air et de l'Espace,on_display
Sud Aviation,SE 210,,,Caravelle,,fixed_wing,monoplane,civilian,commercial_transport,,"Forward fuselage/nose section of a Caravelle displayed in the Concorde hall; section only, distinct from the complete Caravelle 12 F-GCVL on the tarmac.",SE210; SE 210; Caravelle,Musee de l'Air et de l'Espace,on_display
SEPECAT,Jaguar,A,A04,,,fixed_wing,monoplane,military,ground_attack,,"The museum holds four Jaguars (A1, A04, A91 and two-seat E3); only three were previously recorded. A04 is the airframe added here; which of A1/A04 carries the untailed existing record needs checking on site.",JaguarA; Jaguar A; A04,Musee de l'Air et de l'Espace,on_display
SNCASO,SO.4050,Vautour IIB,634,Vautour,,fixed_wing,monoplane,military,bomber,,Restored 1997-2002 by the museum's volunteer association; the association states it is sheltered in the Dugny reserves. Also carried the marking F-UKBE.,SO4050; SO.4050; Vautour IIB; F-UKBE,Musee de l'Air et de l'Espace,in_storage
Douglas,B-26,B,44-34773,Invader,,fixed_wing,monoplane,military,bomber,,"Restored 2002-2007 by the museum's volunteer association and moved into the new Reserve Grands Formats at Dugny, named in the museum's 2024 activity report.",B26B; B-26B; A-26 Invader; Invader; B26,Musee de l'Air et de l'Espace,in_storage
Potez,25,,,,,fixed_wing,biplane,military,recon,,Full-scale replica of the Potez 25 observation biplane; named in the museum's 2024 activity report among aircraft moved into the Dugny Reserve Grands Formats.,Potez 25; Potez25,Musee de l'Air et de l'Espace,in_storage
Farman,190,,,,,fixed_wing,monoplane,civilian,transport,,Named in the museum's 2024 activity report among aircraft moved into the Dugny Reserve Grands Formats.,Farman 190; Farman190,Musee de l'Air et de l'Espace,in_storage
Lockheed,Constellation,,,,,fixed_wing,monoplane,civilian,commercial_transport,,Named in the museum's 2024 activity report among aircraft moved into the Dugny Reserve Grands Formats. Exact sub-type and registration not stated by the museum and deliberately left blank.,Connie; Constellation,Musee de l'Air et de l'Espace,in_storage
Sud Aviation,SE 210,,F-RAFG,Caravelle,,fixed_wing,monoplane,military,transport,,"Former French presidential Caravelle, named in the museum's 2024 activity report as under restoration at Dugny. Not visible to visitors.",SE210; SE 210; Caravelle; F-RAFG,Musee de l'Air et de l'Espace,under_restoration
