manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Caudron,C.275,,,Luciole,,fixed_wing,biplane,civilian,private,,"In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations. The association's founding restoration, carried out 1980-1985 and awarded the FAI Phoenix diploma.",C275;C.275;Luciole,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Morane-Saulnier,MS.317,,,,,fixed_wing,monoplane,military,trainer,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations. Its return to flight won the 1999 Grand Prix de l'Aéro-Club de France.,MS317;MS.317,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Mauboussin,120,,,Corsaire,,fixed_wing,monoplane,civilian,private,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations. Built 1937; flew liaison missions during the liberation of the Royan pocket.,Mauboussin 120;Corsaire,Musée Aéronautique Presqu'île Côte d'Amour,on_display
SIPA,S.903,,,,,fixed_wing,monoplane,civilian,trainer,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,S903;S.903;SIPA 903,Musée Aéronautique Presqu'île Côte d'Amour,on_display
SIPA,S.901,,,,,fixed_wing,monoplane,civilian,trainer,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,S901;S.901;SIPA 901,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Nord Aviation,1101,,,Noralpha,,fixed_wing,monoplane,civilian,transport,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,N1101;Nord 1101;Noralpha,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Nord Aviation,1203,,,Norécrin,,fixed_wing,monoplane,civilian,private,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,N1203;Nord 1203;Norécrin,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Piper,J-3,,,Cub,,fixed_wing,monoplane,military,recon,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,J3;J-3;Cub,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Starck,AS-70,,,,,fixed_wing,monoplane,civilian,private,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,AS70;AS-70;Starck AS70,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Starck-Nickel,SN-01,,,,,fixed_wing,monoplane,civilian,private,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,SN01;SN-01;Starck Nickel,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Stolp,Starduster,,,,,fixed_wing,biplane,civilian,private,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,Starduster;Acroduster,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Scottish Aviation,Bulldog,,,,,fixed_wing,monoplane,military,trainer,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,Bulldog;SAL Bulldog,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Gardan,GY-80,,,Horizon,,fixed_wing,monoplane,civilian,private,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,GY80;GY-80;Horizon,Musée Aéronautique Presqu'île Côte d'Amour,on_display
Mignet,HM.293,,,Pou-du-Ciel,,fixed_wing,monoplane,civilian,private,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,HM293;HM.293;Pou-du-Ciel,Musée Aéronautique Presqu'île Côte d'Amour,on_display
North American,NA-64,,,Yale,,fixed_wing,monoplane,military,trainer,,In the MAPICA collection at La Baule-Escoublac aerodrome. The association restores light aircraft of the 1930s to 1950s to flying condition; it publishes types but not registrations.,NA64;NA-64;Yale,Musée Aéronautique Presqu'île Côte d'Amour,on_display
