manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
North American,T-6,G,F-AZRO,Texan,,fixed_wing,monoplane,civilian,trainer,,"Converted to represent a Mitsubishi A6M Zero for film work, including Steven Spielberg's Empire of the Sun; carries Imperial Japanese Navy markings. Part of AeroRetro's flying collection, kept in the association's hangar on the Saint-Rambert-d'Albon aerodrome and shown to visitors on Wednesday afternoons and at weekends.",T6; T-6G; T6G; Texan; Zero; F-AZRO,"AéroRétro, Saint-Rambert-d'Albon",on_display
Yakovlev,Yak-11,,F-AZJB,,,fixed_wing,monoplane,civilian,trainer,,"Recovered from Egypt in 1984 and restored by 1988; flown in the markings of a 1943 Normandie-Niemen Yak-3. Part of AeroRetro's flying collection, kept in the association's hangar on the Saint-Rambert-d'Albon aerodrome and shown to visitors on Wednesday afternoons and at weekends.",Yak11; Yak-11; Moose; F-AZJB,"AéroRétro, Saint-Rambert-d'Albon",on_display
Yakovlev,Yak-18,,F-AZFG,,,fixed_wing,monoplane,civilian,trainer,,"Recovered from Egypt; flown in Soviet flying-school colours. Part of AeroRetro's flying collection, kept in the association's hangar on the Saint-Rambert-d'Albon aerodrome and shown to visitors on Wednesday afternoons and at weekends.",Yak18; Yak-18; Max; F-AZFG,"AéroRétro, Saint-Rambert-d'Albon",on_display
Pilatus,P-2,05,F-AZCC,,,fixed_wing,monoplane,civilian,trainer,,"Painted as an Arado Ar 96 in Luftwaffe colours and used in films including Indiana Jones and Les Evades. Part of AeroRetro's flying collection, kept in the association's hangar on the Saint-Rambert-d'Albon aerodrome and shown to visitors on Wednesday afternoons and at weekends.",P2; P-2; P2-05; F-AZCC,"AéroRétro, Saint-Rambert-d'Albon",on_display
de Havilland Canada,DHC-1,,F-AZSM,Chipmunk,,fixed_wing,monoplane,civilian,trainer,,"Flown in Royal Air Force flying-school colours. Part of AeroRetro's flying collection, kept in the association's hangar on the Saint-Rambert-d'Albon aerodrome and shown to visitors on Wednesday afternoons and at weekends.",DHC1; DHC-1; Chipmunk; F-AZSM,"AéroRétro, Saint-Rambert-d'Albon",on_display
Boeing,PT-18,,F-AZST,Stearman,,fixed_wing,biplane,civilian,trainer,,"Flown in US Navy flying-school colours. Part of AeroRetro's flying collection, kept in the association's hangar on the Saint-Rambert-d'Albon aerodrome and shown to visitors on Wednesday afternoons and at weekends.",PT18; PT-18; Stearman; Kaydet; F-AZST,"AéroRétro, Saint-Rambert-d'Albon",on_display
Scottish Aviation,Bulldog,T.Mk 1,F-AZKJ,,,fixed_wing,monoplane,civilian,trainer,,"Flown in Royal Air Force colours; the association's own page names this airframe as F-AZKJ. A second Bulldog, F-AZKI, was in the fleet earlier and is no longer listed. Part of AeroRetro's flying collection, kept in the association's hangar on the Saint-Rambert-d'Albon aerodrome and shown to visitors on Wednesday afternoons and at weekends.",Bulldog; Bulldog T1; F-AZKJ,"AéroRétro, Saint-Rambert-d'Albon",on_display
Erco,Ercoupe,415-C,F-AZOV,,,fixed_wing,monoplane,civilian,private,,"Rudder-pedal-less light aircraft whose twin fins are linked to the control wheel. Part of AeroRetro's flying collection, kept in the association's hangar on the Saint-Rambert-d'Albon aerodrome and shown to visitors on Wednesday afternoons and at weekends.",Ercoupe; 415C; 415-C; F-AZOV,"AéroRétro, Saint-Rambert-d'Albon",on_display
Caudron,C.270,,F-AZAL,Luciole,,fixed_wing,biplane,civilian,private,,"1930s Caudron Luciole in flying condition. Part of AeroRetro's flying collection, kept in the association's hangar on the Saint-Rambert-d'Albon aerodrome and shown to visitors on Wednesday afternoons and at weekends.",Luciole; C270; C.270; F-AZAL,"AéroRétro, Saint-Rambert-d'Albon",on_display
Piper,J-3,,,Cub,,fixed_wing,monoplane,civilian,private,,Piper J3 Cub in the flying collection; the association publishes no registration on its page for it.,J3; J-3; Cub; Piper Cub,"AéroRétro, Saint-Rambert-d'Albon",on_display
