manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Dassault,Mirage III,B,225,,,fixed_wing,monoplane,military,test,,"Two-seat Mirage III registered F-ZJOB, first flown 1964 and used by Dassault at Villacoublay as an in-flight simulator with a mini-stick and artificial centre-of-gravity shift. Museum's own collection page, consulted 2026.",Mirage IIIB; Mirage 3B; F-ZJOB; FZJOB,Musée de l'Aviation de Saint-Victoret,on_display
Dassault,Mirage F1,C,206,,,fixed_wing,monoplane,military,fighter,,Ex-Armee de l'Air Mirage F1C; arrived at the museum in July 2019.,Mirage F1C; MirageF1C,Musée de l'Aviation de Saint-Victoret,on_display
Fouga,CM.170,Magister,,,,fixed_wing,monoplane,military,trainer,,"Displayed in the museum park. The museum publishes no serial for it and none was found in another source, so tail_number is left blank.",CM170; CM.170; Magister,Musée de l'Aviation de Saint-Victoret,on_display
Embraer,EMB-312,F,469,Tucano,,fixed_wing,monoplane,military,trainer,,Ex-Armee de l'Air Tucano coded 312-JN; arrived at Saint-Victoret in 2015.,EMB312; EMB-312F; Tucano; 312-JN; EMB312F,Musée de l'Aviation de Saint-Victoret,on_display
Morane-Saulnier,MS.760,Paris,,,,fixed_wing,monoplane,military,transport,,Four-seat liaison jet displayed in the museum hall. No serial published by the museum.,MS760; MS.760; Paris,Musée de l'Aviation de Saint-Victoret,on_display
Max Holste,MH.1521,M,40,Broussard,,fixed_wing,monoplane,military,utility,,"Airframe number 40 (cellule n°83), first flown 21 June 1957, sold to the museum on 26 October 2011; carries the code 44 C I.",MH1521; MH.1521; Broussard; 44-CI,Musée de l'Aviation de Saint-Victoret,on_display
Grumman,S-2,F-1,F-ZBAU,Tracker,,fixed_wing,monoplane,civilian,other,,"Securite Civile water bomber Tracker T2, c/n 009, ex F-WZLQ, entered service 24 May 1982 and sold by the Domaines to the museum on 30 November 2006. The only one of the French fleet never converted to Turbo Firecat, so it keeps its radial engines.",S2; S-2F; S2F; Tracker; Firecat; F-ZBAU,Musée de l'Aviation de Saint-Victoret,on_display
Canadair,CL-215,,F-ZBBV,,,fixed_wing,monoplane,civilian,other,,"Securite Civile water bomber Pelican 46, sold by the Domaines in 2004 and bought by the commune of Saint-Victoret; displayed outdoors. Also carried the Canadian registration C-GAOS.",CL215; CL-215; Pelican 46; F-ZBBV; C-GAOS,Musée de l'Aviation de Saint-Victoret,on_display
Canadair,CL-215,,1029,,,fixed_wing,monoplane,civilian,other,,"Cockpit and cabin section only: one of two CL-215 cabins cut from a scrapped airframe, the other going to Biscarrosse. This section was the museum's founding exhibit and retains its original instruments.",CL215; CL-215; c/n 1029,Musée de l'Aviation de Saint-Victoret,on_display
Socata,Rallye,MS.880,85,,,fixed_wing,monoplane,military,trainer,,"Ex-Aeronautique navale Rallye, mounted on a plinth in front of the museum entrance (ARDHAN February 2025 census).",Rallye; MS880; MS.880,Musée de l'Aviation de Saint-Victoret,on_display
Socata,ST 60,,,Rallye 7,,fixed_wing,monoplane,civilian,private,,"Prototype seven-seat Socata ST 60, given to the museum in March 2012 by the Aeroclub Louis Roland at Berre-La Fare while still airworthy.",ST60; ST 60; Rallye 7; Rallye-7,Musée de l'Aviation de Saint-Victoret,on_display
Robin,HR100,250TR,,,,fixed_wing,monoplane,civilian,private,,Four-seat Robin HR100 displayed in the museum hall; no registration published by the museum.,HR100; HR-100; HR100-250TR,Musée de l'Aviation de Saint-Victoret,on_display
Wassmer,WA-30,,,Bijave,,fixed_wing,monoplane,civilian,private,,Two-seat training glider of the type that replaced the Caudron C.800 in French clubs.,WA30; WA-30; Bijave,Musée de l'Aviation de Saint-Victoret,on_display
Mignet,HM-14,,,Pou-du-Ciel,,fixed_wing,monoplane,civilian,private,,Home-built Mignet Pou-du-Ciel of the type popularised by Henri Mignet's 1934 book Le Sport de l'Air.,HM14; HM-14; Pou-du-Ciel; Pou du Ciel,Musée de l'Aviation de Saint-Victoret,on_display
Fabre,Hydravion,,,Canard,,fixed_wing,monoplane,civilian,experimental,,"Full-size replica of Henri Fabre's Canard, the first seaplane to fly, which took off from the Etang de Berre at La Mede on 28 March 1910 a few kilometres from the museum. A replica, not an original airframe.",Canard; Fabre Canard; Hydravion Fabre,Musée de l'Aviation de Saint-Victoret,on_display
Sikorsky,H-34,HSS-1,944,,,rotary_wing,,military,search_rescue,,"Ex-Aeronautique navale HSS-1 of Flottille 33F, whose badge it still wears; acquired by the museum on 3 May 2012 and shown at the Eurocopter Family Day in September 2012. Serial from the ARDHAN February 2025 census.",H34; H-34; HSS1; HSS-1; S-58; S58,Musée de l'Aviation de Saint-Victoret,on_display
Sud-Aviation,Super Frelon,SA 321,188,,,rotary_wing,,military,transport,,"Built for the Iraqi Air Force in January 1977 and kept in France after the 1990 UN embargo; put on loan by Airbus Helicopters and delivered to the museum on 14 September 2021 with 1962 flying hours, painted in Aeronautique navale colours.",SA321; SA 321; Super Frelon,Musée de l'Aviation de Saint-Victoret,on_display
Sud-Aviation,Gazelle,SA 342,,,,rotary_wing,,military,utility,,ALAT Gazelle displayed in the helicopter hall; the museum publishes no serial for it.,SA342; SA 342; Gazelle,Musée de l'Aviation de Saint-Victoret,on_display
Sud-Aviation,Gazelle,SA 342,TJ-XBF,,,rotary_wing,,military,ground_attack,,"Ex-Cameroon Air Force Gazelle, c/n 1387, written off in an accident and destined for scrap before being rebuilt by the museum's volunteers.",SA342; SA 342; Gazelle; TJ-XBF; c/n 1387,Musée de l'Aviation de Saint-Victoret,on_display
SNCASO,SO.1221,,,Djinn,,rotary_wing,,military,utility,,Tip-jet driven two-seat observation and liaison helicopter; no serial published by the museum.,SO1221; SO.1221; Djinn,Musée de l'Aviation de Saint-Victoret,on_display
NHIndustries,NH90,PT1,,,,rotary_wing,,military,transport,,"The first NH90 prototype, first flown at Marignane on 18 December 1995 and used for 365 hours of vibration, engine and gearbox testing before going to Agusta Westland and then serving as a sales demonstrator. Displayed in a hybrid naval configuration with radar, sonar and torpedo.",NH-90; NH90; PT1; NH90 PT1,Musée de l'Aviation de Saint-Victoret,on_display
Eurocopter,X3,,,,,rotary_wing,,civilian,experimental,,"The one-off Eurocopter X3 compound helicopter demonstrator, first flown 6 May 2010, which set a 255 kt level-flight record on 7 June 2013. It arrived at Saint-Victoret in March 2017.",X-3; X3; X-Cube; X Cube,Musée de l'Aviation de Saint-Victoret,on_display
Eurocopter,EC120,B,,Colibri,,rotary_wing,,civilian,test,,Production EC120 Colibri fitted with the experimental HEC3 high-compression diesel V8 engine; first flown 6 November 2015.,EC-120; EC120; Colibri; HEC3,Musée de l'Aviation de Saint-Victoret,on_display
Aérospatiale,AS 332,,,Super Puma,,rotary_wing,,civilian,transport,,Super Puma airframe in the helicopter hall; no serial published by the museum.,AS332; AS 332; Super Puma; H215,Musée de l'Aviation de Saint-Victoret,on_display
Hélicoptères Guimbal,Cabri,G2,,Orka,,rotary_wing,,military,drone,,"The Orka unmanned demonstrator, a Cabri G2 airframe converted for the Marine nationale as the predecessor of the VSR700.",Cabri G2; CabriG2; Orka; Drone Orka,Musée de l'Aviation de Saint-Victoret,on_display
Airbus,Tanan,300,,,,rotary_wing,,military,drone,,Tanan 300 tactical rotary-wing UAV developed by Airbus Defence and Space.,Tanan; Tanan 300; Tanan300,Musée de l'Aviation de Saint-Victoret,on_display
Unidentified,Autogire,,,,,rotary_wing,,civilian,private,,"Autogyro displayed in the helicopter hall; the museum gives no maker or serial, so both are left blank.",Autogire; Autogyro; Gyrocopter,Musée de l'Aviation de Saint-Victoret,on_display
Unidentified,Deltaplane,,,Garouda,,fixed_wing,monoplane,civilian,private,,Hang glider displayed in the museum; no maker or serial published.,Garouda; Deltaplane Garouda; Hang glider,Musée de l'Aviation de Saint-Victoret,on_display
Unidentified,Deltaplane,,,Boomerang XM,,fixed_wing,monoplane,civilian,private,,Hang glider displayed in the museum; no maker or serial published.,Boomerang XM; BoomerangXM; Deltaplane,Musée de l'Aviation de Saint-Victoret,on_display
