manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Agusta-Bell,47,G,56,,,rotary_wing,,military,trainer,,Licence-built Bell 47G of the Aéronavale. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.,Bell 47; Bell47; 47G,Musée de l'Aéronautique Navale,on_display
Breguet,1050,,4,Alizé,,fixed_wing,monoplane,military,anti_ship,,Alizé number 4 on display in the museum hangars. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.,Br1050; Br.1050; Alizé,Musée de l'Aéronautique Navale,on_display
Breguet,1050,,1,Alizé,,fixed_wing,monoplane,military,anti_ship,,"Alizé number 1, held in store and not visible to visitors. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.",Br1050; Br.1050; Alizé,Musée de l'Aéronautique Navale,in_storage
Breguet,1050,,15,Alizé,,fixed_wing,monoplane,military,anti_ship,,"Alizé number 15, held in store and not visible to visitors. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.",Br1050; Br.1050; Alizé,Musée de l'Aéronautique Navale,in_storage
SNCASE,SE.3130,,54,Alouette II,,rotary_wing,,military,utility,,Naval Alouette II number 54. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.,SE3130; SE.3130; Alouette II,Musée de l'Aéronautique Navale,on_display
SNCASE,SE.3130,,41,Alouette II,,rotary_wing,,military,utility,,"Alouette II number 41, described as a wreck (épave) in the 2025 naval inventory. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.",SE3130; SE.3130; Alouette II,Musée de l'Aéronautique Navale,in_storage
Sud Aviation,SA 316,,237,Alouette III,,rotary_wing,,military,search_rescue,,Naval Alouette III number 237. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.,SA316; Alouette III; AlouetteIII,Musée de l'Aéronautique Navale,on_display
Sud Aviation,SA 316,,997,Alouette III,,rotary_wing,,military,search_rescue,,Naval Alouette III number 997. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.,SA316; Alouette III; AlouetteIII,Musée de l'Aéronautique Navale,on_display
SNCASE,SE.212,203,53,Aquilon,,fixed_wing,monoplane,military,fighter,,"Aquilon 203 number 53, the French Navy's first jet fighter; on long-term loan from the Musée de l'Air et de l'Espace. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.",Aquilon; SE212; Sea Venom,Musée de l'Aéronautique Navale,on_display
Max Holste,MH.1521,,258,Broussard,,fixed_wing,monoplane,military,utility,,Naval Broussard number 258. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.,MH1521; MH.1521; Broussard,Musée de l'Aéronautique Navale,on_display
Caudron,C.800,,F-CAFB,Épervier,,fixed_wing,monoplane,military,private,,"Glider number 205, registered F-CAFB; on long-term loan from the Musée de l'Air et de l'Espace. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.",C800; C.800; Epervier,Musée de l'Aéronautique Navale,on_display
Douglas,C-47,,716,Dakota,,fixed_wing,monoplane,military,transport,,Naval Dakota number 716. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.,C47; C-47; Dakota; DC-3; DC3,Musée de l'Aéronautique Navale,on_display
Vought,F-8,E(FN),11,Crusader,,fixed_wing,monoplane,military,fighter,,French Navy Crusader number 11. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.,F8; F-8E; Crusader; F8P; F8E,Musée de l'Aéronautique Navale,on_display
Dewoitine,D.520,,650,,,fixed_wing,monoplane,military,fighter,,"D.520 number 650, on loan from the Musée de l'Air et de l'Espace; restoration completed September 2022. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.",D520; D.520; Dewoitine 520,Musée de l'Aéronautique Navale,on_display
Dassault,Étendard IV,M,7,,,fixed_wing,monoplane,military,fighter,,Étendard IV M number 7. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.,Etendard IVM; Étendard IVM; EtendardIVM,Musée de l'Aéronautique Navale,on_display
Dassault,Étendard IV,M,01,,,fixed_wing,monoplane,military,fighter,,"Étendard IV M number 01, outdoors and in degraded condition; the 2025 naval inventory records it as awaiting transfer to the Albert museum, so its presence at Rochefort needs re-checking. Serial from the ARDHAN inventory of preserved French naval aircraft dated February 2025.",Etendard IVM; Étendard IVM; EtendardIVM,Musée de l'Aéronautique Navale,on_display
