manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aérospatiale,Concorde,,F-WTSB,,,fixed_wing,monoplane,civilian,commercial_transport,,"Pre-series Concorde 201, MSN 201; used for French presidential flights and displayed inside the main hall. Owned by ANAE.",Concorde 201; MSN201; F-WTSB,Aeroscopia,on_display
Aérospatiale,Concorde,,F-BVFC,,,fixed_wing,monoplane,civilian,commercial_transport,,"Air France Concorde MSN 209 on the south apron, repainted in Air France colours in 2015.",Concorde 209; MSN209; F-BVFC,Aeroscopia,on_display
Airbus,A300,B4-203,F-WUAB,,,fixed_wing,monoplane,civilian,commercial_transport,,"MSN 238, Airbus Heritage collection; the cabin is open to visitors.",A300B4; MSN238; F-WUAB,Aeroscopia,on_display
Aero Spacelines,377 SGT,,F-BPPA,Super Guppy Turbine,,fixed_wing,monoplane,civilian,freighter,,Airbus outsize-cargo carrier; last flight 15 March 1996 after 14110 hours; moved to Aeroscopia in March 2014 and open to visitors. Owned and maintained by Ailes Anciennes Toulouse.,Super Guppy; 377SGT; SuperGuppy; F-BPPA,Aeroscopia,on_display
Aérospatiale,SN 601,,,Corvette,,fixed_wing,monoplane,civilian,transport,,Airbus collection light business jet in the main hall.,SN601; Corvette,Aeroscopia,on_display
Dassault,Falcon 10,,02,,,fixed_wing,monoplane,civilian,test,,"Falcon 10 number 02, used as the Turbomeca Larzac engine testbed; restored by Ailes Anciennes Toulouse and displayed in the main hall.",Falcon10; Mystère 10; Falcon 10-02,Aeroscopia,on_display
Fouga,CM.170,,103,Magister,,fixed_wing,monoplane,military,trainer,,"Flown in from Châteaudun in 1983, then used for teaching at the IUT de Rangueil; recovered in 2014 and now shown in the Aeroscopia hall near the Concorde. Owned by Ailes Anciennes Toulouse.",CM170; CM.170; Magister,Aeroscopia,on_display
Aérospatiale,SA 340,,01,Gazelle,,rotary_wing,,military,utility,,"Second Gazelle prototype; came from the CEAT in 1998 after ground-test use, restored by Ailes Anciennes Toulouse and displayed near the Concorde.",SA340; SA 340-01; Gazelle,Aeroscopia,on_display
Dassault,Mirage III,C,90,,,fixed_wing,monoplane,military,fighter,,Bare-metal Mirage IIIC of the Ailes Anciennes Toulouse collection. AAT holds two Mirage IIIC (90 in natural metal and 86 in Djibouti Vixen colours); which of the two is inside Aeroscopia needs checking on site.,Mirage IIIC; MirageIIIC,Aeroscopia,on_display
Nord Aviation,1100,,,Noralpha,,fixed_wing,monoplane,civilian,transport,,"Came from the CEAT at Toulouse in 1986; restored by Ailes Anciennes Toulouse and repainted in the livery of aircraft number 8 shown at the 1946 Grand Palais salon, a marking it did not originally wear. Now inside Aeroscopia.",N1100; Noralpha; 8,Aeroscopia,on_display
