manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aérospatiale,Alouette III,,161,,,rotary_wing,,military,utility,,Preserved outdoors. Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.,SA 316; SA316; Alouette 3; 2161,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
Aérospatiale,Alouette III,,245,,,rotary_wing,,military,utility,,Preserved outdoors. Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.,SA 316; SA316; Alouette 3; 1245,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
Aérospatiale,Alouette III,,444,,,rotary_wing,,military,utility,,Preserved outdoors. Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.,SA 316; SA316; Alouette 3; 1244,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
Aérospatiale,Alouette III,,314,,,rotary_wing,,military,utility,,Preserved outdoors. Listed as due for dismantling. Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.,SA 316; SA316; Alouette 3; 2314,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
Mudry,CAP 10,B,108,,,fixed_wing,monoplane,military,trainer,,Retired École navale / Section d'entraînement trainer held on the base. Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.,CAP10; CAP-10B; CAP10B,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
Mudry,CAP 10,B,111,,,fixed_wing,monoplane,military,trainer,,Retired École navale / Section d'entraînement trainer held on the base. Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.,CAP10; CAP-10B; CAP10B,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
Mudry,CAP 10,B,120,,,fixed_wing,monoplane,military,trainer,,Retired École navale / Section d'entraînement trainer held on the base. Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.,CAP10; CAP-10B; CAP10B,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
Sud-Aviation,HSS-1,,129,,,rotary_wing,,military,search_rescue,,"Originally number 7, repainted as ASM number 129 'F' in 2010. Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.",HSS1; H-34; H34; S-58; S58,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
Westland,Lynx,,270,,,rotary_wing,,military,anti_ship,,Preserved outdoors. Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.,WG.13; WG13,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
Morane-Saulnier,MS.880,,64,,,fixed_wing,monoplane,military,trainer,,Rallye number 64. Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.,MS880; Rallye; Rallye 100S,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
Aérospatiale,Super Frelon,SA 321G,162,,,rotary_wing,,military,search_rescue,,Inside the wire at BAN Lanvéoc-Poulmic; listed by ARDHAN (Claude Morin) August 2025.,SA321G; SA 321,Base d'Aéronautique Navale de Lanvéoc-Poulmic Aircraft Displays,on_display
