name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Air Classics Museum of Aviation,Sugar Grove,Illinois,United States,60554,North America,43W624 US Route 30 Aurora Municipal Airport,https://www.airclassicsmuseum.org,public,41.764411,-88.483228
Air Combat Museum,Springfield,Illinois,United States,62707,North America,835 South Airport Drive,https://aircombatmuseum.org,appointment,,
Albertus Airport -- Freeport,Freeport,Illinois,United States,61032,North America,Albertus Airport,,public,42.2464,-89.5851
American Legion Post 1019 -- Aroma Park,Aroma Park,Illinois,United States,60910,North America,,,public,41.1091,-87.7623
American Legion Post 1130 -- West Union,West Union,Illinois,United States,62477,North America,West Union Park,,public,39.2077,-87.6659
American Legion Post 1170 -- Round Lake,Round Lake,Illinois,United States,60073,North America,,,public,42.3491,-88.0807
American Legion Post 122 -- Cullom,Cullom,Illinois,United States,60929,North America,,,public,40.8781,-88.2689
American Legion Post 211 -- Paris,Paris,Illinois,United States,61944,North America,,,public,39.6287,-87.6950
American Legion Post 263 -- Lincoln,Lincoln,Illinois,United States,62656,North America,,,public,,
American Legion Post 365 -- Collinsville,Collinsville,Illinois,United States,62234,North America,,,public,38.6811,-89.9789
American Legion Post 50 -- Blue Island,Blue Island,Illinois,United States,60406,North America,,,public,41.6604,-87.6878
American Legion Post 661 -- Washburn,Washburn,Illinois,United States,61570,North America,,,public,40.9169,-89.2912
American Legion Post 8 -- Wenona,Wenona,Illinois,United States,61377,North America,,,public,41.0276,-89.0528
American Legion Post 979 -- Bartonville,Bartonville,Illinois,United States,61607,North America,,,public,40.6348,-89.6807
AMVETS Post 51 -- Granite City,Granite City,Illinois,United States,62040,North America,Wilson Park,,public,38.7179,-90.1328
Battle of Midway Memorial -- Chicago,Chicago,Illinois,United States,60638,North America,Chicago Midway International Airport Concourse A,,public,41.7876,-87.7417
Butch O Hare Memorial -- Chicago,Chicago,Illinois,United States,60666,North America,OHare International Airport Terminal 2,,public,41.9770,-87.9062
Chanute Air Force Base Minuteman Missile -- Rantoul,Rantoul,Illinois,United States,61866,North America,West entrance of the former Chanute Air Force Base,,public,,
Edwardsville Township Park -- Edwardsville,Edwardsville,Illinois,United States,62025,North America,,,public,38.7849,-89.9649
Ehlert Park -- Brookfield,Brookfield,Illinois,United States,60513,North America,,,public,41.8108,-87.8482
Fairview Park -- Centralia,Centralia,Illinois,United States,62801,North America,,,public,38.5324,-89.1497
Griffin Museum of Science and Industry,Chicago,Illinois,United States,60637,North America,5700 South DuSable Lake Shore Drive,https://www.griffinmsi.org,public,41.790536,-87.582736
Heritage in Flight Museum,Lincoln,Illinois,United States,62656,North America,1351 Airport Road Logan County Airport,https://www.hifmuseum.org,public,40.159103,-89.336725
Illinois Air National Guard 182nd Airlift Wing,Peoria,Illinois,United States,61607,North America,General Wayne A Downing Peoria International Airport,https://www.182aw.ang.af.mil/,restricted,40.6597,-89.7006
Illinois Air National Guard 183rd Wing,Springfield,Illinois,United States,62707,North America,Abraham Lincoln Capital Airport,https://www.183wg.ang.af.mil/,restricted,39.8444,-89.6674
Illinois Aviation Museum at Bolingbrook,Bolingbrook,Illinois,United States,60440,North America,130B South Clow International Parkway,https://illinoisaviationmuseum.org,public,41.697533,-88.127772
Illinois State Military Museum,Springfield,Illinois,United States,62702,North America,1301 North MacArthur Boulevard Camp Lincoln,https://militaryaffairs.illinois.gov,public,39.816350,-89.668933
Illinois Veterans Home -- Quincy,Quincy,Illinois,United States,62301,North America,1707 North 12th Street,,public,39.9530,-91.3983
Lake County Veterans Memorial -- Waukegan,Waukegan,Illinois,United States,60087,North America,Waukegan National Airport,https://lakecountyveteransmemorial.com/,public,42.4170,-87.8680
Lansing Veterans Memorial -- Lansing,Lansing,Illinois,United States,60438,North America,Lansing Municipal Airport,,public,41.5427,-87.5389
LZ Peace Memorial -- Rockford,Rockford,Illinois,United States,61103,North America,Midway Village,,public,42.2809,-88.9875
Memorial Park -- Oglesby,Oglesby,Illinois,United States,61348,North America,,,public,41.3010,-89.0625
Naval Station Great Lakes,Great Lakes,Illinois,United States,60088,North America,Naval Station Great Lakes,,restricted,42.3076,-87.8480
Norwegian Implement Company -- Norway,Norway,Illinois,United States,60551,North America,,,public,41.4410,-88.6925
Pekin Municipal Airport -- Pekin,Pekin,Illinois,United States,61554,North America,Pekin Municipal Airport,,public,40.4903,-89.6647
Perry County Fairgrounds -- Pinckneyville,Pinckneyville,Illinois,United States,62274,North America,,,public,38.0760,-89.3946
Prairie Aviation Museum,Bloomington,Illinois,United States,61704,North America,2929 East Empire Street,https://prairieaviationmuseum.org,public,40.487922,-88.926867
Russell Military Museum,Zion,Illinois,United States,60099,North America,43363 North US Highway 41,http://www.russellmilitarymuseum.com,public,42.492733,-87.951339
Scott Air Force Base,Scott AFB,Illinois,United States,,North America,Scott Air Force Base,https://www.scott.af.mil/,restricted,38.5398,-89.8582
Scott Field Heritage Air Park,Shiloh,Illinois,United States,,North America,Scott AFB near the Shiloh Gate,https://www.scott.af.mil/About-Us/Airpark/,public,38.5496,-89.8686
St Louis Regional Airport -- East Alton,East Alton,Illinois,United States,62024,North America,St Louis Regional Airport,,public,38.8911,-90.0561
Vermilion County Airport -- Danville,Danville,Illinois,United States,61832,North America,Vermilion Regional Airport,,public,40.1986,-87.6027
Veterans Memorial Park -- Dixon,Dixon,Illinois,United States,61021,North America,,,public,41.8479,-89.5030
VFW Post 1567 -- Herrin,Herrin,Illinois,United States,62948,North America,,,public,37.8058,-89.0288
VFW Post 540 -- Dixon,Dixon,Illinois,United States,61021,North America,,,public,41.8381,-89.4504
VFW Post 5694 -- Highland,Highland,Illinois,United States,62249,North America,,,public,38.7259,-89.6675
VFW Post 6791 -- West Chicago,West Chicago,Illinois,United States,60185,North America,,,public,41.8911,-88.1939
VFW Post 728 -- Danville,Danville,Illinois,United States,61832,North America,,,public,40.1243,-87.6370
Village of Mark Veterans Memorial -- Mark,Mark,Illinois,United States,61340,North America,,,public,41.2639,-89.2504
Von Maur Glenview -- Glenview,Glenview,Illinois,United States,60026,North America,The Glen Town Center - former NAS Glenview,,public,42.0898,-87.8251
Washington Park -- Washington,Washington,Illinois,United States,61571,North America,,,public,40.7123,-89.4114
