manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Lockheed,UP-3,A,401,Orion,,fixed_wing,monoplane,military,recon,,"Ex-US Navy BuNo 150518 (c/n 5044), joined VP-1 on 19 August 1994; installed at the entrance of the base with a museum display inside the fuselage (modocharlie.com, May 2010). Listed by aerialvisuals; needs 2024-26 confirmation.",UP3A; P-3A; P3A; Orion; BuNo 150518; c/n 5044; UP3,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Lockheed,UP-3,A,406,Orion,,fixed_wing,monoplane,military,recon,,"Ex-US Navy BuNo 150607, Aviación Naval UP-3A Naval 406, second Orion preserved at Torquemada (aerialvisuals). Undated; needs on-site confirmation.",UP3A; P-3A; P3A; Orion; BuNo 150607; UP3,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Embraer,EMB 110,C(N),107,Bandeirante,,fixed_wing,monoplane,military,transport,,"EMB-110C Naval 107 (c/n 110101), arrived El Belloto 30 July 1976, retired late 1990s; in the naval aviation museum collection (modocharlie.com 2010, aerialvisuals).",EMB110; C-95; C95; Bandeirante; c/n 110101,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Embraer,EMB 111,A(N),261,Bandeirulha,,fixed_wing,monoplane,military,recon,,"First of three EMB-111A(N) maritime patrol Bandeirantes delivered 11 November 1978 (c/n 110147); in the naval aviation museum collection (modocharlie.com 2010, aerialvisuals).",EMB111; P-95; P95; Bandeirulha; c/n 110147,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Douglas,C-47,H,121,Skytrain,,fixed_wing,monoplane,military,transport,,"C-47A-20-DK 42-93131 (c/n 13009), US Navy R4D-5 BuNo 17198, redesignated C-47H in 1962; one of two received by the Aviación Naval on 27 January 1969 as Naval 121; preserved since the 1970s at El Belloto and moved to Concón in 1989 (modocharlie.com 2010).",C47H; R4D-5; R4D5; DC-3; DC3; 42-93131; BuNo 17198; c/n 13009; C47,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Beechcraft,D18,S,104,,,fixed_wing,monoplane,military,transport,,"Beech D18S c/n A-1027, Naval 104, received July 1956 and retired in the 1970s; gate guard at El Belloto 1978-88, at Torquemada since 1989 (modocharlie.com 2010; aerialvisuals wrongly renders the serial as Argentine A-104).",D18S; Beech 18; A-104; c/n A-1027; A104,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Beechcraft,45,,201,Mentor,,fixed_wing,monoplane,military,trainer,,"Civil Beech Model 45, the third Mentor prototype (c/n G-3, built 1949), one of six second-hand Mentors bought in 1966 for the naval training squadron; displayed as Naval 201 (modocharlie.com 2010).",T-34; T34; Mentor; Beech 45; c/n G-3,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Pilatus,PC-7,,214,Turbo Trainer,,fixed_wing,monoplane,military,trainer,,"PC-7 Naval 214, delivered June 1980 and retired; in the naval aviation museum display at Concón (modocharlie.com 2010, tallyho.cl 2020).",PC7; Turbo Trainer,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Pilatus,PC-7,,218,Turbo Trainer,,fixed_wing,monoplane,military,trainer,,"PC-7 Naval 218, one of the last two delivered by sea in March 1981; gate guardian of Base Aeronaval Viña del Mar (modocharlie.com 2010, tallyho.cl 2020).",PC7; Turbo Trainer,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Bell,47,G,01,,,rotary_wing,,military,utility,,"One of the three Bell 47Gs ordered May 1954, the Navy's first helicopters; displayed painted as 01 (modocharlie.com 2010).",Bell 47G; Naval 01,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Northrop,KD2R,-5,02,Shelduck,,fixed_wing,monoplane,military,drone,,"Radio-controlled target drone Naval 02, in service from 1965 and refurbished by RMS as the Trauco; in the museum display (modocharlie.com 2010).",KD2R5; Shelduck; Trauco; BTT,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
Sikorsky,SH-34,J,52,Seabat,,rotary_wing,,military,utility,,"Second of the two Chilean Navy SH-34Js, Naval 52, restored and first shown at Exponaval 2014, on static display at the Viña del Mar naval air station (Wikipedia citing modocharlie.com, December 2014).",SH34J; HSS-1N; S-58; S58; Naval 52; SH34; HSS1N,"Museo de la Aviación Naval, Base Aeronaval Viña del Mar",on_display
