manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Gloster,Meteor,F.4,C-010,,,fixed_wing,monoplane,military,fighter,,"Ex RAF RA393 (G-5-110), on charge June 1947 as I-010, retired 12 May 1970 and assigned to the Quilmes technical school in 1971; kept in running condition by students, engines run 12 November 2022 and restoration project reported July 2022.",Meteor F4; Meteor F Mk 4; I-010; RA393; I010,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Hughes,369,HM,H-25,,,rotary_wing,,military,utility,,"Armed Hughes 369HM c/n 39-0035M, on charge 27 October 1969, retired 2003 and preserved on a pedestal inside the Área Material; reported November 2018.",Hughes 500; H369HM; c/n 39-0035M,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Hughes,369,HM,H-24,,,rotary_wing,,military,utility,,"Hughes 369HM c/n 39-0034M on a pedestal as gate guardian in an internal sector of the unit, no serial visible; photographed 4 November 2018.",Hughes 500; H369HM; c/n 39-0034M,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Sikorsky,S-55,,H-08,,,rotary_wing,,military,utility,,"H-19A model c/n 55-135, ex USAF 51-3873, instructional airframe at the Escuela Técnica N°7 (IMPA); photographed 12 November 2022.",S55; H-19; H19A; 51-3873; c/n 55-135; S-55; H19,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Bell,UH-1,H,,Iroquois,,rotary_wing,,military,utility,,"UH-1H-BF c/n 10080, ex US Army 67-18577, received as a spares source; instructional airframe at the Escuela Técnica N°7 Taller Regional Quilmes, photographed 12 November 2022. (Some sources confuse it with the UH-1H at Santa Romana marked H-19.)",UH1; UH1H; Huey; 67-18577; c/n 10080; UH-1; UH-1H,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Morane-Saulnier,MS-760,A,E-225,Paris,,fixed_wing,monoplane,military,trainer,,"MS-760 c/n 13A, instructional airframe at the Escuela Técnica N°7; photographed 12 November 2022.",MS760; MS760A; Paris; c/n 13A; MS-760; MS-760A,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Beechcraft,T-34,A,E-011,Mentor,,fixed_wing,monoplane,military,trainer,,"Beech B45 (T-34A) Mentor c/n CG-175, instructional airframe at the Escuela Técnica N°7; photographed 12 November 2022.",B45; B-45; Beech 45; c/n CG-175; T-34; T34; T-34A; T34A,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Aero Commander,500,U,T-142,Shrike Commander,,fixed_wing,monoplane,military,utility,,Aero Commander 500U c/n 1769-52 preserved as instructional material at the Escuela Técnica N°7; photographed 12 November 2022.,Aero Commander 500U; AC500; Shrike; c/n 1769-52,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Aero Commander,500,U,T-143,Shrike Commander,,fixed_wing,monoplane,military,utility,,Aero Commander 500U c/n 1770-53 preserved as instructional material at the Escuela Técnica N°7; photographed 12 November 2022.,Aero Commander 500U; AC500; Shrike; c/n 1770-53,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Cessna,336,,PG-391,Skymaster,,fixed_wing,monoplane,military,utility,,"Cessna 336 c/n 336-0153, instructional airframe at the Escuela Técnica N°7; photographed 12 November 2022.",Cessna 336; c/n 336-0153,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Hiller,UH-12,E,AE-356,,,rotary_wing,,military,trainer,,"Ex Ejército Argentino UH-12E c/n 5133 delivered 1980, retired December 2017 and donated to the Escuela Técnica N°7, restored by 7th-year students; reported November 2018.",UH12; UH12E; Hiller 12E; c/n 5133; UH-12; UH-12E,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
Sikorsky,S-62,A,,,,rotary_wing,,civilian,utility,,"Mitsubishi-built S-62A c/n 62-019/M62-003 (ex JA9010, ZS-HCW), operated by Helicópteros Marinos, crashed and donated to the ENET AMQ; observed dismantled 1993 and rebuilt October 2001 by the school (Roll Out, February 2021).",S62; S62A; JA9010; ZS-HCW; c/n 62-019; S-62; S-62A,Área Material Quilmes Escuela Técnica N°7 Collection,on_display
