manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
FMA,IA-63,,,Pampa,,fixed_wing,monoplane,military,trainer,,An IA-63 Pampa is displayed inside the museum building according to the FAA's official museum page (2025); identity not published.,IA63; Pampa; IA-63,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
Morane-Saulnier,MS-760,A,E-235,Paris,,fixed_wing,monoplane,military,trainer,,Preserved outdoors at the museum; photographed August 2014; MS-760 listed on the FAA museum page.,MS760; MS760A; Paris; MS-760; MS-760A,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
Douglas,A-4,P,C-212,Skyhawk,,fixed_wing,monoplane,military,ground_attack,,"A-4P c/n 11835, ex USN A-4B BuNo 142173, received October 1966; crashed at Lago Argentino 10 December 1985, rebuilt at ARMACUAR with the wings of C-205 and displayed as a monument in A-4C scheme and markings. Photographed January 2012; A-4P listed on the FAA museum page.",A4; A4P; A-4B; A4B; BuNo 142173; c/n 11835; Skyhawk; A-4; A-4P,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
Douglas,C-47,D,TC-37,Skytrain,,fixed_wing,monoplane,military,transport,,"C-47A-85-DL c/n 20007 delivered to the USAAF April 1944, converted C-47D, weather-radar nose fitted 1965; to Argentina July 1966 as TA-07, later TC-37, transferred to ARMACUAR 1985 and displayed in the museum gardens. Photographed August 2014.",C47; C47D; DC-3; DC3; TA-07; c/n 20007; C-47; C-47D; TA07,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
FMA,IA-58,C,AX-06,Pucará,,fixed_wing,monoplane,military,ground_attack,,"Sole IA-58C 'Charlie' single-seat prototype (c/n 042, first flown 30 December 1985), displayed with the wings of A-564. Photographed 2012; 'Pucará Charlie' listed on the FAA museum page.",IA58; IA58C; IA-58C; Pucará Charlie; c/n 042; IA-58,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
Dassault,Mirage III,CJ,C-717,Shahak,,fixed_wing,monoplane,military,fighter,,"Ex Israeli AF Shahak c/n CJ-65, the longest-serving Argentine IIICJ, ending its career on weapons trials with CEASO at Las Higueras in the distinctive 'Pepsi Cola' scheme; listed on the FAA museum page as M-IIICJ C-717. Photographed June 2022.",Mirage IIICJ; Mirage 3CJ; c/n CJ-65; Pepsi Cola,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
Aero Commander,500,U,T-139,Shrike Commander,,fixed_wing,monoplane,military,utility,,Aero Commander 500U T-139 photographed at ARMACUAR in August 2014; the FAA museum page lists an 'AC-500' among the outdoor exhibits.,Aero Commander 500U; AC-500; AC500; Shrike,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
Aero Commander,680,,LV-FYF,Super Commander,,fixed_wing,monoplane,civilian,utility,,Aero Commander 680 Super c/n 680-537-206 preserved in the museum grounds; photographed August 2014.,Aero Commander 680; AC680; c/n 680-537-206,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
Morane-Saulnier,MS-760,A,E-220,Paris,,fixed_wing,monoplane,military,trainer,,MS-760 c/n 8A used as instructional airframe at ARMACUAR; photographed August 2014.,MS760; MS760A; Paris; c/n 8A; MS-760; MS-760A,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
Dassault,Mirage III,CJ,C-708,Shahak,,fixed_wing,monoplane,military,fighter,,"Ex Israeli AF 117 Sqn Shahak c/n CJ-31, displayed at the ARMACUAR entrance; photographed January 2012.",Mirage IIICJ; Mirage 3CJ; c/n CJ-31,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
Dassault,Mirage III,EA,I-007,,,fixed_wing,monoplane,military,fighter,,Restored to its 1982-era scheme and markings and placed in the gardens of the Área Material; photographed August 2022 (Gaceta Aeronáutica Mirage census).,Mirage IIIEA; Mirage 3EA,Museo Tecnológico Aeroespacial Área Material Río Cuarto,on_display
North American,Sabreliner,75A,T-11,,,fixed_wing,monoplane,military,transport,,"NA-265 Sabreliner 75A c/n 380-3 stored at Río Cuarto; photographed August 2014, no later report.",NA-265; NA265; Sabreliner 75A; c/n 380-3,Museo Tecnológico Aeroespacial Área Material Río Cuarto,in_storage
