manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aeronca,LB,,,,,fixed_wing,monoplane,civilian,private,1936,FAA registry: registered to KELCH AVIATION MUSEUM Brodhead WI serial 2016 certificate issued 01 May 2024 valid to 31 May 2031; no civil registration is quoted because the N-number is the identifier and it is given in aliases,N16262; c/n 2016,Kelch Aviation Museum,on_display
American Eaglecraft,Eaglet,231,N487V,,,fixed_wing,biplane,civilian,private,1930,FAA registry: ALFRED AND LOIS KELCH AVIATION MUSEUM INC Brodhead WI serial 1044 valid to 31 July 2028,c/n 1044; Eaglet 231,Kelch Aviation Museum,on_display
American Eaglecraft,Eaglet,230K,N475V,,,fixed_wing,biplane,civilian,private,1979,FAA lists the manufacturer as AMERICAN EAGLECRAFT-KELCH which indicates a Kelch-completed airframe; registered to the museum valid to 30 June 2028; the 1979 FAA year is the completion year not the year of the 1930s design,c/n SR3-210-1034; Eaglet 230K,Kelch Aviation Museum,on_display
Franklin,Sport,90,N13139,,,fixed_wing,biplane,civilian,private,1932,FAA registry: model 90 serial 105 registered to the museum valid to 30 June 2028; matches the Franklin Sport 90 listed in the museum's published collection,c/n 105; Sport 90,Kelch Aviation Museum,on_display
Stearman,C3,B,N8811,,,fixed_wing,biplane,civilian,private,1929,FAA registry: STEARMAN AIRCRAFT C3-B serial 221 registered to the museum valid to 30 June 2028; the museum's own collection page singles this airframe out as having a fascinating history,c/n 221; C3B,Kelch Aviation Museum,on_display
Taylor,E-2,,,Cub,,fixed_wing,monoplane,civilian,private,1935,FAA registry lists the manufacturer as PIPER model E-2 serial 283 registered to the museum valid to 30 June 2028; manufacturer given here as Taylor because the E-2 Cub was built by the Taylor Aircraft Company and the museum calls it a Taylor E-2; Aerial Visuals quotes a different construction number 0238 which I could not reconcile so only the FAA serial is carried,N10547; E2; c/n 283,Kelch Aviation Museum,on_display
Curtiss-Wright,Travel Air,4000,N2709,,,fixed_wing,biplane,civilian,private,,FAA registry: CURTISS WRIGHT TRAVEL AIR 4000 serial 475 registered to the museum valid to 30 June 2028; the museum says this airframe has a direct link to Charles Lindbergh; FAA MFR YEAR reads 1942 which is impossible for a Travel Air 4000 so year_built is left blank rather than repeat a bad datum,c/n 475; Travel Air 4000,Kelch Aviation Museum,on_display
Curtiss-Wright,CW-12,Q,N439W,,,fixed_wing,biplane,civilian,private,1931,FAA registry: CURTISS WRIGHT TRAVEL AIR 12-Q serial 2005 registered to the museum valid to 30 June 2028,c/n 2005; CW12Q; Travel Air 12-Q; CW12,Kelch Aviation Museum,on_display
Kelch,TA-12,,N412W,,,fixed_wing,biplane,civilian,private,1990,FAA registry: manufacturer KELCH ALFRED H model KELCH TA-12 serial 2013-1990 registered to the museum valid to 30 June 2028; this is the airframe other listings call a Curtiss-Wright CW-12W and it is a Kelch-built machine not an original,c/n 2013-1990; CW-12W; CW12W; TA12,Kelch Aviation Museum,on_display
Scott,Mathieu-Russell,,N996N,,,fixed_wing,monoplane,civilian,experimental,1931,FAA registry: manufacturer SCOTT model MATHIEU-RUSSELL serial A1 registered to the museum valid per the current record; this is the aircraft the museum's published collection calls the Russell Light Monoplane,c/n A1; Russell Light Monoplane,Kelch Aviation Museum,on_display
Taylorcraft,A,,,,,fixed_wing,monoplane,civilian,private,1937,Aerial Visuals lists this airframe inside the Kelch collection; the live FAA registry shows it registered not to the museum but to an individual at N2399 Airport Rd Brodhead which is the same airfield so presence at the museum is plausible but ownership is private,N18336; c/n 69,Kelch Aviation Museum,on_display
Butler,Blackhawk,,,,,fixed_wing,biplane,civilian,private,,Named on the museum's own current collection page as the only airworthy Butler Blackhawk in existence; no registration is quoted because I could not tie one to it from a second source,Blackhawk,Kelch Aviation Museum,on_display
