manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Wright,Glider,,,1900 Glider,,fixed_wing,biplane,civilian,experimental,2003,Mall building — Wright Brothers gallery; REPRODUCTION of the Wrights' 1900 Kitty Hawk glider built 2003; inventory A20050452000,1900 Wright Glider,Smithsonian National Air and Space Museum,on_display
Wright,Military Flyer,,,1909 Military Flyer,,fixed_wing,biplane,military,trainer,1909,Mall building — Early Flight gallery; world's first military aeroplane bought by the US Army Signal Corps; inventory A19120001000,Signal Corps No. 1,Smithsonian National Air and Space Museum,on_display
Langley,Aerodrome,Number 5,,Aerodrome No. 5,,fixed_wing,monoplane,civilian,experimental,1896,Mall building — Early Flight gallery; Samuel Langley's steam-powered unpiloted model; inventory A19050001000,Aerodrome No. 5,Smithsonian National Air and Space Museum,on_display
Bleriot,XI,,,Bleriot XI,,fixed_wing,monoplane,civilian,private,1914,Mall building — Early Flight gallery; inventory A19500095000,Blériot XI,Smithsonian National Air and Space Museum,on_display
Curtiss,D,III,,Headless Pusher,,fixed_wing,biplane,civilian,private,1912,Mall building — Early Flight gallery; inventory A19280009000,Curtiss D-III,Smithsonian National Air and Space Museum,on_display
Ecker,Flying Boat,,,,,fixed_wing,biplane,civilian,private,1913,Mall building — Early Flight gallery; Herman Ecker's homebuilt Curtiss-type flying boat; inventory A19620099000,,Smithsonian National Air and Space Museum,on_display
Lilienthal,Glider,,,Normalsegelapparat,,fixed_wing,monoplane,civilian,experimental,,Mall building — Early Flight gallery; Otto Lilienthal hang glider listed among the gallery's displayed objects on the museum's own exhibition page September 2026,,Smithsonian National Air and Space Museum,on_display
SPAD,XIII,,,SPAD S.XIII,Smith IV,fixed_wing,biplane,military,fighter,1918,Mall building — World War I: The Birth of Military Aviation gallery; painted as Arthur Ray Brooks' Smith IV; inventory A19200001000,Smith IV,Smithsonian National Air and Space Museum,on_display
Fokker,D.VII,,,,,fixed_wing,biplane,military,fighter,1918,Mall building — World War I gallery; inventory A19200004000,,Smithsonian National Air and Space Museum,on_display
Sopwith,F.1,,,Camel,,fixed_wing,biplane,military,fighter,,Mall building — World War I gallery; inventory A20170105000,Sopwith Camel,Smithsonian National Air and Space Museum,on_display
Dayton-Wright,DH-4,,,DH-4,,fixed_wing,biplane,military,recon,1918,Mall building — World War I gallery; US-built Airco DH.4; inventory A19190051000,Airco DH.4; DH4,Smithsonian National Air and Space Museum,on_display
US Army Air Service,Observation Balloon Basket,,,,,lighter_than_air,,military,recon,,Mall building — World War I gallery; World War I observation balloon basket only — no envelope; catalogued by the Smithsonian as a balloon; inventory A19740670000,,Smithsonian National Air and Space Museum,on_display
Albatros,D.Va,,,,,fixed_wing,biplane,military,fighter,1918,Mall building — Second Floor Walkway East; one of two surviving D.Va airframes; inventory A19500092000,,Smithsonian National Air and Space Museum,on_display
Voisin,Type 8,,,,,fixed_wing,biplane,military,bomber,1918,Mall building — Second Floor Walkway East; inventory A19190007000,,Smithsonian National Air and Space Museum,on_display
Douglas,SBD,6,,Dauntless,,fixed_wing,monoplane,military,ground_attack,,Mall building — Second Floor Walkway East; inventory A19610109000,SBD-6; SBD6,Smithsonian National Air and Space Museum,on_display
Lockheed,U-2,C,,,,fixed_wing,monoplane,military,recon,,Mall building — Second Floor Walkway East; high-altitude reconnaissance aircraft; inventory A19820380000; serial deliberately left blank — no source to hand,U-2C; U2; U2C,Smithsonian National Air and Space Museum,on_display
Ryan,NYP,,,Spirit of St. Louis,Spirit of St. Louis,fixed_wing,monoplane,civilian,private,1927,Mall building — Barron Hilton Pioneers of Flight gallery; Lindbergh's New York–Paris aeroplane; inventory A19280021000; registration N-X-211 not recorded here because no 2020s source was checked,Spirit of St. Louis,Smithsonian National Air and Space Museum,on_display
Lockheed,Vega,5B,,,,fixed_wing,monoplane,civilian,private,1928,Mall building — Barron Hilton Pioneers of Flight; Amelia Earhart's transatlantic and transcontinental Vega; inventory A19670093000,Earhart Vega; Vega5B,Smithsonian National Air and Space Museum,on_display
Lockheed,Sirius,,,Sirius,Tingmissartoq,fixed_wing,monoplane,civilian,private,1930,Mall building — Barron Hilton Pioneers of Flight; Charles and Anne Lindbergh survey aircraft; inventory A19600014000,Tingmissartoq,Smithsonian National Air and Space Museum,on_display
Douglas,World Cruiser,,,World Cruiser,Chicago,fixed_wing,biplane,military,test,1924,Mall building — Barron Hilton Pioneers of Flight; first round-the-world flight 1924; inventory A19250008000,Chicago,Smithsonian National Air and Space Museum,on_display
Curtiss,R3C,2,,,,fixed_wing,biplane,military,test,1925,Mall building — Barron Hilton Pioneers of Flight; Schneider Trophy and Pulitzer racer flown by Doolittle; inventory A19280002000,R3C-2,Smithsonian National Air and Space Museum,on_display
Mignet,HM.14,,,Pou du Ciel,La Cucaracha,fixed_wing,monoplane,civilian,private,1935,Mall building — Barron Hilton Pioneers of Flight; Flying Flea homebuilt; inventory A19610020000,Flying Flea; La Cucaracha,Smithsonian National Air and Space Museum,on_display
Piper,J-2,,,Cub,,fixed_wing,monoplane,civilian,private,,Mall building — Barron Hilton Pioneers of Flight; inventory A19850059000; registration left blank — unsourced,J-2 Cub; J2,Smithsonian National Air and Space Museum,on_display
Gray,Balloon Basket,,,,,lighter_than_air,,military,test,1927,Mall building — Barron Hilton Pioneers of Flight; basket from Captain Hawthorne C. Gray's fatal 1927 stratosphere ascent; no envelope; inventory A19280013000,,Smithsonian National Air and Space Museum,on_display
Boeing,247,D,,,,fixed_wing,monoplane,civilian,commercial_transport,1934,Mall building — America by Air gallery; inventory A19540069000,247-D,Smithsonian National Air and Space Museum,on_display
Douglas,DC-3,,,DC-3,,fixed_wing,monoplane,civilian,commercial_transport,,Mall building — America by Air gallery; inventory A19530075000; registration left blank — unsourced,DC3,Smithsonian National Air and Space Museum,on_display
Douglas,DC-7,,,DC-7,,fixed_wing,monoplane,civilian,commercial_transport,1956,Mall building — America by Air gallery; forward fuselage section only; inventory A19660149000,DC7,Smithsonian National Air and Space Museum,on_display
Ford,5-AT,,,Tri-Motor,,fixed_wing,monoplane,civilian,commercial_transport,1928,Mall building — America by Air gallery; inventory A19740489000,Tin Goose; 5AT,Smithsonian National Air and Space Museum,on_display
Northrop,4A,,,Alpha,,fixed_wing,monoplane,civilian,commercial_transport,1930,Mall building — America by Air gallery; inventory A19761144000,Alpha 4A,Smithsonian National Air and Space Museum,on_display
Huff-Daland,Duster,,,,,fixed_wing,biplane,civilian,other,1925,Mall building — America by Air gallery; crop-dusting aircraft ancestral to Delta Air Lines; inventory A19680235000,,Smithsonian National Air and Space Museum,on_display
Turner,RT-14,,,Meteor,,fixed_wing,monoplane,civilian,test,1930,Mall building — Nation of Speed gallery; Roscoe Turner's Thompson Trophy racer; inventory A19730886000,Turner Meteor; RT14,Smithsonian National Air and Space Museum,on_display
Sharp,DR 90,,,Nemesis,,fixed_wing,monoplane,civilian,test,1991,Mall building — Nation of Speed gallery; Formula One air racer; inventory A20000657000,Nemesis,Smithsonian National Air and Space Museum,on_display
Beechcraft,35,,,Bonanza,Waikiki Beech,fixed_wing,monoplane,civilian,private,1947,Mall building — One World Connected gallery; V-tail Bonanza flown Honolulu to Teterboro by Bill Odom; inventory A19500080000,,Smithsonian National Air and Space Museum,on_display
Insitu,ScanEagle,X200,,,,fixed_wing,monoplane,military,drone,,Mall building — One World Connected gallery; small uncrewed reconnaissance air vehicle; inventory A20160110000,ScanEagle,Smithsonian National Air and Space Museum,on_display
Fulton,FA-3,101,,Airphibian,,fixed_wing,monoplane,civilian,experimental,,Mall building — Thomas W. Haas We All Fly gallery; roadable aeroplane; inventory A19600127000,Airphibian; FA3; FA3101,Smithsonian National Air and Space Museum,on_display
Learjet,23,,,Lear Jet 23,,fixed_wing,monoplane,civilian,private,1964,Mall building — Thomas W. Haas We All Fly gallery; inventory A19780122000,Lear Jet 23,Smithsonian National Air and Space Museum,on_display
Cessna,172,,,Skyhawk,,fixed_wing,monoplane,civilian,private,,Mall building — TEXTRON How Things Fly gallery; full-scale Skyhawk installed for the gallery reopening 1 July 2026 per Smithsonian press coverage; identity not published,,Smithsonian National Air and Space Museum,on_display
Bell,X-1,,,X-1,Glamorous Glennis,fixed_wing,monoplane,military,experimental,1946,Mall building — Boeing Milestones of Flight Hall; first supersonic aeroplane October 1947; inventory A19510007000; serial 46-062 not recorded — no 2020s source checked,Glamorous Glennis; X1,Smithsonian National Air and Space Museum,on_display
Bell,XP-59,A,,Airacomet,,fixed_wing,monoplane,military,experimental,,Mall building — Boeing Milestones of Flight Hall; first American turbojet aeroplane; inventory A19450016000,XP-59A; XP59; XP59A,Smithsonian National Air and Space Museum,on_display
North American,X-15,,,X-15,,fixed_wing,monoplane,military,experimental,1959,Mall building — Boeing Milestones of Flight Hall; hypersonic research aircraft; inventory A19690360000,X-15; X15,Smithsonian National Air and Space Museum,on_display
Scaled Composites,SpaceShipOne,,,SpaceShipOne,,fixed_wing,monoplane,civilian,experimental,2003,Mall building — Boeing Milestones of Flight Hall; first privately funded crewed spaceplane 2004; listed among the hall's objects on the museum's own exhibition page September 2026,SpaceShipOne,Smithsonian National Air and Space Museum,on_display
North American,F-86,F,,Sabre,,fixed_wing,monoplane,military,fighter,,Mall building — new Modern Military Aviation gallery due to open 2026; serial 52-4689 published by Vintage Aviation News and matching FAA registry N8630 held by SMITHSONIAN NATIONAL AIR AND SPACE MUSEUM; being repainted in 334th Fighter-Interceptor Squadron markings,F-86F; F86; F86F,Smithsonian National Air and Space Museum,under_restoration
Bell,UH-1,H,,Iroquois,Smokey III,rotary_wing,,military,utility,,Mall building — new Modern Military Aviation gallery due to open 2026; Vietnam War smoke ship; serial 65-10126 per Vintage Aviation News,Huey; Smokey III; UH1; UH1H,Smithsonian National Air and Space Museum,under_restoration
General Atomics,MQ-1,L,,Predator,,fixed_wing,monoplane,military,drone,,Mall building — new Modern Military Aviation gallery due 2026; flew the first armed Predator mission over Afghanistan; serial 97-3034 per Vintage Aviation News,Predator; MQ1; MQ1L,Smithsonian National Air and Space Museum,under_restoration
McDonnell Douglas,F/A-18,C,,Hornet,,fixed_wing,monoplane,military,fighter,,Mall building — new Modern Military Aviation gallery due 2026; NOSE SECTION only as a walk-up cockpit exhibit; identity not published,F-18C; F/A18; F/A18C; F18C,Smithsonian National Air and Space Museum,under_restoration
North American,P-51,D,,Mustang,,fixed_wing,monoplane,military,fighter,1945,Mall building — Jay I. Kislak World War II in the Air gallery reopened 1 July 2026; block P-51D-30-NA; inventory A19600300000; serial left blank — unsourced,P-51D-30-NA; P51; P51D,Smithsonian National Air and Space Museum,on_display
Messerschmitt,Bf 109,G-6/R3,,,,fixed_wing,monoplane,military,fighter,1943,Mall building — Jay I. Kislak World War II in the Air gallery; inventory A19600327000,Bf 109G-6; Bf 109G6/R3,Smithsonian National Air and Space Museum,on_display
