manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aérospatiale,SA-365,N-1,TF-SIF,Dauphin 2,Sif,rotary_wing,,military,search_rescue,1985,Icelandic Coast Guard helicopter delivered new in autumn 1985 and withdrawn after a rescue-training accident at Straumsvík on 17 July 2007. Credited with saving around 250 lives.,Sif; SA365,Flugsafn Íslands,on_display
Aérospatiale,AS332,L1,TF-LIF,Super Puma,Líf,rotary_wing,,military,search_rescue,,Icelandic Coast Guard search and rescue helicopter delivered to the museum in February 2024.,Líf,Flugsafn Íslands,on_display
Fokker,F-27,200,TF-SYN,Friendship,,fixed_wing,monoplane,military,search_rescue,1976,Built for the Icelandic Coast Guard by Fokker in the Netherlands in 1976 for fishery patrol and search and rescue. Withdrawn in summer 2009. Also carried the tactical number 274.,F27,Flugsafn Íslands,on_display
Douglas,C-47,A,TF-NPK,Skytrain,Gljáfaxi,fixed_wing,monoplane,civilian,transport,1943,Arrived in Iceland with the US Army in autumn 1943 and bought by Flugfélag Íslands in 1946 as the first Icelandic-owned DC-3. Airworthy so not always present in the museum.,Gljáfaxi; C47; C47A,Flugsafn Íslands,on_display
Boeing,727,108C,TF-FIE,,Gullfaxi,fixed_wing,monoplane,civilian,commercial_transport,1967,Cockpit section only. First jet airliner owned by Icelanders arriving 24 June 1967. Later flown by UPS and retired at Roswell in July 2007 before the nose was recovered for the museum.,Gullfaxi,Flugsafn Íslands,on_display
Douglas,DC-6,A,TF-IUB,Liftmaster,,fixed_wing,monoplane,civilian,freighter,,Nose section only. Iscargo freighter bought from Fred Olsen in Norway in 1974 and last flown in 1981. The airframe was scrapped at Reykjavík in 1983 and the forward fuselage preserved.,DC6; DC6A,Flugsafn Íslands,on_display
Beechcraft,C-45,H,TF-JFA,,,fixed_wing,monoplane,civilian,transport,1942,Built in 1942 as an AT-11 with USAAF serial 41-27441 and rebuilt by Beechcraft in 1953 as C-45H 52-10672. Came to Akureyri on 2 July 1964 as TF-JME and served Norðurflug on passenger cargo and ambulance work until about 1978.,C45; C45H,Flugsafn Íslands,on_display
Beechcraft,D50,B,TF-ESD,Twin Bonanza,,fixed_wing,monoplane,civilian,private,,First registered in Iceland in 1963 as TF-FSD with the Icelandic civil aviation administration for flight inspection work. Airworthiness lapsed in 1979. Stored outdoors without engines and not currently exhibitable.,,Flugsafn Íslands,in_storage
Bensen,B-8,M,TF-EAA,Gyrocopter,,rotary_wing,,civilian,experimental,,Brought to Iceland about 1964 to 1965 and rebuilt in 1971. Last flown 25 May 1975 when the engine detached in flight.,B8; B8M,Flugsafn Íslands,on_display
Cessna,140,,TF-AST,,,fixed_wing,monoplane,civilian,private,,Imported in 1962 as TF-JET and rebuilt from the ground up by the present owners after 1994. Airworthy so not always present in the museum.,,Flugsafn Íslands,on_display
Cessna,180,,TF-HIS,,,fixed_wing,monoplane,civilian,search_rescue,1953,Air ambulance flown by pioneer Björn Pálsson from March 1954 for about twenty years and used for up to 150 ambulance flights a year including flights to Greenland. Donated by Icelandair in 2015 and restored for display by March 2021.,,Flugsafn Íslands,on_display
Erco,415,C,TF-EHA,Ercoupe,,fixed_wing,monoplane,civilian,private,1946,One of four Ercoupes imported to Iceland in 1954. Named for Erna Hjaltalín the first Icelandic woman to gain a commercial pilot licence. Airworthy so not always present in the museum.,,Flugsafn Íslands,on_display
Erco,415,C,TF-ZZZ,Ercoupe,,fixed_wing,monoplane,civilian,private,1946,One of four Ercoupes imported to Iceland in 1954.,,Flugsafn Íslands,on_display
Evans,VP-1,,TF-KEA,Volksplane,,fixed_wing,monoplane,civilian,experimental,,Homebuilt begun in 1975 by Húnn R. Snædal and first flown on 18 August 1981.,VP1,Flugsafn Íslands,on_display
Snædal,HS-44,,TF-KOT,Aerokot,,fixed_wing,biplane,civilian,experimental,1990,Designed and built at Akureyri by Húnn R. Snædal between September 1987 and July 1990. Styled after the German Bücker Bü 133 Jungmeister.,HS44,Flugsafn Íslands,on_display
Klemm,L 25,eVIIR,TF-SUX,,Klemminn,fixed_wing,monoplane,civilian,private,,Brought to Iceland in 1938 with the German gliding expedition and used to survey landing sites around the country as well as for passenger mail ambulance and herring spotting flights. Grounded in 1940 by engine failure and rebuilt by 1978. Last flown in 1982.,Klemminn,Flugsafn Íslands,on_display
Piper,J-3,C-65,TF-CUB,Cub,,fixed_wing,monoplane,civilian,private,,Imported in 1967 as TF-JMF for Norðurflug at Akureyri and used for many years on training flights. Airworthy so not always present in the museum.,J3,Flugsafn Íslands,on_display
Piper,PA-23,150,TF-JMH,Apache,,fixed_wing,monoplane,civilian,private,,Imported from the United States in 1959 by Tryggvi Helgason of Akureyri and the first twin-engine aircraft of its class in Iceland. Airworthy so not always present in the museum.,PA23,Flugsafn Íslands,on_display
Pitts,S-1,S,TF-ABJ,Special,,fixed_wing,biplane,civilian,experimental,,Aerobatic biplane. Airworthy so not always present in the museum.,S1; S1S,Flugsafn Íslands,on_display
Pitts,S-1,S,TF-PHG,Special,,fixed_wing,biplane,civilian,experimental,,Aerobatic biplane in the museum collection.,S1; S1S,Flugsafn Íslands,on_display
Stinson,SR-7,B,TF-AZX,Reliant,,fixed_wing,monoplane,civilian,private,,Bought in 1987 for the fiftieth anniversary of Flugfélag Akureyrar as a stand-in for the Stinson SR-8-CM that founded Loftleiðir. Presented to the museum by Icelandair on 3 June 2007.,SR7; SR7B,Flugsafn Íslands,on_display
Waco,YKS-7,,TF-DRN,,Örninn,fixed_wing,biplane,civilian,private,,Bought in the United States in autumn 2009 as a stand-in for ÖRNINN the first aircraft of Flugfélag Akureyrar. Displayed marked TF-ÖRN.,Örninn; Akureyrarflugvélin; YKS7,Flugsafn Íslands,on_display
Waco,ZKS-7,,TF-SGL,,Haförninn,fixed_wing,biplane,civilian,private,,Only a small section of the forward fuselage frame survives. The aircraft was the first bought by Flugfélag Íslands in July 1940 and was destroyed on take-off at Hornafjörður on 3 December 1943.,Haförninn; ZKS7,Flugsafn Íslands,on_display
Schleicher,Ka 4,,TF-SBE,Rhönlerche II,,fixed_wing,monoplane,civilian,trainer,1962,Glider bought new for Akureyri in 1962 and the main training glider of Svifflugfélag Akureyrar until 1984. Last flown in 1993.,,Flugsafn Íslands,on_display
Schweizer,TG-3,A,TF-SBA,SGS 2-12,,fixed_wing,monoplane,civilian,trainer,,Training glider designed for the United States Army Air Forces in the Second World War with steel-tube fabric-covered fuselage and wooden wings. Bought for Iceland in 1946 and last flown on 13 June 1993.,TG3; TG3A,Flugsafn Íslands,on_display
Schneider,Grunau 9,,,,,fixed_wing,monoplane,civilian,trainer,1938,Primary glider built at Akureyri in the winter of 1937 to 1938 from German drawings and materials and the first glider of Svifflugfélag Akureyrar. Main training glider until 1958 and last flown in June 2004.,,Flugsafn Íslands,on_display
Schneider,Grunau Baby,,TF-SBD,,,fixed_wing,monoplane,civilian,trainer,,Vintage training glider in the museum collection.,,Flugsafn Íslands,on_display
Elliotts of Newbury,Olympia,,TF-SBB,,,fixed_wing,monoplane,civilian,trainer,,Vintage sailplane in the museum collection.,,Flugsafn Íslands,on_display
de Havilland,DH.89,A,TF-ISM,Dragon Rapide,,fixed_wing,biplane,civilian,commercial_transport,1944,Built in 1944 by Brush Coachworks at Loughborough in England and stored unused at La Ferté-Alais in France from about 1973. Bought for Iceland in autumn 2006 and under long-term rebuild by volunteers at Akureyri. Carries the identity of one of two Rapides bought by Flugfélag Íslands in 1944.,,Flugsafn Íslands,under_restoration
Dornier,Do 28,B,TF-LOW,,,fixed_wing,monoplane,civilian,utility,,Twin-engine light utility aircraft in the museum collection.,,Flugsafn Íslands,on_display
Dornier,Do 228,,TF-ADD,,,fixed_wing,monoplane,civilian,utility,,Twin turboprop utility aircraft held by the museum and stored rather than exhibited.,,Flugsafn Íslands,in_storage
PZL,PZL-101,A,TF-PZL,Gawron,,fixed_wing,monoplane,civilian,utility,,Polish utility aircraft in the museum collection.,PZL101; PZL101A,Flugsafn Íslands,on_display
Denney,Kitfox,I,TF-KFX,,,fixed_wing,monoplane,civilian,experimental,,Kit-built light aircraft in the museum collection.,,Flugsafn Íslands,on_display
Yakovlev,Yak-18,T,TF-BCW,,,fixed_wing,monoplane,civilian,trainer,,Soviet four-seat trainer in the museum collection.,Yak18; Yak18T,Flugsafn Íslands,on_display
Van's Aircraft,RV-6,,TF-ART,,,fixed_wing,monoplane,civilian,experimental,,Homebuilt light aircraft in the museum collection.,RV6,Flugsafn Íslands,on_display
de Havilland Canada,DHC-2,,N610LC,Beaver,,fixed_wing,monoplane,civilian,utility,,Single-engine utility aircraft held at the museum on United States registry.,DHC2,Flugsafn Íslands,on_display
Taylorcraft,Auster 5,A,TF-LBP,,,fixed_wing,monoplane,civilian,search_rescue,,First aircraft bought for Iceland specifically for air ambulance work purchased from Britain in 1951 by Björn Pálsson and Lárus Óskarsson. Now painted in Royal Air Force colours. Airworthy so not always present in the museum.,,Flugsafn Íslands,on_display
Árnason,JFP,,TF-JFP,,,fixed_wing,monoplane,civilian,experimental,,Canard research aircraft designed and built between 1975 and 1996 by Kristján Árnason to test jet flap propulsion. Patented in six countries. Reached forty knots on taxi trials but never flew.,,Flugsafn Íslands,on_display
Árnason,Global 3,,TF-VKA,,,fixed_wing,monoplane,civilian,experimental,2011,Designed and built by Kristján Árnason between 2004 and 2011 and intended for a round-the-world flight but it never achieved the planned performance.,,Flugsafn Íslands,on_display
Aeros,Cross Country,,TF-129,,,fixed_wing,monoplane,civilian,other,,Hang glider in the museum collection.,,Flugsafn Íslands,on_display
