name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Army Aviation Support Facility -- Groton,Groton,Connecticut,United States,06340,North America,Groton-New London Airport,,restricted,41.33454,-72.04805
Bradley Air National Guard Base Airpark,Windsor Locks,Connecticut,United States,06096,North America,,,restricted,41.93549,-72.70414
Connecticut Air & Space Center,Stratford,Connecticut,United States,06615,North America,225B Main Street,https://www.ctairandspace.org,public,41.170119,-73.120509
Greater Middletown Military Museum,Middletown,Connecticut,United States,06457,North America,200 Walnut Grove Road,https://gmvmm.com/,public,41.55940,-72.67097
New England Air Museum,Windsor Locks,Connecticut,United States,06096,North America,36 Perimeter Road,https://neam.org,public,41.947105,-72.690967
Stratford Police Department -- Stratford,Stratford,Connecticut,United States,06615,North America,,,public,41.16419,-73.12499
VFW Post 5095 -- East Hampton,East Hampton,Connecticut,United States,06424,North America,,,public,41.58283,-72.51193
VFW Post 8075 -- Prospect,Prospect,Connecticut,United States,06712,North America,,,public,41.50735,-72.94578
Waterbury Veterans Memorial Park,Waterbury,Connecticut,United States,06708,North America,,,public,41.59381,-73.05649
Winvian Farm -- Morris,Morris,Connecticut,United States,06763,North America,155 Alain White Road,https://winvian.com,appointment,41.696106,-73.202064
