manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aermacchi,MB-339,CB,NZ6464,,,fixed_wing,monoplane,military,trainer,,Delivered to the RNZAF October 1991 and flown by No. 14 Squadron at Ohakea. Acquired by the museum in May 2012 and assembled by members.,Macchi; MB339; MB339CB,Ashburton Aviation Museum,on_display
Bell,47,G-3B,ZK-HFU,Sioux,,rotary_wing,,civilian,utility,,Light piston helicopter listed on the museum's own exhibits page. aviationmuseum.eu also lists ZK-HFU at the New Zealand Helicopter Heritage Museum; the two cannot both be right.,Bell 47; Sioux,Ashburton Aviation Museum,on_display
Bikle,BJ-1,B,ZK-GKP,Duster,,fixed_wing,monoplane,civilian,private,1976,"Homebuilt sailplane built by Alex Taylor at Riversdale; first flight 18 December 1976, last flight 16 November 1991, donated to the museum in 2019.",Duster; BJ1; BJ1B,Ashburton Aviation Museum,on_display
Hawker Siddeley,Harrier,GR.3,XZ129,,,fixed_wing,monoplane,military,ground_attack,1976,"One of production batch XZ128-XZ139 ordered in 1974; first flew 24 February 1976 and served with No. 1 Squadron RAF. Tendered by the British Ministry of Defence and bought for NZ$36000 in January 2006, shipped to New Zealand and repainted in RAF camouflage.",Harrier; GR3; Harrier GR3,Ashburton Aviation Museum,on_display
Cessna,421,B,ZK-KBF,Golden Eagle,,fixed_wing,monoplane,civilian,private,1975,Manufacturer's no. 421B-0943; allotted N5393J on the line but delivered as VH-ADG to the Royal Flying Doctor Service Western Australian Section on 29 October 1975. Airframe donated to Timaru and then to Ashburton in October 2020.,Golden Eagle; Cessna 421; VH-ADG,Ashburton Aviation Museum,on_display
Chrislea,CH.3,,,Super Ace,,fixed_wing,monoplane,civilian,private,,"British four-seat light aircraft. The museum's exhibits page gives no registration beyond the ZK- prefix, so the tail number is left blank.",Super Ace; Chrislea CH3; CH3,Ashburton Aviation Museum,on_display
Compton,Gyro Gnat,001,ZK-RLC,,,rotary_wing,,civilian,experimental,,Single-seat homebuilt gyroplane.,Gyro Gnat; Compton Gnat,Ashburton Aviation Museum,on_display
de Havilland,DH.100,FB.5,NZ5769,Vampire,,fixed_wing,monoplane,military,fighter,,"Ex-RAF WA306, RNZAF instructional airframe INST197. Recovered from a children's playground and restored by museum members.",Vampire; WA306; INST197,Ashburton Aviation Museum,on_display
de Havilland,DH.104,C.1,NZ1829,Devon,,fixed_wing,monoplane,military,transport,,Ex-RNZAF navigation and communications Devon.,Devon; Dove; DH104,Ashburton Aviation Museum,on_display
de Havilland,DH.115,T.11,NZ5707,Vampire,,fixed_wing,monoplane,military,trainer,,"Ex-RAF XH265, manufacturer's no. 15579. Privately owned by P. Burns and on loan to the museum.",Vampire; XH265; c/n 15579,Ashburton Aviation Museum,on_display
