manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Bristol,Scout,D,,,,fixed_wing,biplane,military,fighter,,"Full-scale replica, airworthy. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.",Bristol Scout; Scout D,New Zealand Warbirds Association,on_display
Royal Aircraft Factory,B.E.2,,,,,fixed_wing,biplane,military,recon,,"Reproduction, airworthy. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.",BE2; BE2c; BE 2,New Zealand Warbirds Association,on_display
Fokker,Dr.I,,,,,fixed_wing,triplane,military,fighter,,"Full-scale replica, airworthy. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.",DrI; Fokker DrI; Triplane,New Zealand Warbirds Association,on_display
Albatros Flugzeugwerke,D.Va,,,,,fixed_wing,biplane,military,fighter,,"Full-scale replica, airworthy. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.",DVa; Albatros DVa,New Zealand Warbirds Association,on_display
Bristol,F.2,B,,Fighter,,fixed_wing,biplane,military,fighter,,"Full-scale replica, airworthy. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.",Brisfit; Bristol Fighter; F2B,New Zealand Warbirds Association,on_display
Siemens-Schuckert,D.IV,,,,,fixed_wing,biplane,military,fighter,,"Full-scale replica, airworthy. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.",DIV; SSW DIV; Siemens DIV,New Zealand Warbirds Association,on_display
Ryan,STM,S-2,ZK-BEM,,,fixed_wing,monoplane,military,trainer,,"Owned by MOTAT and donated on condition it be restored to airworthy condition; operated and displayed by New Zealand Warbirds at Ardmore. One of the surviving Netherlands East Indies STM-S2s, construction number 489.",Ryan STM; STMS2; c/n 489,New Zealand Warbirds Association,on_display
Boeing,Model 75,,,Stearman,,fixed_wing,biplane,military,trainer,,Airworthy and used for adventure flights. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.,Stearman; Kaydet; PT-17; PT17,New Zealand Warbirds Association,on_display
de Havilland,DH.82,A,,Tiger Moth,,fixed_wing,biplane,military,trainer,,Airworthy and used for adventure flights. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.,Tiger Moth; DH82A,New Zealand Warbirds Association,on_display
Ryan,PT-22,,,Recruit,,fixed_wing,monoplane,military,trainer,,Airworthy. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.,Recruit; PT22; ST-3KR; ST3KR,New Zealand Warbirds Association,on_display
North American,T-6,,ZK-ENG,Harvard,,fixed_wing,monoplane,military,trainer,,Airworthy and used for adventure flights; ex-RNZAF NZ1078 per aviationmuseum.eu. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.,Harvard; Texan; T6; NZ1078,New Zealand Warbirds Association,on_display
Miles,M.38,IIA,,Messenger,,fixed_wing,monoplane,military,utility,,Airworthy air observation post and liaison aircraft. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.,Messenger; M38; M38IIA,New Zealand Warbirds Association,on_display
Auster Aircraft,J/5,,,Adventurer,,fixed_wing,monoplane,civilian,private,,Airworthy light utility aircraft. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.,Auster J5; Adventurer,New Zealand Warbirds Association,on_display
de Havilland,DH.115,T.11,,Vampire,,fixed_wing,monoplane,military,trainer,,Stored pending restoration. Listed on the association's own Ardmore Collection page as part of the visitor collection in the two heritage hangars.,Vampire; DH115; T11,New Zealand Warbirds Association,in_storage
