manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Aermacchi,MB-339,CB,NZ6460,,,fixed_wing,monoplane,military,trainer,,On display in the Therese Angelo Wing. Manufacturer's no. 6786. One of 18 MB-339CBs flown by No. 14 Squadron RNZAF 1991-2001. Museum aircraft page checked September 2026.,Macchi; c/n 6786; MB339; MB339CB,Air Force Museum of New Zealand,on_display
Airspeed,AS.10,Mk.I,PK286,Oxford,,fixed_wing,monoplane,military,trainer,1945,Built at the Airspeed factory Portsmouth in 1945. Restored and on public display in the Aircraft Hall since February 2016. Carried civil registration G-AIKR.,Oxford; AS10; G-AIKR; Airspeed Oxford,Air Force Museum of New Zealand,on_display
Auster Aircraft,T.7,Mk.7C,NZ1707,Auster,,fixed_wing,monoplane,military,utility,1950,Built at Rearsby England November 1950 as RAF WE563. Allocated to the Commonwealth Trans-Antarctic Expedition 1955. On display in the Aircraft Hall.,Auster T7; T7; WE563; Auster Mk 7c,Air Force Museum of New Zealand,on_display
Avro,626,,NZ203,,,fixed_wing,biplane,military,trainer,,Oldest surviving fully intact RNZAF aircraft and the last Avro 626 in existence. British Air Ministry no. 811. On display in the Aircraft Hall.,Avro 626; Prefect,Air Force Museum of New Zealand,on_display
Avro,652A,Mk.I,NZ406,Anson,,fixed_wing,monoplane,military,trainer,,Composite airframe rebuilt at Wigram in the 1980s; fuselage largely NZ415 (LT376) with parts of NZ410 NZ422 and VL352. Displayed as type example NZ406 of the School of General Reconnaissance RNZAF Bell Block 1943. Stored in the Reserve Collection.,Anson; NZ415; LT376; Avro Anson,Air Force Museum of New Zealand,in_storage
BAC,167,Mk.88,NZ6373,Strikemaster,,fixed_wing,monoplane,military,trainer,,Manufacturer's no. 343. Stored in the Reserve Collection and viewable on the daily tour.,Strikemaster; BAC 167; c/n 343,Air Force Museum of New Zealand,in_storage
Bell,47,G-3B-1,NZ3706,Sioux,,rotary_wing,,military,utility,,Manufacturer's no. 6518. Suspended on display in the Therese Angelo Wing. One of six Bell 47G-3B-1 purchased for the RNZAF in 1965. Wikipedia gives this airframe as NZ3705; the museum's own page states NZ3706.,Sioux; Bell 47G; c/n 6518,Air Force Museum of New Zealand,on_display
Bell,UH-1,H,69-15923,Iroquois,,rotary_wing,,military,utility,,United States Army airframe 69-15923 displayed as the generic RNZAF type example 'NZ3800'. Manufacturer's no. AAB 12211. In storage in No. 2 Hangar.,Huey; Iroquois; NZ3800; UH1H; UH1,Air Force Museum of New Zealand,in_storage
Bell,UH-1,H,NZ3801,Iroquois,,rotary_wing,,military,utility,,Manufacturer's no. 4812. On display in the Aircraft Hall.,Huey; Iroquois; c/n 4812; UH1H; UH1,Air Force Museum of New Zealand,on_display
Bleriot,XI-2,,,Britannia,Britannia,fixed_wing,monoplane,military,other,,"Full-scale replica of Britannia, New Zealand's first military aircraft, presented in 1913 by the Imperial Air Fleet Committee. Built by David Comrie. On display in the Atrium.",Bleriot XI; Britannia; BleriotXI2; XI2,Air Force Museum of New Zealand,on_display
Boeing,727,-100C,NZ7272,,,fixed_wing,monoplane,military,transport,1968,"Nose and forward cabin section plus an engine and main undercarriage of RNZAF Boeing 727-100C NZ7272, the only survivor of the RNZAF fleet. Built by Boeing in 1968 for United Airlines, sold to the RNZAF 1981, retired August 2003 with 46216 hours. Acquired 2019.",Boeing 727; 727-100C; 727100C,Air Force Museum of New Zealand,on_display
Bristol,170,Mk.31M,NZ5903,Freighter,,fixed_wing,monoplane,military,freighter,,"On display in the Therese Angelo Wing. One of 12 Freighters operated by the RNZAF from 1951, largely with No. 41 Squadron in South-East Asia.",Bristol Freighter; Bristol 170; Freighter,Air Force Museum of New Zealand,on_display
Cessna,O-2,A,69-7639,Skymaster,,fixed_wing,monoplane,military,recon,,USAF forward air control aircraft on long-term loan from the National Museum of the United States Air Force since 1990. Displayed in FAC configuration. Currently stored in No. 2 Hangar.,Skymaster; O2; O2A; Push Pull,Air Force Museum of New Zealand,in_storage
Canadian Vickers,PBV,1A,44-34081,Catalina,,fixed_wing,monoplane,military,recon,,"Consolidated Catalina OA-10A built in Canada by Canadian Vickers; never served with the RNZAF. Recovered damaged from New Guinea in 1975, restoration by RNZAF volunteers from 1983, transferred to Wigram 1990. Partially restored as a type representative.",Catalina; PBV1A; PBY; OA-10A; OA10A; PBV,Air Force Museum of New Zealand,under_restoration
Curtiss,P-40,E,41-14205,Kittyhawk,,fixed_wing,monoplane,military,fighter,,USAAF airframe 41-14205 displayed as RNZAF NZ3000 in the Aircraft Hall. The museum's page calls it a P-40E; Wikipedia lists it as a P-40F.,Kittyhawk; Warhawk; NZ3000; P40; P40E,Air Force Museum of New Zealand,on_display
