manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Boeing,747,244B,ZS-SAN,Jumbo Jet,Lebombo,fixed_wing,monoplane,civilian,commercial_transport,1971,"SAA's first Boeing 747. Museum's own airframe page gives c/n 20239, rolled out 24 August 1971, first flight 30 September 1971, delivered to SAA 22 October 1971, first revenue service 10 December 1971, final SAA service 24 November 2003 after 107689 hours and 20304 landings. Flew its last flight into Rand Airport 5 March 2004 and was towed to the museum aircraft park in 2006. Confirmed on static display and open for guided cabin tours in a dated March 2024 report and photographed on site in an October 2024 visit report; the museum's contact page was still being updated in January 2026. Interior largely original with crew uniforms and memorabilia in the nose and a spare engine mounted under the port wing.",747-244B;747244B;747-200;747200;c/n 20239,South African Airways Museum Society,on_display
Boeing,747,SP-44,ZS-SPC,Jumbo Jet,Maluti,fixed_wing,monoplane,civilian,commercial_transport,1976,"Eleventh 747SP built. c/n 21134 line 288, first flight 4 June 1976 as N8297V, delivered to SAA 11 June 1976. Served Air Mauritius as 3B-NAG 1984-1994 then returned to SAA. Donated to the museum 1 November 2005 and flown Johannesburg-Rand Airport 30 September 2006 for its last landing, with 82313.23 hours. Static display; opened periodically for technical tours in which engineers connect ground power and work the flaps and cargo doors. Described as the first 747SP preserved by a museum anywhere.",747SP-44;747SP44;747SP;c/n 21134;N8297V;3B-NAG,South African Airways Museum Society,on_display
Boeing,737,219,ZS-SMD,Pukeko,Pukeko,fixed_wing,monoplane,civilian,commercial_transport,,Boeing 737-200 Advanced. The -219 customer code is Air New Zealand's and the name Pukeko is a New Zealand bird; the museum records service with several operators including Air New Zealand and Air Namibia and notes she was the first Boeing 737 to land at Rand Airport. Photographed in the museum aircraft park in an all-white scheme in October 2024. Registration confirmed by the museum's own image file for this aircraft dated 24 September 2014 at Rand Airport. No sourced build or delivery date found so year_built left blank.,737-219;737219;737-200;737200,South African Airways Museum Society,on_display
Douglas,DC-4,1009,ZS-BMH,Skymaster,Lebombo,fixed_wing,monoplane,civilian,commercial_transport,,Described by the museum society as the last DC-4 off the Douglas production line; c/n reported as 43157. Flew to the EAA fly-in at Oshkosh in July 1994 and won best transport aircraft in the classic category. Still airworthy as late as September 2016 when she flew from Rand to AAD at Waterkloof. A May 2024 propliner survey recorded her at the museum on the grass field in excellent condition in period SAA colours. Museum lists her as a 1947 aircraft but that year is not independently confirmed as a construction date so year_built is blank.,DC-4-1009;DC41009;C-54;C54;c/n 43157;DC4,South African Airways Museum Society,on_display
Douglas,DC-4,1009,ZS-AUB,Skymaster,Outeniqua,fixed_wing,monoplane,civilian,commercial_transport,,"Ex-SAA DC-4-1009 with eight fuel tanks, used to ferry engines and engine-change crews to stranded SAA aircraft. Wet-leased to Swissair in May 1997 for Swissair's 50th anniversary of North Atlantic crossings. Acquired by the museum society in December 1995. Recorded on outdoor display in a May 2024 propliner survey and photographed in the aircraft park in October 2024. Serial reported elsewhere as 6905. Museum lists 1946; not confirmed as a construction date so year_built blank.",DC-4-1009;DC41009;C-54;C54;DC4,South African Airways Museum Society,on_display
Douglas,C-54,D,ZS-PAJ,Skymaster,Helios,fixed_wing,monoplane,civilian,transport,,"Douglas C-54D-15-DC. Began with the United States Army Air Forces, later served the Royal Danish Air Force, then flew with Phoebus Apollo Aviation at Rand. Acquired by the museum society in January 2006 and retained in Phoebus Apollo livery. Recorded on outdoor display in the May 2024 propliner survey. Museum lists 1945; not confirmed as a construction date so year_built blank.",C-54D;C54D;C-54D-15-DC;DC-4;DC4;C54,South African Airways Museum Society,on_display
Douglas,C-47,A,ZS-BXF,Dakota,Klapperkop,fixed_wing,monoplane,civilian,commercial_transport,,"Ex-USAAC 42-92320 and ex-SAAF; SAAF serials reported as 6821 and 6888. Acquired by the museum society in February 1991 and long associated with the SAA Historic Flight. A May 2024 propliner survey records her as a museum aircraft inside the original SAA hangar at Rand. Museum lists 1943; not confirmed as a construction date so year_built blank. Do not confuse with ZS-KEX, a separate Springbok Classic Air DC-3 stored disassembled in the same hangar and not a museum exhibit.",C-47A;C47A;DC-3;DC3;Dakota;42-92320;SAAF 6821;SAAF 6888;C47,South African Airways Museum Society,on_display
Lockheed,L-1649,A,ZS-DVJ,Starliner,,fixed_wing,monoplane,civilian,commercial_transport,,"One of only 44 Lockheed L-1649A Starliners built, the last of the Lockheed piston airliners. Ex-Trek Airways; acquired by the museum society in May 1979. Never converted to a freighter. Spent years dismantled at the SAA Technical site at Johannesburg airport; a May 2024 propliner survey records her reassembled and on museum display at Rand since about October 2019. Photographed in the aircraft park October 2024.",L-1649A;L1649A;L-1649;L1649;Constellation;Starliner,South African Airways Museum Society,on_display
Vickers,VC.1,1A,ZS-DKH,Viking,,fixed_wing,monoplane,civilian,commercial_transport,,"Vickers VC.1 Viking Mark 1A, a Wellington-derived twin with metal fuselage and fabric-covered geodetic wings and tailplane. Ex-Trek Airways; the first aircraft acquired by the SAA Museum Society, in March 1987, reportedly obtained by the SAAF in exchange for Shackleton 1723. A May 2024 propliner survey records her on outdoor display with sections of wing fabric left uncovered so visitors can see the geodetic structure.",VC.1;VC1;Viking 1A;Viking1A;VC.1A,South African Airways Museum Society,on_display
Lockheed,18,08,ZS-ASN,Lodestar,Andries Pretorius,fixed_wing,monoplane,civilian,commercial_transport,,Lockheed Model 18-08 Lodestar; the oldest surviving ex-SAA aircraft in South Africa. Acquired December 1973 and restored 1973-1975. Type flew the SAAF wartime shuttle to Egypt. Displayed indoors in the museum hangar; confirmed in the hangar in a December 2022 visit article and photographed there again in October 2024. Distinct from Lodestar ZS-ATL c/n 18-2058 held by the SAAF Museum.,Model 18;Model18;18-08;1808;L-18;L18;Lodestar,South African Airways Museum Society,on_display
