name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
43 Air School Impala Gate Guard,Port Alfred,Eastern Cape,South Africa,,Africa,"43 Air School, Port Alfred Airfield, Port Alfred",https://www.43airschool.com,appointment,,
AFB Bloemspruit Gate Guard,Bloemfontein,Free State,South Africa,,Africa,"Air Force Base Bloemspruit, Bloemfontein",,restricted,-29.103987,26.310453
AFB Hoedspruit Gate Guard,Hoedspruit,Limpopo,South Africa,,Africa,"Air Force Base Hoedspruit, Hoedspruit",,restricted,-24.330970,31.032383
AFB Langebaanweg Heritage Displays,Langebaanweg,Western Cape,South Africa,,Africa,"Air Force Base Langebaanweg, R45, Langebaanweg",,restricted,-32.973014,18.151490
AFB Waterkloof Gate Guards,Centurion,Gauteng,South Africa,,Africa,"Air Force Base Waterkloof, Centurion",,public,-25.816222,28.210398
Aerotel Hoedspruit,Hoedspruit,Limpopo,South Africa,,Africa,"1406 Zandspruit Boulevard, R527, Zandspruit Bush and Aero Estate",https://aerotel.co.za/,appointment,-24.363947,30.929079
Baragwanath Airfield Static Aircraft,Johannesburg,Gauteng,South Africa,,Africa,"Johannesburg Light Plane Club, Baragwanath Airfield (FASY), Syferfontein, south-west of Johannesburg",https://jlpc.co.za,appointment,,
CSIR Aeronautics Mirage,Pretoria,Gauteng,South Africa,,Africa,"CSIR campus, Meiring Naude Road, Brummeria, Pretoria",,restricted,,
Caprivi MOTH Shellhole Impala,Randfontein,Gauteng,South Africa,,Africa,"Caprivi Shellhole, Randfontein",https://moth.org.za,public,,
Chrysalis Academy Impala,Cape Town,Western Cape,South Africa,,Africa,"Chrysalis Academy, Tokai Road, Tokai Forest, Cape Town",https://chrysalisacademy.org.za,restricted,,
Denel Aviation Campus Cheetah Display,Kempton Park,Gauteng,South Africa,,Africa,"Atlas Road, Bonaero Park, Kempton Park",,public,,
Dickie Fritz MOTH Shellhole Aircraft,Edenvale,Gauteng,South Africa,,Africa,"Dickie Fritz MOTH Complex and Shellhole, 115 Dickie Fritz Avenue, Edenvale",https://www.moth.org.za/shellholes/dickie-fritz/,appointment,,
Ditsong National Museum of Military History,Johannesburg,Gauteng,South Africa,2196,Africa,"22 Erlswold Way, Saxonwold, Johannesburg",https://ditsong.org.za/en/our-museums/museum-of-military-history/,public,-26.163700,28.041311
Garrison Support Base Thaba Tshwane Harvard Display,Pretoria,Gauteng,South Africa,,Africa,"Thaba Tshwane, Pretoria",,restricted,,
Indlela Trade Test Centre Airframes,Olifantsfontein,Gauteng,South Africa,,Africa,"INDLELA, Olifantsfontein, Ekurhuleni",http://indlela.co.za,restricted,,
Laerskool Impala Gate Guard,Kempton Park,Gauteng,South Africa,,Africa,"Laerskool Impala, Van Riebeeck Road, Van Riebeeckpark, Kempton Park",,public,-26.085833,28.230556
Lowveld Aero Club Mirage,Mbombela,Mpumalanga,South Africa,,Africa,"Lowveld Aero Club, Nelspruit Airport, Mbombela",https://flylowveldaeroclub.co.za,appointment,,
MOTH Garden of Remembrance Impala,Kimberley,Northern Cape,South Africa,8301,Africa,"MOTH Garden of Remembrance (El Daba Corner Shellhole), 33 Memorial Road, Monument Heights, Kimberley",,public,,
Memorial to the Pioneers of Aviation,Kimberley,Northern Cape,South Africa,,Africa,"General van der Spuy Drive, Alexandersfontein",https://museumsnc.co.za/new_site/satellites/memorial-to-the-pioneers-of-aviation/,appointment,-28.812619,24.786335
Oudewerf Centre Super Frelon,Meyerton,Gauteng,South Africa,,Africa,"Oudewerf Centre, Galloway Street, Meyerton",,public,,
Pretoria Zoo Puma Helicopter Display,Pretoria,Gauteng,South Africa,,Africa,"National Zoological Garden, Boom Street, Pretoria",https://www.pretoriazoo.org,public,,
Queen's Fort Military Museum,Bloemfontein,Free State,South Africa,9301,Africa,"Church Street, Oranjesig",,public,-29.124800,26.221500
SA Air Force Headquarters Aircraft Display,Pretoria,Gauteng,South Africa,,Africa,"Dequar Road, Salvokop, Pretoria",,restricted,-25.760281,28.179747
SANDF Military Academy Saldanha Impala Display,Saldanha,Western Cape,South Africa,,Africa,"Military Academy, Saldanha",,restricted,,
School of Tactical Intelligence Potchefstroom Puma Display,Potchefstroom,North West,South Africa,,Africa,"School of Tactical Intelligence, Potchefstroom",,restricted,-26.683577,27.086311
Sci-Bono Discovery Centre,Johannesburg,Gauteng,South Africa,,Africa,"Corner Miriam Makeba and President Streets, Newtown",https://www.sci-bono.co.za/,public,-26.204478,28.032811
Sir Pierre van Ryneveld High School Mirage,Kempton Park,Gauteng,South Africa,,Africa,"Commissioner Street, Van Riebeeckpark, Kempton Park",,public,-26.096944,28.225556
South African Air Force Museum Port Elizabeth,Gqeberha,Eastern Cape,South Africa,,Africa,"Forest Hill Drive, Southdene, Gqeberha (Port Elizabeth)",https://www.fsaafm.com/,public,-33.9896,25.6179
South African Air Force Museum Swartkop,Centurion,Gauteng,South Africa,0137,Africa,"Old Johannesburg Road (R101), AFB Swartkop / Air Force Mobile Deployment Wing, Valhalla, Centurion, Pretoria",https://www.fsaafm.com/,public,-25.805842,28.160844
South African Air Force Museum Ysterplaat,Cape Town,Western Cape,South Africa,7425,Africa,"Piet Grobler Street, AFB Ysterplaat, Brooklyn, Cape Town",https://www.fsaafm.com/,public,-33.908836,18.490731
South African Airways Museum Society,Germiston,Gauteng,South Africa,1401,Africa,"Dakota Crescent, Airport Park, Rand Airport",https://saamuseum.co.za/,public,-26.241466,28.158963
South African Naval Museum,Simon's Town,Western Cape,South Africa,,Africa,"St George's Street, West Yard, Naval Base Simon's Town",,public,-34.191726,18.427862
Springs Mine and Military Museum,Springs,Gauteng,South Africa,1560,Africa,"4 Sunset Drive, Presidents Ranch",,public,,
Stellenbosch Flying Club,Stellenbosch,Western Cape,South Africa,,Africa,"Stellenbosch Airfield, off the R44",https://stelfly.co.za/,public,-33.978965,18.819468
University of Pretoria Sci-Enza Mirage,Pretoria,Gauteng,South Africa,,Africa,"Sci-Enza Science Centre, University of Pretoria Hatfield campus, Lynnwood Road, Pretoria",https://www.up.ac.za/sci-enza,public,,
Vic's Viking Garage Shackleton,Johannesburg,Gauteng,South Africa,,Africa,"19 1st Avenue, Armadale, at the Golden Highway (R553) off-ramp from the N1, Johannesburg",,public,-26.277470,27.944679
