manufacturer,model,variant,tail_number,model_name,aircraft_name,aircraft_type,wing_type,military_civilian,role_type,year_built,description,aliases,museum_name,display_status
Airspeed,AS.10,I,G-AITF,Oxford,,fixed_wing,monoplane,military,trainer,,"Long-running restoration project in the museum hangar. Photographed on site 22 November 2005, 11 February 2007, 24 February 2011 and 7 November 2011. Carries the British civil registration G-AITF rather than a SAAF serial.",AS.10;AS10;Oxford;Airspeed Oxford;G-AITF;GAITF,South African Air Force Museum Port Elizabeth,under_restoration
Aerospatiale,SA 330,C,123,Puma,,rotary_wing,,military,transport,,Ex-SAAF medium transport helicopter. Confirmed on site by dated photographs of 22 November 2005 and 11 February 2007.,SA-330C;SA330C;Puma SA330C;Aerospatiale SA 330 Puma,South African Air Force Museum Port Elizabeth,on_display
Sud Aviation,Alouette III,SA 316B,632,Alouette III,,rotary_wing,,military,utility,,"Complete ex-SAAF airframe. Dated photographs at the museum 6 March 2008. Designation contested: the SAAF list writes SE 316B, a malformed hybrid of two real marks; ABPic catalogues this airframe SE.3160. SA 316B is recorded because the SAAF list is internally consistent in giving the whole 600-serial block the B model while giving early serials the SE 3160. Not settled by photographic evidence.",Alouette III;AlouetteIII;SA-316B;SA316B;SE 3160;SE3160;Aerospatiale Alouette III,South African Air Force Museum Port Elizabeth,on_display
Dassault,Mirage F1,CZ,201,Mirage F1,,fixed_wing,monoplane,military,fighter,,"Ex-SAAF interceptor, the first Mirage F1CZ delivered to South Africa. Confirmed by a dated Wikimedia Commons photograph of 22 November 2005 explicitly captioned Mirage F1CZ reeksnommer 201.",Mirage F1CZ;MirageF1CZ;F1CZ;Mirage F1 CZ,South African Air Force Museum Port Elizabeth,on_display
de Havilland,Vampire,FB.5,205,Vampire,,fixed_wing,monoplane,military,fighter,,"Ex-Fort Beaufort Military Museum. Variant corrected from FB.52 to FB.5: the SAAF Vampire FB5 batch was serialled 201 to 210 and 205 falls inside it, while the FB52 export batch is a later block, and ABPic captions a dated photograph of 11 February 2007 at the museum as a DH.100 Vampire FB5.",Vampire FB.5;Vampire FB5;DH.100 Vampire;DH100 Vampire;de Havilland DH 100,South African Air Force Museum Port Elizabeth,on_display
Atlas,Impala,Mk II,1037,Impala,,fixed_wing,monoplane,military,ground_attack,,Single-seat ground-attack Impala. Confirmed on site by dated photographs of 22 November 2005 and 11 February 2007.,Impala Mk II;Impala Mk 2;Impala MkII;Atlas Impala;Aermacchi MB-326K;Aermacchi MB326K,South African Air Force Museum Port Elizabeth,on_display
Atlas,Impala,Mk I,507,Impala,,fixed_wing,monoplane,military,trainer,,"Ex-Silver Falcons display-team aircraft. Stood as an ACSA gate guard on a plinth at Port Elizabeth Airport, photographed there in 2001, 6 March 2008 and 7 November 2011, until it was taken down and moved across the airfield into the SAAF Museum branch on 7 May 2022 together with the Albatross, both badly corroded by the coastal climate. A future Friends of the SAAF Museum restoration project needing a replacement canopy, fuselage repair, undercarriage work and a full respray. Originally in the orange white and blue team scheme, later repainted overall silver, so its paint is not evidence of team identity.",Impala Mk I;Impala Mk 1;Impala Mk1;Atlas Impala;Aermacchi MB-326M;Aermacchi MB326M;Silver Falcons,South African Air Force Museum Port Elizabeth,under_restoration
Piaggio,P.166,S,887,Albatross,,fixed_wing,monoplane,military,recon,,"SAAF maritime patrol Albatross, a composite airframe built up with the wings of 888 by Classic Aircraft Maintenance and carrying the civil marks ZU-ABV rather than a SAAF serial. Stood as an airport gate guard, photographed there 6 March 2008 and 7 November 2011, and was moved into the SAAF Museum branch on 7 May 2022 alongside Impala 507. Heavily corroded on arrival.",P.166S;P166S;P-166S;Albatross;Piaggio P166;ZU-ABV;ZUABV;888,South African Air Force Museum Port Elizabeth,under_restoration
North American,Harvard,,7289,Harvard,,fixed_wing,monoplane,military,trainer,,"Ex-SAAF Harvard, confirmed on site by dated photographs in 2001, 22 November 2005, 1 December 2006 and 11 February 2007. Variant left blank: the SAAF list calls it an AT-6C Harvard Mk 4 while ABPic catalogues it as a Harvard IIA, and the conflict is unresolved. Not to be confused with Harvard 7480 which was on this site until at least 2007 and is now the airworthy ZU-DML at Swartkop.",Harvard;AT-6;AT6;T-6 Texan;T6 Texan;North American Harvard,South African Air Force Museum Port Elizabeth,on_display
Agusta-Bell,47,G-3B1,XT562,Sioux,,rotary_wing,,military,trainer,,"Ex-British Army Sioux AH.1, serial XT562, later on the South African civil register as ZS-HHA. Recorded at the museum from the 2005 to 2011 photographic surveys.",AB.47;AB47;Bell 47;Bell 47G;47G-3B1;Sioux AH.1;Sioux AH1;ZS-HHA;ZSHHA,South African Air Force Museum Port Elizabeth,on_display
