name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
Medyn Aircraft Monuments,Medyn,Kaluga Oblast,Russia,,Europe,,,public,54.950171,35.856588
Vorotynsk Aircraft Monuments,Vorotynsk,Kaluga Oblast,Russia,,Europe,,,public,54.469975,36.063244
Perm Aircraft Monuments,Perm,Perm Krai,Russia,,Europe,,,public,57.957484,56.124823
Monino Aircraft Monuments,Monino,Moscow Oblast,Russia,,Europe,,,public,55.832231,38.179465
Нармонское сельское поселение Aircraft Monuments,Нармонское сельское поселение,Tatarstan,Russia,,Europe,,,public,55.533151,49.322661
Ivanovo Aircraft Monuments,Ivanovo,Ivanovo Oblast,Russia,,Europe,,,public,57.044716,40.994232
Tambov Aircraft Monuments,Tambov,Tambov Oblast,Russia,,Europe,,,public,52.705952,41.380166
Engels Aircraft Monuments,Engels,Saratov Oblast,Russia,,Europe,,,public,51.445626,46.073987
Vorotynsk Aircraft Monuments (2),Vorotynsk,Kaluga Oblast,Russia,,Europe,,,public,54.470249,36.065662
Gorodetsky District Aircraft Monuments,Gorodetsky District,Nizhny Novgorod Oblast,Russia,,Europe,,,public,56.646616,43.566389
Kostroma Aircraft Monuments,Kostroma,Kostroma Oblast,Russia,,Europe,,,public,57.734445,40.997714
Odintsovo Aircraft Monuments,Odintsovo,Moscow Oblast,Russia,,Europe,,,public,55.670877,37.276651
Dyatkovo Aircraft Monuments,Dyatkovo,Bryansk Oblast,Russia,,Europe,,,public,53.597947,34.344369
Рязанский муниципальный округ Aircraft Monuments,Рязанский муниципальный округ,Ryazan Oblast,Russia,,Europe,,,public,54.664903,40.000800
Одинцовский городской округ Aircraft Monuments,Одинцовский городской округ,Moscow Oblast,Russia,,Europe,,,public,55.568064,36.831406
Pereslavl-Zalessky Aircraft Monuments,Pereslavl-Zalessky,Yaroslavl Oblast,Russia,,Europe,,,public,56.752261,38.886131
Irkutsk Aircraft Monuments,Irkutsk,Irkutsk Oblast,Russia,,Europe,,,public,52.274674,104.339441
Nizhneudinsk Aircraft Monuments,Nizhneudinsk,Irkutsk Oblast,Russia,,Europe,,,public,54.895895,99.063759
Zelenodol'sk Aircraft Monuments,Zelenodol'sk,Tatarstan,Russia,,Europe,,,public,55.845734,48.500448
Moscow Aircraft Monuments,Moscow,Moscow,Russia,,Europe,,,public,55.729591,37.401294
Bogorodsky city district Aircraft Monuments,Bogorodsky city district,Moscow Oblast,Russia,,Europe,,,public,55.884093,38.607487
Boznya Aircraft Monuments,Boznya,Smolensk Oblast,Russia,,Europe,,,public,55.161055,34.357484
Snezhinsk Aircraft Monuments,Snezhinsk,Chelyabinsk Oblast,Russia,,Europe,,,public,55.978230,60.721769
Chernigovka Aircraft Monuments,Chernigovka,Primorsky Krai,Russia,,Europe,,,public,44.330608,132.537071
Cherkessk Aircraft Monuments,Cherkessk,Karachay-Cherkessia,Russia,,Europe,,,public,44.228448,42.040209
Yermolino Aircraft Monuments,Yermolino,Kaluga Oblast,Russia,,Europe,,,public,55.208355,36.622551
Покачи Aircraft Monuments,Покачи,Khanty-Mansiysk Autonomous Okrug – Ugra,Russia,,Europe,,,public,61.746825,75.600689
Среднинское городское поселение Aircraft Monuments,Среднинское городское поселение,Irkutsk Oblast,Russia,,Europe,,,public,52.906729,103.526586
Moscow Aircraft Monuments (2),Moscow,Moscow,Russia,,Europe,,,public,55.823393,37.516134
Vorotynsk Aircraft Monuments (3),Vorotynsk,Kaluga Oblast,Russia,,Europe,,,public,54.469312,36.059883
Tyumensky District Aircraft Monuments,Tyumensky District,Tyumen Oblast,Russia,,Europe,,,public,56.943499,65.246036
Borovsk Aircraft Monuments,Borovsk,Kaluga Oblast,Russia,,Europe,,,public,55.204831,36.481112
Kaliningrad Aircraft Monuments,Kaliningrad,Kaliningrad,Russia,,Europe,,,public,54.768419,20.421416
Cherepovets Aircraft Monuments,Cherepovets,Vologda Oblast,Russia,,Europe,,,public,59.117037,37.892675
Akhtubinsk Aircraft Monuments,Akhtubinsk,Astrakhan Oblast,Russia,,Europe,,,public,48.294872,46.189125
Engels Aircraft Monuments (2),Engels,Saratov Oblast,Russia,,Europe,,,public,51.479028,46.171370
Tambov Aircraft Monuments (2),Tambov,Tambov Oblast,Russia,,Europe,,,public,52.706826,41.381660
Perm Aircraft Monuments (2),Perm,Perm Krai,Russia,,Europe,,,public,58.034834,56.147810
Cheboksary Aircraft Monuments,Cheboksary,Chuvashia,Russia,,Europe,,,public,56.146702,47.269523
Arkhangelsk Aircraft Monuments,Arkhangelsk,Arkhangelsk Oblast,Russia,,Europe,,,public,64.595084,40.710427
Ivanovo Aircraft Monuments (2),Ivanovo,Ivanovo Oblast,Russia,,Europe,,,public,57.043205,40.992577
Moscow Aircraft Monuments (3),Moscow,Moscow,Russia,,Europe,,,public,55.649632,37.475744
Budyonnovsk Aircraft Monuments,Budyonnovsk,Stavropol Krai,Russia,,Europe,,,public,44.797510,44.161082
Vladivostok Aircraft Monuments,Vladivostok,Primorsky Krai,Russia,,Europe,,,public,43.164796,131.910913
Artyom Aircraft Monuments,Artyom,Primorsky Krai,Russia,,Europe,,,public,43.346151,132.071165
Шайковка Aircraft Monuments,Шайковка,Kaluga Oblast,Russia,,Europe,,,public,54.247599,34.376448
Федурново Aircraft Monuments,Федурново,Moscow Oblast,Russia,,Europe,,,public,55.758936,38.057432
Veliky Novgorod Aircraft Monuments,Veliky Novgorod,Novgorod Oblast,Russia,,Europe,,,public,58.550605,31.268446
Yaroslavl Aircraft Monuments,Yaroslavl,Yaroslavl Oblast,Russia,,Europe,,,public,57.632831,39.831162
Komsomolsk-on-Amur Aircraft Monuments,Komsomolsk-on-Amur,Khabarovsk Krai,Russia,,Europe,,,public,50.590629,137.087147
Киржачский муниципальный округ Aircraft Monuments,Киржачский муниципальный округ,Vladimir Oblast,Russia,,Europe,,,public,56.047717,39.018407
Наро-Фоминский городской округ Aircraft Monuments,Наро-Фоминский городской округ,Moscow Oblast,Russia,,Europe,,,public,55.530341,36.928806
Moscow Aircraft Monuments (4),Moscow,Moscow,Russia,,Europe,,,public,55.823215,37.442611
Akhtubinsk Aircraft Monuments (2),Akhtubinsk,Astrakhan Oblast,Russia,,Europe,,,public,48.290378,46.165532
Usinsk Urban Okrug Aircraft Monuments,Usinsk Urban Okrug,Komi Republic,Russia,,Europe,,,public,66.003453,57.378316
Saint Petersburg Aircraft Monuments,Saint Petersburg,Saint Petersburg,Russia,,Europe,,,public,59.868826,30.299947
Agalatovo Aircraft Monuments,Agalatovo,Leningrad Oblast,Russia,,Europe,,,public,60.214783,30.301811
Kratovo Aircraft Monuments,Kratovo,Moscow Oblast,Russia,,Europe,,,public,55.620435,38.152646
Vorkuta Aircraft Monuments,Vorkuta,Komi Republic,Russia,,Europe,,,public,67.484212,64.002295
Vorkuta Aircraft Monuments (2),Vorkuta,Komi Republic,Russia,,Europe,,,public,67.490900,64.005013
