name,city,state_province,country,postal_code,region,address,website,access_type,latitude,longitude
War Eagles Air Museum,Santa Teresa,New Mexico,United States,88008,North America,8012 Airport Road,https://www.wareaglesairmuseum.com/,public,31.8752,-106.7012
National Museum of Nuclear Science and History,Albuquerque,New Mexico,United States,87123,North America,601 Eubank Blvd SE,https://www.nuclearmuseum.org/,public,35.0661,-106.5339
New Mexico Museum of Space History,Alamogordo,New Mexico,United States,88310,North America,3198 State Route 2001,https://nmspacemuseum.org/,public,32.9210,-105.9207
US Southwest Soaring Museum,Moriarty,New Mexico,United States,87035,North America,918 Historic US Route 66,https://www.swsoaringmuseum.org/,public,35.0046,-106.0258
CAF Lobo Wing,Moriarty,New Mexico,United States,87035,North America,"50 George Applebay Way, Hangar 80",https://www.lobowing.org/,public,34.9848,-106.0096
Anderson-Abruzzo Albuquerque International Balloon Museum,Albuquerque,New Mexico,United States,87113,North America,9201 Balloon Museum Dr NE,https://www.cabq.gov/artsculture/balloonmuseum,public,35.1895,-106.5978
Tucumcari Historical Museum,Tucumcari,New Mexico,United States,88401,North America,416 S Adams Street,https://www.tucumcarimuseum.org/,public,35.1750,-103.7224
Walker Aviation Museum,Roswell,New Mexico,United States,88202,North America,"1 Jerry Smith Circle, Roswell Air Center",https://www.wafbmuseum.org/,public,33.3016,-104.5306
Western New Mexico Aviation Heritage Museum,Milan,New Mexico,United States,87021,North America,1116 N Dale Carnutte Road,https://www.westernnmaviationmuseum.org/,public,35.1669,-107.8983
F-111 Vark Memorial Park,Clovis,New Mexico,United States,88101,North America,West Grand Avenue at East 7th Street,https://www.cityofclovis.org/,public,34.4041,-103.2460
Portales F-111 Memorial,Portales,New Mexico,United States,88130,North America,US-70 median at Avenue K,https://www.portalesnm.gov/,public,34.1812,-103.3455
Gateway Freedom Monument,Alamogordo,New Mexico,United States,88310,North America,US-70 and US-54 intersection,https://alamogordo.com/,public,,
Hobbs Veterans Memorial Park,Hobbs,New Mexico,United States,88240,North America,5120 W Jack Gomez Blvd,https://www.hobbsnm.org/,public,32.7681,-103.2084
Santa Fe Regional Airport,Santa Fe,New Mexico,United States,87507,North America,Aviation Drive,https://www.santafenm.gov/airport,public,35.6187,-106.0815
Gallup Municipal Airport,Gallup,New Mexico,United States,87301,North America,Historic Route 66 at the airport frontage,https://www.gallupnm.gov/,public,35.5156,-108.7802
White Sands Missile Range Museum,White Sands Missile Range,New Mexico,United States,88002,North America,"Building 200, Headquarters Avenue",https://wsmrmuseum.com/,restricted,32.3854,-106.4794
Holloman AFB Heritage Park,Alamogordo,New Mexico,United States,88330,North America,Heritage Park Holloman AFB,https://www.holloman.af.mil/,restricted,32.8400,-106.0757
Kirtland AFB Air Park,Albuquerque,New Mexico,United States,87117,North America,New Mexico Air National Guard 150th SOW area,https://www.150sow.ang.af.mil/,restricted,35.0545,-106.5955
Cannon AFB Static Displays,Clovis,New Mexico,United States,88103,North America,Cannon Air Force Base,https://www.cannon.af.mil/,restricted,34.4020,-103.3189
Farmington National Guard Armory,Farmington,New Mexico,United States,87401,North America,West Navajo Street,https://www.nm.ng.mil/,restricted,36.7389,-108.2205
